,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
392,4,4:43.0,M. Gortat enters the game for K. Séraphin,,85,93
393,4,4:30.0,,Shooting foul by P. Pierce (drawn by D. Carroll),85,93
394,4,4:30.0,Technical foul by Team,,85,93
395,4,4:30.0,,K. Korver makes technical free throw,85,94
396,4,4:30.0,,D. Carroll makes free throw 1 of 3,85,95
397,4,4:30.0,,D. Carroll misses free throw 2 of 3,85,95
398,4,4:30.0,,Offensive rebound by Team,85,95
399,4,4:30.0,,K. Bazemore enters the game for K. Korver,85,95
400,4,4:30.0,,D. Carroll makes free throw 3 of 3,85,96
401,4,4:18.0,B. Beal makes 2-pt layup at rim,,87,96
402,4,3:58.0,,D. Carroll misses 3-pt jump shot from 24 ft,87,96
403,4,3:56.0,,Offensive rebound by A. Horford,87,96
404,4,3:45.0,,J. Teague makes 2-pt jump shot from 17 ft,87,98
405,4,3:31.0,Personal foul by J. Teague (drawn by N. Hilário),,87,98
406,4,3:31.0,N. Hilário makes free throw 1 of 2,,88,98
407,4,3:31.0,,K. Korver enters the game for D. Carroll,88,98
408,4,3:31.0,N. Hilário misses free throw 2 of 2,,88,98
409,4,3:30.0,,Defensive rebound by Team,88,98
410,4,3:30.0,Loose ball foul by M. Gortat (drawn by K. Korver),,88,98
411,4,3:30.0,,K. Korver makes free throw 1 of 2,88,99
412,4,3:30.0,,K. Korver makes free throw 2 of 2,88,100
413,4,3:19.0,B. Beal makes 2-pt layup from 1 ft,,90,100
414,4,2:58.0,,Turnover by K. Bazemore (lost ball; steal by P. Pierce),90,100
415,4,2:52.0,N. Hilário misses 2-pt layup from 1 ft,,90,100
416,4,2:50.0,Offensive rebound by B. Beal,,90,100
417,4,2:47.0,B. Beal misses 3-pt jump shot from 22 ft,,90,100
418,4,2:46.0,Offensive rebound by M. Gortat,,90,100
419,4,2:40.0,J. Wall makes 2-pt layup from 1 ft,,92,100
420,4,2:39.0,,Atlanta full timeout,92,100
421,4,2:39.0,,D. Carroll enters the game for K. Bazemore,92,100
422,4,2:23.0,,P. Millsap misses 3-pt jump shot from 23 ft,92,100
423,4,2:21.0,Defensive rebound by J. Wall,,92,100
424,4,2:09.0,P. Pierce misses 2-pt layup from 1 ft,,92,100
425,4,2:08.0,,Defensive rebound by P. Millsap,92,100
426,4,1:54.0,,J. Teague makes 2-pt layup from 1 ft,92,102
427,4,1:54.0,,Shooting foul by M. Gortat (drawn by J. Teague),92,102
428,4,1:54.0,M. Webster enters the game for M. Gortat,,92,102
429,4,1:54.0,,J. Teague makes free throw 1 of 1,92,103
430,4,1:44.0,J. Wall misses 2-pt jump shot from 12 ft,,92,103
431,4,1:41.0,,Defensive rebound by A. Horford,92,103
432,4,1:29.0,,Turnover by J. Teague (bad pass; steal by M. Webster),92,103
433,4,1:26.0,Turnover by M. Webster (bad pass; steal by J. Teague),,92,103
434,4,1:01.0,,A. Horford misses 2-pt jump shot from 1 ft,92,103
435,4,1:01.0,,Offensive rebound by A. Horford,92,103
436,4,1:01.0,,A. Horford makes 2-pt tip-in from 1 ft,92,105
437,4,0:48.0,B. Beal misses 3-pt jump shot from 25 ft,,92,105
438,4,0:46.0,Offensive rebound by P. Pierce,,92,105
439,4,0:44.0,P. Pierce misses 2-pt layup at rim,,92,105
440,4,0:44.0,Offensive rebound by Team,,92,105
441,4,0:44.0,G. Temple enters the game for P. Pierce,,92,105
442,4,0:44.0,K. Séraphin enters the game for N. Hilário,,92,105
443,4,0:44.0,O. Porter enters the game for B. Beal,,92,105
444,4,0:44.0,J. Wall enters the game for,,92,105
445,4,0:44.0,,D. Carroll enters the game for,92,105
446,4,0:44.0,,K. Bazemore enters the game for P. Millsap,92,105
447,4,0:44.0,,P. Antić enters the game for A. Horford,92,105
448,4,0:44.0,,D. Schröder enters the game for K. Korver,92,105
449,4,0:44.0,,M. Scott enters the game for J. Teague,92,105
450,4,0:33.0,G. Temple makes 2-pt layup from 1 ft (assist by M. Webster),,94,105
451,4,0:09.0,,D. Schröder misses 2-pt layup from 3 ft,94,105
452,4,0:05.0,Defensive rebound by K. Séraphin,,94,105
453,4,0:04.0,G. Temple makes 2-pt layup from 1 ft,,96,105
