,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BOSTON_ACTION,PHOENIX_SCORE,BOSTON_SCORE
388,4,9:00.0,T. Warren makes 2-pt layup at rim,,93,90
389,4,8:37.0,,T. Zeller misses 2-pt hook shot from 7 ft,93,90
390,4,8:36.0,Defensive rebound by G. Green,,93,90
391,4,8:19.0,G. Green misses 2-pt jump shot from 7 ft,,93,90
392,4,8:17.0,Offensive rebound by Team,,93,90
393,4,8:17.0,Official timeout,,93,90
394,4,8:17.0,,A. Bradley enters the game for M. Thornton,93,90
395,4,8:17.0,E. Bledsoe enters the game for I. Thomas,,93,90
396,4,8:17.0,Turnover by A. Len (lost ball; steal by T. Zeller),,93,90
397,4,8:08.0,,Personal foul by M. Morris (drawn by E. Turner),93,90
398,4,8:08.0,M. Plumlee enters the game for A. Len,,93,90
399,4,8:08.0,,J. Green enters the game for T. Zeller,93,90
400,4,7:55.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by E. Turner),93,93
401,4,7:39.0,G. Green misses 2-pt layup from 1 ft,,93,93
402,4,7:37.0,,Defensive rebound by E. Turner,93,93
403,4,7:32.0,,A. Bradley misses 3-pt jump shot from 22 ft,93,93
404,4,7:31.0,Defensive rebound by G. Green,,93,93
405,4,7:13.0,M. Morris makes 2-pt jump shot from 10 ft (assist by E. Bledsoe),,95,93
406,4,6:52.0,,J. Sullinger makes 2-pt dunk at rim (assist by P. Pressey),95,95
407,4,6:34.0,M. Morris makes 2-pt layup at rim,,97,95
408,4,6:16.0,,P. Pressey makes 2-pt layup at rim,97,97
409,4,6:12.0,Personal foul by P. Pressey (drawn by E. Bledsoe),,97,97
410,4,6:12.0,,R. Rondo enters the game for P. Pressey,97,97
411,4,6:12.0,G. Dragić enters the game for G. Green,,97,97
412,4,6:12.0,,T. Zeller enters the game for J. Sullinger,97,97
413,4,6:06.0,Personal foul by R. Rondo (drawn by E. Bledsoe),,97,97
414,4,5:52.0,E. Bledsoe makes 2-pt jump shot from 4 ft,,99,97
415,4,5:41.0,,J. Green misses 3-pt jump shot from 24 ft,99,97
416,4,5:40.0,,Offensive rebound by T. Zeller,99,97
417,4,5:33.0,,Turnover by R. Rondo (lost ball; steal by E. Bledsoe),99,97
418,4,5:24.0,T. Warren makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,102,97
419,4,5:08.0,,E. Turner makes 2-pt jump shot from 13 ft (assist by T. Zeller),102,99
420,4,4:52.0,M. Morris misses 2-pt jump shot from 8 ft,,102,99
421,4,4:51.0,,Defensive rebound by R. Rondo,102,99
422,4,4:44.0,,T. Zeller makes 2-pt jump shot from 11 ft (assist by R. Rondo),102,101
423,4,4:32.0,Turnover by G. Dragić (step out of bounds),,102,101
424,4,4:32.0,,Boston full timeout,102,101
425,4,4:32.0,A. Len enters the game for M. Plumlee,,102,101
426,4,4:32.0,M. Morris enters the game for T. Warren,,102,101
427,4,4:19.0,,J. Green makes 2-pt jump shot from 4 ft (assist by E. Turner),102,103
428,4,4:04.0,M. Morris makes 2-pt jump shot from 3 ft,,104,103
429,4,3:44.0,,J. Green makes 2-pt layup from 2 ft,104,105
430,4,3:29.0,Personal foul by E. Turner (drawn by M. Morris),,104,105
431,4,3:24.0,E. Bledsoe misses 2-pt layup from 2 ft,,104,105
432,4,3:23.0,Offensive rebound by A. Len,,104,105
433,4,3:22.0,A. Len makes 2-pt layup at rim,,106,105
434,4,3:22.0,Shooting foul by A. Bradley (drawn by A. Len),,106,105
435,4,3:22.0,A. Len makes free throw 1 of 1,,107,105
436,4,3:17.0,,Shooting block foul by M. Morris (drawn by J. Green),107,105
437,4,3:17.0,,J. Green makes free throw 1 of 2,107,106
438,4,3:17.0,,B. Bass enters the game for E. Turner,107,106
439,4,3:17.0,,J. Green makes free throw 2 of 2,107,107
440,4,2:59.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by M. Morris),,110,107
441,4,2:46.0,Offensive charge foul by J. Green (drawn by E. Bledsoe),,110,107
442,4,2:46.0,,Turnover by J. Green (offensive foul),110,107
443,4,2:46.0,Phoenix full timeout,,110,107
444,4,2:30.0,Turnover by M. Morris (traveling),,110,107
445,4,2:30.0,,J. Sullinger enters the game for B. Bass,110,107
446,4,2:21.0,,T. Zeller makes 2-pt layup from 1 ft (assist by R. Rondo),110,109
447,4,2:03.0,M. Morris misses 3-pt jump shot from 25 ft,,110,109
448,4,2:01.0,,Defensive rebound by Team,110,109
449,4,1:44.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by A. Bradley),110,111
450,4,1:32.0,E. Bledsoe misses 2-pt jump shot from 1 ft,,110,111
451,4,1:32.0,Offensive rebound by E. Bledsoe,,110,111
452,4,1:32.0,E. Bledsoe makes 2-pt layup from 1 ft,,112,111
453,4,1:17.0,,Turnover by J. Sullinger (lost ball; steal by M. Morris),112,111
454,4,1:00.0,Turnover by E. Bledsoe (bad pass; steal by J. Green),,112,111
455,4,0:57.0,,J. Green makes 2-pt dunk at rim,112,113
456,4,0:57.0,,Shooting foul by M. Morris (drawn by J. Green),112,113
457,4,0:57.0,,B. Bass enters the game for J. Sullinger,112,113
458,4,0:57.0,,J. Green makes free throw 1 of 1,112,114
459,4,0:57.0,Phoenix full timeout,,112,114
460,4,0:46.0,G. Dragić makes 2-pt layup from 1 ft (assist by M. Morris),,114,114
461,4,0:43.0,,Boston full timeout,114,114
462,4,0:43.0,,J. Sullinger enters the game for B. Bass,114,114
463,4,0:33.0,,Turnover by A. Bradley (bad pass; steal by E. Bledsoe),114,114
464,4,0:30.0,E. Bledsoe makes 2-pt layup from 1 ft,,116,114
465,4,0:30.0,,Boston full timeout,116,114
466,4,0:30.0,,K. Olynyk enters the game for T. Zeller,116,114
467,4,0:22.0,,J. Green misses 3-pt jump shot from 27 ft,116,114
468,4,0:21.0,Defensive rebound by A. Len,,116,114
469,4,0:20.0,Personal take foul by R. Rondo (drawn by A. Len),,116,114
470,4,0:20.0,A. Len makes free throw 1 of 2,,117,114
471,4,0:20.0,,B. Bass enters the game for K. Olynyk,117,114
472,4,0:20.0,A. Len makes free throw 2 of 2,,118,114
473,4,0:03.0,,Personal foul by A. Len (drawn by R. Rondo),118,114
474,4,0:03.0,,R. Rondo misses free throw 1 of 3,118,114
475,4,0:03.0,,Offensive rebound by Team,118,114
476,4,0:03.0,,R. Rondo misses free throw 2 of 3,118,114
477,4,0:03.0,,Offensive rebound by Team,118,114
478,4,0:03.0,,R. Rondo misses free throw 3 of 3,118,114
479,4,0:02.0,Defensive rebound by M. Morris,,118,114
