,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
385,4,10:18.0,,Turnover by D. Dedmon (offensive foul),105,79
386,4,10:00.0,Turnover by R. Jackson (bad pass),,105,79
387,4,9:51.0,,Personal foul by A. Morrow (drawn by B. Gordon),105,79
388,4,9:47.0,,Personal foul by K. Perkins (drawn by V. Oladipo),105,79
389,4,9:34.0,,Shooting foul by N. Collison (drawn by K. O'Quinn),105,79
390,4,9:34.0,,K. O'Quinn makes free throw 1 of 2,105,80
391,4,9:34.0,,A. Gordon enters the game for W. Green,105,80
392,4,9:34.0,,K. O'Quinn misses free throw 2 of 2,105,80
393,4,9:33.0,Defensive rebound by K. Perkins,,105,80
394,4,9:33.0,Personal foul by D. Dedmon (drawn by K. Perkins),,105,80
395,4,9:20.0,A. Morrow misses 2-pt layup from 3 ft,,105,80
396,4,9:20.0,,Defensive rebound by Team,105,80
397,4,9:01.0,,V. Oladipo misses 2-pt jump shot from 12 ft,105,80
398,4,8:58.0,Defensive rebound by A. Morrow,,105,80
399,4,8:47.0,D. Waiters makes 2-pt jump shot from 16 ft (assist by N. Collison),,107,80
400,4,8:45.0,,Orlando full timeout,107,80
401,4,8:45.0,,E. Payton enters the game for B. Gordon,107,80
402,4,8:45.0,,C. Frye enters the game for K. O'Quinn,107,80
403,4,8:27.0,,Offensive foul by A. Gordon (drawn by R. Jackson),107,80
404,4,8:27.0,,Turnover by A. Gordon (offensive foul),107,80
405,4,8:15.0,N. Collison makes 2-pt layup from 2 ft (assist by K. Perkins),,109,80
406,4,7:59.0,,E. Payton misses 2-pt jump shot from 7 ft,109,80
407,4,7:58.0,,Offensive rebound by A. Gordon,109,80
408,4,7:55.0,,Shooting foul by N. Collison (drawn by A. Gordon),109,80
409,4,7:55.0,,A. Gordon misses free throw 1 of 2,109,80
410,4,7:55.0,,Offensive rebound by Team,109,80
411,4,7:55.0,,A. Gordon makes free throw 2 of 2,109,81
412,4,7:36.0,N. Collison makes 2-pt layup from 2 ft (assist by D. Waiters),,111,81
413,4,7:27.0,,C. Frye misses 3-pt jump shot from 25 ft,111,81
414,4,7:25.0,Defensive rebound by K. Perkins,,111,81
415,4,7:18.0,D. Waiters misses 3-pt jump shot from 24 ft,,111,81
416,4,7:17.0,,K. O'Quinn enters the game for D. Dedmon,111,81
417,4,7:17.0,Offensive rebound by Team,,111,81
418,4,6:59.0,K. Perkins makes 2-pt layup from 2 ft,,113,81
419,4,6:39.0,,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by E. Payton),113,83
420,4,6:23.0,N. Collison misses 2-pt jump shot from 21 ft,,113,83
421,4,6:23.0,,Defensive rebound by A. Gordon,113,83
422,4,6:18.0,,V. Oladipo makes 2-pt jump shot from 3 ft (assist by A. Gordon),113,85
423,4,6:11.0,Oklahoma City full timeout,,113,85
424,4,6:11.0,J. Lamb enters the game for D. Waiters,,113,85
425,4,6:11.0,P. Jones enters the game for K. Perkins,,113,85
426,4,6:11.0,I. Smith enters the game for R. Jackson,,113,85
427,4,6:01.0,P. Jones makes 2-pt jump shot from 3 ft (assist by N. Collison),,115,85
428,4,5:45.0,,A. Gordon makes 2-pt jump shot from 3 ft,115,87
429,4,5:45.0,,Shooting foul by N. Collison (drawn by A. Gordon),115,87
430,4,5:45.0,,A. Gordon misses free throw 1 of 1,115,87
431,4,5:44.0,Defensive rebound by P. Jones,,115,87
432,4,5:23.0,J. Lamb misses 2-pt jump shot from 18 ft,,115,87
433,4,5:21.0,,Defensive rebound by K. O'Quinn,115,87
434,4,4:59.0,,A. Gordon makes 3-pt jump shot from 24 ft,115,90
435,4,4:36.0,P. Jones misses 3-pt jump shot from 25 ft,,115,90
436,4,4:34.0,,Defensive rebound by K. O'Quinn,115,90
437,4,4:25.0,,E. Payton misses 2-pt jump shot from 6 ft,115,90
438,4,4:24.0,Defensive rebound by I. Smith,,115,90
439,4,4:14.0,N. Collison makes 2-pt jump shot from 23 ft (assist by I. Smith),,117,90
440,4,3:46.0,,E. Payton makes 2-pt layup from 2 ft (assist by V. Oladipo),117,92
441,4,3:38.0,Personal foul by E. Payton (drawn by I. Smith),,117,92
442,4,3:38.0,,M. Harkless enters the game for C. Frye,117,92
443,4,3:38.0,,D. Marble enters the game for E. Payton,117,92
444,4,3:38.0,,W. Green enters the game for V. Oladipo,117,92
445,4,3:34.0,A. Morrow misses 3-pt jump shot from 25 ft,,117,92
446,4,3:33.0,,Defensive rebound by A. Gordon,117,92
447,4,3:19.0,,A. Gordon misses 2-pt hook shot from 7 ft,117,92
448,4,3:18.0,Defensive rebound by P. Jones,,117,92
449,4,3:09.0,I. Smith misses 2-pt jump shot from 8 ft,,117,92
450,4,3:08.0,Offensive rebound by A. Morrow,,117,92
451,4,3:03.0,A. Morrow makes 2-pt layup from 1 ft,,119,92
452,4,2:57.0,,M. Harkless makes 2-pt dunk at rim (assist by D. Marble),119,94
453,4,2:42.0,J. Lamb makes 2-pt layup at rim,,121,94
454,4,2:31.0,,Turnover by K. O'Quinn (bad pass; steal by J. Lamb),121,94
455,4,2:22.0,P. Jones misses 2-pt layup from 2 ft,,121,94
456,4,2:21.0,Offensive rebound by Team,,121,94
457,4,2:21.0,Official timeout,,121,94
458,4,2:21.0,,D. Dedmon enters the game for A. Gordon,121,94
459,4,2:15.0,J. Lamb makes 3-pt jump shot from 23 ft (assist by I. Smith),,124,94
460,4,1:59.0,,W. Green misses 2-pt layup at rim,124,94
461,4,1:54.0,Defensive rebound by N. Collison,,124,94
462,4,1:46.0,I. Smith misses 2-pt layup from 1 ft,,124,94
463,4,1:44.0,,Defensive rebound by Team,124,94
464,4,1:35.0,,D. Marble misses 2-pt layup from 2 ft,124,94
465,4,1:32.0,Defensive rebound by J. Lamb,,124,94
466,4,1:22.0,Turnover by J. Lamb (lost ball),,124,94
467,4,1:01.0,,Turnover by M. Harkless (bad pass; steal by A. Morrow),124,94
468,4,0:49.0,A. Morrow misses 3-pt jump shot from 27 ft,,124,94
469,4,0:48.0,,Defensive rebound by D. Dedmon,124,94
470,4,0:33.0,,D. Dedmon misses 2-pt jump shot from 9 ft,124,94
471,4,0:32.0,Defensive rebound by J. Lamb,,124,94
472,4,0:22.0,A. Morrow misses 2-pt hook shot from 7 ft,,124,94
473,4,0:22.0,,Defensive rebound by K. O'Quinn,124,94
474,4,0:15.0,,W. Green makes 3-pt jump shot from 23 ft (assist by D. Marble),124,97
475,4,0:08.0,Personal foul by D. Dedmon (drawn by J. Lamb),,124,97
476,4,0:04.0,J. Lamb makes 3-pt jump shot from 31 ft (assist by A. Morrow),,127,97
477,4,0:01.0,,W. Green makes 2-pt layup at rim,127,99
