,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
385,4,5:34.0,,J. Lin makes free throw 2 of 2,89,78
386,4,5:12.0,Turnover by J. Harden (bad pass),,89,78
387,4,5:01.0,,R. Price misses 2-pt jump shot from 4 ft,89,78
388,4,4:59.0,Defensive rebound by P. Beverley,,89,78
389,4,4:55.0,D. Motiejūnas misses 2-pt layup from 1 ft,,89,78
390,4,4:54.0,,Defensive rebound by T. Black,89,78
391,4,4:54.0,,Turnover by T. Black (step out of bounds),89,78
392,4,4:47.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),,92,78
393,4,4:34.0,Violation by D. Motiejūnas (kicked ball),,92,78
394,4,4:32.0,,Personal foul by C. Brewer (drawn by J. Lin),92,78
395,4,4:22.0,,Shooting foul by C. Brewer (drawn by J. Lin),92,78
396,4,4:22.0,,J. Lin misses free throw 1 of 2,92,78
397,4,4:22.0,,Offensive rebound by Team,92,78
398,4,4:22.0,,J. Lin makes free throw 2 of 2,92,79
399,4,4:03.0,P. Beverley misses 3-pt jump shot from 23 ft,,92,79
400,4,4:02.0,,Defensive rebound by E. Davis,92,79
401,4,3:56.0,,Shooting foul by D. Motiejūnas (drawn by J. Lin),92,79
402,4,3:56.0,,J. Lin makes free throw 1 of 2,92,80
403,4,3:56.0,,J. Lin misses free throw 2 of 2,92,80
404,4,3:54.0,Defensive rebound by D. Motiejūnas,,92,80
405,4,3:34.0,P. Beverley misses 3-pt jump shot from 26 ft,,92,80
406,4,3:33.0,Offensive rebound by P. Beverley,,92,80
407,4,3:28.0,Personal foul by W. Johnson (drawn by D. Motiejūnas),,92,80
408,4,3:12.0,D. Motiejūnas misses 2-pt hook shot from 5 ft,,92,80
409,4,3:09.0,,Defensive rebound by E. Davis,92,80
410,4,3:04.0,,Turnover by J. Lin (bad pass; steal by J. Harden),92,80
411,4,3:04.0,Personal foul by R. Price (drawn by J. Harden),,92,80
412,4,3:04.0,J. Harden makes free throw 1 of 2,,93,80
413,4,3:04.0,J. Harden misses free throw 2 of 2,,93,80
414,4,3:02.0,,Defensive rebound by T. Black,93,80
415,4,2:47.0,,Turnover by T. Black (bad pass; steal by J. Dorsey),93,80
416,4,2:33.0,J. Harden misses 3-pt jump shot from 22 ft,,93,80
417,4,2:32.0,Offensive rebound by Team,,93,80
418,4,2:32.0,,LA Lakers full timeout,93,80
419,4,2:09.0,Shooting foul by W. Johnson (drawn by J. Harden),,93,80
420,4,2:09.0,J. Harden makes free throw 1 of 2,,94,80
421,4,2:09.0,J. Harden makes free throw 2 of 2,,95,80
422,4,1:59.0,,J. Lin misses 3-pt jump shot from 25 ft,95,80
423,4,1:57.0,Defensive rebound by J. Harden,,95,80
424,4,1:56.0,J. Harden makes 2-pt layup from 1 ft,,97,80
425,4,1:42.0,,Shooting foul by J. Dorsey (drawn by J. Lin),97,80
426,4,1:42.0,,J. Lin makes free throw 1 of 2,97,81
427,4,1:42.0,C. Capela enters the game for D. Motiejūnas,,97,81
428,4,1:42.0,K. Papanikolaou enters the game for J. Harden,,97,81
429,4,1:42.0,A. Shved enters the game for P. Beverley,,97,81
430,4,1:42.0,,J. Lin makes free throw 2 of 2,97,82
431,4,1:34.0,Turnover by A. Shved (lost ball; steal by R. Price),,97,82
432,4,1:31.0,,R. Price makes 2-pt dunk at rim,97,84
433,4,1:18.0,Personal foul by E. Davis (drawn by J. Dorsey),,97,84
434,4,1:18.0,J. Dorsey makes free throw 1 of 2,,98,84
435,4,1:18.0,J. Dorsey makes free throw 2 of 2,,99,84
436,4,1:11.0,,Shooting foul by C. Capela (drawn by T. Black),99,84
437,4,1:11.0,,T. Black misses free throw 1 of 2,99,84
438,4,1:11.0,,Offensive rebound by Team,99,84
439,4,1:11.0,,T. Black makes free throw 2 of 2,99,85
440,4,1:06.0,Turnover by A. Shved (traveling),,99,85
441,4,1:02.0,,J. Lin misses 2-pt jump shot from 17 ft,99,85
442,4,1:01.0,,Offensive rebound by T. Black,99,85
443,4,0:51.0,,Turnover by T. Black (lost ball),99,85
444,4,0:26.0,C. Capela misses 2-pt hook shot from 4 ft,,99,85
445,4,0:24.0,,Defensive rebound by T. Black,99,85
446,4,0:21.0,,J. Lin makes 2-pt layup from 3 ft,99,87
