,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
392,4,2:47.0,J. Harris makes 3-pt jump shot from 22 ft (assist by I. Shumpert),,99,78
393,4,2:31.0,,T. Hardaway misses 3-pt jump shot from 25 ft,99,78
394,4,2:29.0,Defensive rebound by M. Dellavedova,,99,78
395,4,2:15.0,Turnover by B. Haywood (lost ball; steal by L. Galloway),,99,78
396,4,2:09.0,,Q. Acy makes 2-pt layup from 2 ft (assist by T. Hardaway),99,80
397,4,1:49.0,I. Shumpert misses 3-pt jump shot from 23 ft,,99,80
398,4,1:48.0,,Defensive rebound by Q. Acy,99,80
399,4,1:38.0,,Q. Acy makes 3-pt jump shot from 23 ft (assist by L. Galloway),99,83
400,4,1:19.0,J. Jones makes 2-pt jump shot from 17 ft,,101,83
401,4,1:05.0,Cleveland full timeout,,101,83
402,4,1:04.0,,L. Galloway misses 3-pt jump shot from 23 ft,101,83
403,4,1:03.0,,Offensive rebound by Q. Acy,101,83
404,4,1:00.0,,T. Hardaway misses 3-pt jump shot from 25 ft,101,83
405,4,0:59.0,Defensive rebound by J. Jones,,101,83
406,4,0:46.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,101,83
407,4,0:44.0,,Defensive rebound by T. Hardaway,101,83
408,4,0:37.0,,L. Galloway misses 2-pt jump shot from 16 ft,101,83
409,4,0:36.0,Defensive rebound by J. Harris,,101,83
410,4,0:14.0,B. Haywood misses 2-pt jump shot from 11 ft,,101,83
411,4,0:12.0,,Defensive rebound by A. Shved,101,83
412,4,0:04.0,,A. Shved misses 3-pt jump shot from 25 ft,101,83
413,4,0:03.0,Defensive rebound by B. Haywood,,101,83
