,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
386,4,3:30.0,,K. Olynyk enters the game for T. Zeller,98,82
387,4,3:30.0,,Turnover by P. Pressey (lost ball; steal by T. Sefolosha),98,82
388,4,3:06.0,D. Carroll makes 3-pt jump shot from 22 ft (assist by T. Sefolosha),,101,82
389,4,2:56.0,,P. Pressey makes 2-pt layup from 1 ft,101,84
390,4,2:45.0,Shooting foul by P. Pressey (drawn by J. Teague),,101,84
391,4,2:45.0,Atlanta full timeout,,101,84
392,4,2:45.0,,J. Young enters the game for A. Bradley,101,84
393,4,2:45.0,J. Teague makes free throw 1 of 2,,102,84
394,4,2:45.0,K. Bazemore enters the game for D. Carroll,,102,84
395,4,2:45.0,J. Teague makes free throw 2 of 2,,103,84
396,4,2:33.0,,P. Pressey makes 2-pt layup from 3 ft,103,86
397,4,2:22.0,Personal foul by P. Pressey (drawn by J. Teague),,103,86
398,4,2:22.0,J. Teague makes free throw 1 of 2,,104,86
399,4,2:22.0,S. Mack enters the game for T. Sefolosha,,104,86
400,4,2:22.0,J. Teague makes free throw 2 of 2,,105,86
401,4,1:56.0,,J. Young misses 3-pt jump shot from 24 ft,105,86
402,4,1:55.0,Defensive rebound by M. Scott,,105,86
403,4,1:38.0,P. Antić misses 3-pt jump shot from 24 ft,,105,86
404,4,1:36.0,,Defensive rebound by K. Olynyk,105,86
405,4,1:35.0,,Personal foul by J. Teague (drawn by P. Pressey),105,86
406,4,1:35.0,D. Schröder enters the game for P. Antić,,105,86
407,4,1:35.0,A. Payne enters the game for J. Teague,,105,86
408,4,1:35.0,M. Muscala enters the game for M. Scott,,105,86
409,4,1:21.0,,J. Young makes 2-pt layup from 1 ft (assist by P. Pressey),105,88
410,4,1:00.0,D. Schröder misses 3-pt jump shot from 24 ft,,105,88
411,4,0:58.0,,Defensive rebound by Team,105,88
412,4,0:46.0,,J. Young misses 3-pt jump shot from 24 ft,105,88
413,4,0:45.0,,Offensive rebound by M. Smart,105,88
414,4,0:40.0,,J. Young misses 3-pt jump shot from 24 ft,105,88
415,4,0:39.0,Defensive rebound by Team,,105,88
416,4,0:26.0,A. Payne misses 2-pt jump shot from 6 ft,,105,88
417,4,0:25.0,,Defensive rebound by K. Olynyk,105,88
418,4,0:19.0,,J. Young makes 3-pt jump shot from 22 ft (assist by P. Pressey),105,91
