,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
385,4,5:24.0,,P. Millsap makes free throw 1 of 2,91,103
386,4,5:24.0,,P. Millsap makes free throw 2 of 2,91,104
387,4,5:17.0,Personal foul by K. Bazemore (drawn by A. Anderson),,91,104
388,4,4:59.0,J. Jack misses 2-pt jump shot from 18 ft,,91,104
389,4,4:56.0,,Defensive rebound by A. Horford,91,104
390,4,4:38.0,,P. Millsap makes 2-pt layup from 1 ft (assist by K. Bazemore),91,106
391,4,4:24.0,J. Jack makes 3-pt jump shot from 23 ft (assist by A. Anderson),,94,106
392,4,4:08.0,,K. Bazemore misses 3-pt jump shot from 22 ft,94,106
393,4,4:07.0,Defensive rebound by B. Lopez,,94,106
394,4,3:59.0,Personal foul by D. Carroll (drawn by A. Anderson),,94,106
395,4,3:59.0,M. Plumlee enters the game for C. Jefferson,,94,106
396,4,3:59.0,,K. Korver enters the game for D. Carroll,94,106
397,4,3:52.0,Personal foul by J. Teague (drawn by M. Plumlee),,94,106
398,4,3:42.0,Shooting foul by P. Millsap (drawn by B. Lopez),,94,106
399,4,3:42.0,B. Lopez makes free throw 1 of 2,,95,106
400,4,3:42.0,B. Lopez makes free throw 2 of 2,,96,106
401,4,3:37.0,,Personal foul by A. Anderson (drawn by K. Korver),96,106
402,4,3:25.0,,K. Korver misses 3-pt jump shot from 25 ft,96,106
403,4,3:24.0,Defensive rebound by J. Jack,,96,106
404,4,3:17.0,J. Jack makes 2-pt jump shot from 20 ft,,98,106
405,4,3:01.0,,A. Horford misses 2-pt jump shot from 19 ft,98,106
406,4,2:59.0,Defensive rebound by J. Jack,,98,106
407,4,2:52.0,A. Anderson misses 3-pt jump shot from 25 ft,,98,106
408,4,2:49.0,,Defensive rebound by A. Horford,98,106
409,4,2:36.0,,P. Millsap makes 3-pt jump shot from 22 ft (assist by A. Horford),98,109
410,4,2:33.0,Brooklyn full timeout,,98,109
411,4,2:15.0,J. Johnson makes 2-pt jump shot from 3 ft,,100,109
412,4,1:56.0,,A. Horford makes 2-pt jump shot from 20 ft (assist by J. Teague),100,111
413,4,1:45.0,J. Johnson misses 2-pt jump shot from 13 ft,,100,111
414,4,1:44.0,,Defensive rebound by A. Horford,100,111
415,4,1:28.0,,J. Teague makes 2-pt layup from 1 ft,100,113
416,4,1:17.0,M. Plumlee makes 2-pt hook shot from 3 ft (assist by J. Jack),,102,113
417,4,1:00.0,,J. Teague misses 3-pt jump shot from 24 ft,102,113
418,4,0:58.0,,Offensive rebound by A. Horford,102,113
419,4,0:39.0,,J. Teague misses 2-pt layup from 1 ft,102,113
420,4,0:38.0,Defensive rebound by J. Johnson,,102,113
421,4,0:31.0,J. Johnson misses 3-pt jump shot from 25 ft,,102,113
422,4,0:30.0,,Defensive rebound by A. Horford,102,113
423,4,0:08.0,,J. Teague misses 2-pt layup from 1 ft (block by B. Lopez),102,113
424,4,0:08.0,,Offensive rebound by Team,102,113
425,4,0:06.0,,P. Millsap misses 2-pt jump shot from 19 ft (block by M. Plumlee),102,113
426,4,0:06.0,,Offensive rebound by Team,102,113
427,4,0:06.0,,Turnover by Team (shot clock),102,113
