,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
382,4,6:42.0,,B. Jennings enters the game for D. Augustin,97,78
383,4,6:42.0,,J. Jerebko enters the game for A. Drummond,97,78
384,4,6:28.0,L. Williams makes 3-pt jump shot from 28 ft,,100,78
385,4,6:10.0,,B. Jennings makes 2-pt jump shot from 19 ft,100,80
386,4,5:54.0,J. Johnson misses 3-pt jump shot from 24 ft,,100,80
387,4,5:53.0,,Defensive rebound by J. Jerebko,100,80
388,4,5:43.0,,B. Jennings makes 3-pt jump shot from 25 ft,100,83
389,4,5:26.0,Turnover by C. Hayes (3 sec),,100,83
390,4,5:26.0,Official timeout,,100,83
391,4,5:26.0,,C. Martin enters the game for J. Meeks,100,83
392,4,5:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,100,83
393,4,5:14.0,,Offensive rebound by J. Jerebko,100,83
394,4,4:54.0,,J. Jerebko misses 2-pt jump shot from 19 ft,100,83
395,4,4:53.0,Defensive rebound by J. Johnson,,100,83
396,4,4:40.0,C. Hayes makes 2-pt layup at rim (assist by L. Williams),,102,83
397,4,4:22.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by J. Jerebko),102,85
398,4,4:00.0,G. Vásquez misses 2-pt jump shot from 5 ft,,102,85
399,4,3:59.0,,Defensive rebound by G. Monroe,102,85
400,4,3:52.0,,B. Jennings misses 3-pt jump shot from 26 ft,102,85
401,4,3:51.0,Defensive rebound by L. Williams,,102,85
402,4,3:35.0,L. Williams makes 3-pt jump shot from 26 ft,,105,85
403,4,3:16.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Jerebko),105,88
404,4,3:07.0,Toronto full timeout,,105,88
405,4,3:07.0,,J. Anthony enters the game for G. Monroe,105,88
406,4,3:07.0,J. Valančiūnas enters the game for C. Hayes,,105,88
407,4,2:59.0,L. Williams misses 3-pt jump shot from 29 ft,,105,88
408,4,2:58.0,,Defensive rebound by K. Caldwell-Pope,105,88
409,4,2:52.0,,Personal foul by L. Williams (drawn by K. Caldwell-Pope),105,88
410,4,2:37.0,,C. Martin makes 2-pt jump shot from 21 ft,105,90
411,4,2:22.0,J. Johnson misses 2-pt jump shot from 17 ft,,105,90
412,4,2:21.0,,Defensive rebound by B. Jennings,105,90
413,4,2:12.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by B. Jennings),105,93
414,4,1:48.0,G. Vásquez misses 3-pt jump shot from 27 ft,,105,93
415,4,1:47.0,,Defensive rebound by C. Martin,105,93
416,4,1:41.0,,Personal foul by G. Vásquez (drawn by B. Jennings),105,93
417,4,1:41.0,,B. Jennings makes free throw 1 of 2,105,94
418,4,1:41.0,,B. Jennings makes free throw 2 of 2,105,95
419,4,1:28.0,Shooting foul by J. Jerebko (drawn by J. Valančiūnas),,105,95
420,4,1:28.0,J. Valančiūnas misses free throw 1 of 2,,105,95
421,4,1:28.0,Offensive rebound by Team,,105,95
422,4,1:28.0,J. Valančiūnas makes free throw 2 of 2,,106,95
423,4,1:17.0,,Shooting foul by J. Johnson (drawn by B. Jennings),106,95
424,4,1:17.0,,B. Jennings makes free throw 1 of 2,106,96
425,4,1:17.0,,B. Jennings makes free throw 2 of 2,106,97
426,4,1:11.0,Shooting foul by J. Anthony (drawn by J. Valančiūnas),,106,97
427,4,1:11.0,J. Valančiūnas misses free throw 1 of 2,,106,97
428,4,1:11.0,Offensive rebound by Team,,106,97
429,4,1:11.0,J. Valančiūnas misses free throw 2 of 2,,106,97
430,4,1:10.0,,Defensive rebound by J. Anthony,106,97
431,4,1:02.0,,B. Jennings misses 3-pt jump shot from 26 ft,106,97
432,4,1:01.0,,Offensive rebound by J. Anthony,106,97
433,4,0:52.0,,C. Martin misses 3-pt jump shot from 23 ft (block by J. Johnson),106,97
434,4,0:52.0,Defensive rebound by Team,,106,97
435,4,0:35.0,G. Vásquez makes 2-pt jump shot from 20 ft,,108,97
436,4,0:23.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,108,100
437,4,0:17.0,Personal foul by K. Caldwell-Pope (drawn by L. Williams),,108,100
438,4,0:17.0,L. Williams makes free throw 1 of 2,,109,100
439,4,0:17.0,L. Williams makes free throw 2 of 2,,110,100
440,4,0:09.0,,Turnover by K. Caldwell-Pope (bad pass; steal by L. Williams),110,100
