,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
373,4,3:57.0,,Defensive rebound by Z. Pachulia,96,108
374,4,3:39.0,,Turnover by Z. Pachulia (bad pass; steal by A. Stoudemire),96,108
375,4,3:35.0,T. Hardaway makes 2-pt layup at rim,,98,108
376,4,3:19.0,,K. Middleton misses 2-pt jump shot from 16 ft,98,108
377,4,3:18.0,Defensive rebound by I. Shumpert,,98,108
378,4,3:05.0,C. Anthony makes 2-pt jump shot from 16 ft,,100,108
379,4,2:43.0,,Turnover by B. Knight (lost ball; steal by J. Smith),100,108
380,4,2:26.0,T. Hardaway makes 2-pt layup at rim,,102,108
381,4,2:03.0,,Turnover by G. Antetokounmpo (dbl dribble),102,108
382,4,2:03.0,New York full timeout,,102,108
383,4,2:03.0,,E. İlyasova enters the game for J. Parker,102,108
384,4,1:51.0,I. Shumpert makes 2-pt dunk at rim,,104,108
385,4,1:34.0,,B. Knight misses 3-pt jump shot from 26 ft,104,108
386,4,1:33.0,Defensive rebound by A. Stoudemire,,104,108
387,4,1:18.0,Turnover by I. Shumpert (bad pass),,104,108
388,4,1:04.0,,Shooting block foul by A. Stoudemire (drawn by K. Middleton),104,108
389,4,1:04.0,,K. Middleton makes free throw 1 of 2,104,109
390,4,1:04.0,,K. Middleton makes free throw 2 of 2,104,110
391,4,0:55.0,Shooting block foul by K. Middleton (drawn by J. Smith),,104,110
392,4,0:55.0,J. Smith makes free throw 1 of 2,,105,110
393,4,0:55.0,J. Smith makes free throw 2 of 2,,106,110
394,4,0:47.0,,Milwaukee full timeout,106,110
395,4,0:47.0,,J. Bayless enters the game for G. Antetokounmpo,106,110
396,4,0:33.0,,E. İlyasova makes 2-pt jump shot from 16 ft (assist by K. Middleton),106,112
397,4,0:33.0,New York full timeout,,106,112
398,4,0:31.0,J. Smith makes 3-pt jump shot from 25 ft (assist by A. Stoudemire),,109,112
399,4,0:26.0,,Personal take foul by T. Hardaway (drawn by J. Bayless),109,112
400,4,0:26.0,,J. Bayless misses free throw 1 of 2,109,112
401,4,0:26.0,,Offensive rebound by Team,109,112
402,4,0:26.0,,J. Bayless makes free throw 2 of 2,109,113
403,4,0:18.0,J. Smith misses 3-pt jump shot from 26 ft,,109,113
404,4,0:16.0,Offensive rebound by I. Shumpert,,109,113
405,4,0:13.0,C. Anthony makes 2-pt dunk at rim (assist by T. Hardaway),,111,113
406,4,0:13.0,,Milwaukee full timeout,111,113
407,4,0:13.0,P. Prigioni enters the game for T. Hardaway,,111,113
408,4,0:12.0,,Personal take foul by P. Prigioni (drawn by J. Bayless),111,113
409,4,0:12.0,,J. Bayless makes free throw 1 of 2,111,114
410,4,0:12.0,,J. Bayless makes free throw 2 of 2,111,115
411,4,0:12.0,New York full timeout,,111,115
412,4,0:12.0,T. Hardaway enters the game for P. Prigioni,,111,115
413,4,0:12.0,,G. Antetokounmpo enters the game for Z. Pachulia,111,115
414,4,0:08.0,C. Anthony makes 2-pt dunk at rim,,113,115
415,4,0:07.0,,Milwaukee full timeout,113,115
416,4,0:07.0,,Z. Pachulia enters the game for G. Antetokounmpo,113,115
417,4,0:07.0,P. Prigioni enters the game for T. Hardaway,,113,115
418,4,0:07.0,Personal foul by B. Knight (drawn by P. Prigioni),,113,115
419,4,0:07.0,,Personal foul by P. Prigioni,113,115
420,4,0:07.0,T. Hardaway enters the game for P. Prigioni,,113,115
421,4,0:06.0,,Personal take foul by T. Hardaway (drawn by J. Bayless),113,115
422,4,0:06.0,,J. Bayless makes free throw 1 of 2,113,116
423,4,0:06.0,,J. Bayless makes free throw 2 of 2,113,117
424,4,0:00.0,T. Hardaway misses 3-pt jump shot from 23 ft,,113,117
425,4,0:00.0,,Defensive rebound by Z. Pachulia,113,117
