,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
378,4,2:54.0,Personal foul by K. Walker (drawn by J. Jenkins),,95,110
379,4,2:51.0,Personal foul by M. Williams (drawn by J. Jenkins),,95,110
380,4,2:51.0,J. Jenkins misses free throw 1 of 2,,95,110
381,4,2:51.0,Offensive rebound by Team,,95,110
382,4,2:51.0,J. Jenkins makes free throw 2 of 2,,96,110
383,4,2:32.0,,Turnover by M. Williams (bad pass; steal by J. Jenkins),96,110
384,4,2:18.0,A. Daye misses 3-pt jump shot from 27 ft,,96,110
385,4,2:17.0,,Defensive rebound by M. Williams,96,110
386,4,1:55.0,,K. Walker misses 2-pt jump shot from 9 ft,96,110
387,4,1:55.0,Defensive rebound by Team,,96,110
388,4,1:55.0,,Loose ball foul by B. Biyombo (drawn by M. Muscala),96,110
389,4,1:55.0,M. Muscala makes free throw 1 of 2,,97,110
390,4,1:55.0,M. Muscala makes free throw 2 of 2,,98,110
391,4,1:40.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by M. Williams),98,113
392,4,1:25.0,A. Daye makes 2-pt jump shot from 20 ft (assist by M. Muscala),,100,113
393,4,1:09.0,,M. Williams misses 3-pt jump shot from 24 ft,100,113
394,4,1:08.0,Defensive rebound by K. Bazemore,,100,113
395,4,0:58.0,K. Bazemore misses 3-pt jump shot from 23 ft,,100,113
396,4,0:57.0,,Defensive rebound by K. Walker,100,113
397,4,0:38.0,,Personal foul by J. Jenkins (drawn by K. Walker),100,113
398,4,0:38.0,,K. Walker makes free throw 1 of 2,100,114
399,4,0:38.0,,K. Walker makes free throw 2 of 2,100,115
400,4,0:34.0,S. Mack misses 2-pt jump shot from 17 ft,,100,115
401,4,0:33.0,,Defensive rebound by K. Walker,100,115
402,4,0:08.0,,Turnover by Team (shot clock),100,115
