,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
387,4,4:31.0,,Offensive rebound by N. Vučević,70,69
388,4,4:21.0,,V. Oladipo makes 2-pt jump shot from 13 ft,70,71
389,4,4:09.0,C. Aldrich enters the game for Q. Acy,,70,71
390,4,3:54.0,T. Hardaway misses 2-pt jump shot from 18 ft,,70,71
391,4,3:53.0,,Defensive rebound by W. Green,70,71
392,4,3:40.0,,N. Vučević makes 2-pt hook shot from 9 ft (assist by V. Oladipo),70,73
393,4,3:30.0,Turnover by J. Smith (bad pass),,70,73
394,4,3:17.0,,V. Oladipo misses 3-pt jump shot from 25 ft,70,73
395,4,3:16.0,Defensive rebound by Team,,70,73
396,4,3:02.0,C. Aldrich makes 2-pt layup from 2 ft (assist by T. Hardaway),,72,73
397,4,3:02.0,Shooting foul by A. Nicholson (drawn by C. Aldrich),,72,73
398,4,3:02.0,,Orlando full timeout,72,73
399,4,3:02.0,,T. Harris enters the game for A. Nicholson,72,73
400,4,3:02.0,C. Aldrich makes free throw 1 of 1,,73,73
401,4,2:52.0,Q. Acy enters the game for C. Aldrich,,73,73
402,4,2:39.0,,V. Oladipo misses 2-pt jump shot from 22 ft,73,73
403,4,2:38.0,Defensive rebound by Q. Acy,,73,73
404,4,2:13.0,T. Hardaway misses 3-pt jump shot from 25 ft,,73,73
405,4,2:11.0,,Defensive rebound by N. Vučević,73,73
406,4,2:03.0,,N. Vučević misses 2-pt layup from 2 ft,73,73
407,4,2:02.0,Defensive rebound by J. Smith,,73,73
408,4,1:46.0,L. Galloway misses 2-pt jump shot from 15 ft,,73,73
409,4,1:45.0,,Defensive rebound by N. Vučević,73,73
410,4,1:33.0,,E. Payton makes 2-pt jump shot from 12 ft,73,75
411,4,1:33.0,New York full timeout,,73,75
412,4,1:10.0,T. Hardaway makes 2-pt jump shot from 22 ft,,75,75
413,4,1:10.0,,Orlando full timeout,75,75
414,4,1:02.0,,V. Oladipo misses 2-pt layup from 2 ft (block by J. Smith),75,75
415,4,1:00.0,Defensive rebound by L. Galloway,,75,75
416,4,0:42.0,Shooting foul by N. Vučević (drawn by T. Hardaway),,75,75
417,4,0:42.0,T. Hardaway makes free throw 1 of 2,,76,75
418,4,0:42.0,T. Hardaway makes free throw 2 of 2,,77,75
419,4,0:42.0,,Orlando full timeout,77,75
420,4,0:33.0,,V. Oladipo makes 2-pt layup from 2 ft,77,77
421,4,0:33.0,New York full timeout,,77,77
422,4,0:33.0,,A. Gordon enters the game for N. Vučević,77,77
423,4,0:18.0,L. Galloway misses 2-pt jump shot from 6 ft (block by A. Gordon),,77,77
424,4,0:15.0,Offensive rebound by L. Galloway,,77,77
425,4,0:13.0,T. Hardaway makes 3-pt jump shot from 25 ft,,80,77
426,4,0:13.0,,Orlando full timeout,80,77
427,4,0:13.0,C. Early enters the game for J. Smith,,80,77
428,4,0:13.0,,N. Vučević enters the game for A. Gordon,80,77
429,4,0:13.0,,C. Frye enters the game for W. Green,80,77
430,4,0:10.0,,V. Oladipo misses 3-pt jump shot from 23 ft,80,77
431,4,0:08.0,Defensive rebound by C. Early,,80,77
432,4,0:07.0,J. Smith enters the game for Q. Acy,,80,77
433,4,0:07.0,Turnover by C. Early (lost ball; steal by C. Frye),,80,77
434,4,0:04.0,,V. Oladipo misses 3-pt jump shot from 26 ft,80,77
435,4,0:01.0,,Offensive rebound by N. Vučević,80,77
436,4,0:01.0,,N. Vučević makes 2-pt layup from 2 ft,80,79
437,4,0:01.0,New York full timeout,,80,79
438,4,0:01.0,S. Larkin enters the game for L. Thomas,,80,79
439,4,0:01.0,,A. Gordon enters the game for C. Frye,80,79
