,QUARTER,TIME_REMAINING,UTAH_ACTION,DETROIT_ACTION,UTAH_SCORE,DETROIT_SCORE
394,4,6:01.0,,Personal foul by T. Burke (drawn by D. Augustin),86,89
395,4,5:53.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by D. Augustin),86,91
396,4,5:39.0,T. Burke misses 2-pt jump shot from 16 ft,,86,91
397,4,5:38.0,,Defensive rebound by J. Smith,86,91
398,4,5:25.0,,Turnover by A. Drummond (3 sec),86,91
399,4,5:25.0,D. Exum enters the game for T. Burke,,86,91
400,4,5:10.0,E. Freedom misses 2-pt jump shot from 4 ft,,86,91
401,4,5:09.0,,Defensive rebound by K. Caldwell-Pope,86,91
402,4,5:01.0,,Turnover by J. Smith (bad pass),86,91
403,4,5:01.0,,B. Jennings enters the game for D. Augustin,86,91
404,4,4:46.0,Shooting foul by C. Butler (drawn by G. Hayward),,86,91
405,4,4:46.0,G. Hayward makes free throw 1 of 2,,87,91
406,4,4:46.0,G. Hayward makes free throw 2 of 2,,88,91
407,4,4:29.0,,J. Smith misses 2-pt jump shot from 7 ft,88,91
408,4,4:26.0,Defensive rebound by G. Hayward,,88,91
409,4,4:05.0,G. Hayward makes 3-pt jump shot from 27 ft (assist by D. Exum),,91,91
410,4,3:39.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,91,91
411,4,3:38.0,Defensive rebound by A. Burks,,91,91
412,4,3:32.0,Turnover by G. Hayward (bad pass),,91,91
413,4,3:32.0,,G. Monroe enters the game for A. Drummond,91,91
414,4,3:20.0,,Shooting foul by E. Freedom (drawn by K. Caldwell-Pope),91,91
415,4,3:20.0,,K. Caldwell-Pope misses free throw 1 of 2,91,91
416,4,3:20.0,,Offensive rebound by Team,91,91
417,4,3:20.0,,K. Caldwell-Pope misses free throw 2 of 2,91,91
418,4,3:19.0,Defensive rebound by D. Favors,,91,91
419,4,3:07.0,Turnover by G. Hayward (bad pass; steal by C. Butler),,91,91
420,4,3:01.0,,J. Smith misses 2-pt layup at rim,91,91
421,4,2:59.0,,Offensive rebound by G. Monroe,91,91
422,4,2:58.0,,G. Monroe misses 2-pt tip-in at rim,91,91
423,4,2:57.0,Defensive rebound by E. Freedom,,91,91
424,4,2:55.0,Turnover by G. Hayward (lost ball; steal by G. Monroe),,91,91
425,4,2:50.0,,J. Smith makes 2-pt hook shot from 4 ft (assist by G. Monroe),91,93
426,4,2:37.0,G. Hayward makes 2-pt jump shot from 19 ft,,93,93
427,4,2:13.0,,Shooting foul by E. Freedom (drawn by J. Smith),93,93
428,4,2:13.0,Official timeout,,93,93
429,4,2:13.0,,J. Smith misses free throw 1 of 2,93,93
430,4,2:13.0,,Offensive rebound by Team,93,93
431,4,2:13.0,,J. Smith makes free throw 2 of 2,93,94
432,4,2:00.0,G. Hayward makes 3-pt jump shot from 27 ft (assist by D. Favors),,96,94
433,4,1:35.0,,B. Jennings misses 3-pt jump shot from 23 ft,96,94
434,4,1:34.0,Defensive rebound by G. Hayward,,96,94
435,4,1:24.0,Shooting foul by C. Butler (drawn by G. Hayward),,96,94
436,4,1:24.0,G. Hayward misses free throw 1 of 2,,96,94
437,4,1:24.0,Offensive rebound by Team,,96,94
438,4,1:24.0,G. Hayward makes free throw 2 of 2,,97,94
439,4,1:24.0,,Detroit full timeout,97,94
440,4,1:24.0,T. Booker enters the game for E. Freedom,,97,94
441,4,1:02.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,97,94
442,4,1:01.0,Defensive rebound by G. Hayward,,97,94
443,4,0:40.0,A. Burks misses 2-pt jump shot from 9 ft,,97,94
444,4,0:38.0,Offensive rebound by D. Favors,,97,94
445,4,0:37.0,Turnover by D. Favors (lost ball; steal by C. Butler),,97,94
446,4,0:28.0,,G. Monroe makes 2-pt layup at rim (assist by B. Jennings),97,96
447,4,0:06.0,G. Hayward misses 3-pt jump shot from 26 ft,,97,96
448,4,0:05.0,,Defensive rebound by J. Smith,97,96
449,4,0:05.0,,Detroit full timeout,97,96
450,4,0:03.0,,B. Jennings misses 2-pt jump shot from 8 ft,97,96
451,4,0:00.0,,Offensive rebound by Team,97,96
