,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
379,4,2:24.0,,Shooting foul by K. Love (drawn by O. Mayo),97,91
380,4,2:24.0,,O. Mayo makes free throw 1 of 2,97,92
381,4,2:24.0,,O. Mayo makes free throw 2 of 2,97,93
382,4,2:01.0,L. James misses 2-pt jump shot from 10 ft,,97,93
383,4,2:00.0,,Defensive rebound by K. Middleton,97,93
384,4,1:45.0,,K. Middleton makes 2-pt jump shot from 5 ft,97,95
385,4,1:28.0,K. Irving makes 2-pt layup at rim,,99,95
386,4,1:10.0,,O. Mayo misses 2-pt layup from 1 ft,99,95
387,4,1:08.0,,Offensive rebound by Z. Pachulia,99,95
388,4,1:08.0,,Z. Pachulia misses 2-pt layup at rim (block by L. James),99,95
389,4,1:08.0,Defensive rebound by Team,,99,95
390,4,0:47.0,L. James misses 2-pt jump shot from 16 ft,,99,95
391,4,0:45.0,,Defensive rebound by Z. Pachulia,99,95
392,4,0:36.0,,O. Mayo makes 2-pt jump shot from 6 ft (assist by M. Carter-Williams),99,97
393,4,0:15.0,L. James makes 3-pt jump shot from 24 ft,,102,97
394,4,0:14.0,,Milwaukee full timeout,102,97
395,4,0:14.0,T. Thompson enters the game for K. Love,,102,97
396,4,0:10.0,,M. Carter-Williams makes 2-pt layup at rim,102,99
397,4,0:10.0,Cleveland full timeout,,102,99
398,4,0:10.0,K. Love enters the game for T. Thompson,,102,99
399,4,0:10.0,,J. Henson enters the game for Z. Pachulia,102,99
400,4,0:08.0,Personal foul by J. Dudley (drawn by K. Irving),,102,99
401,4,0:08.0,K. Irving makes free throw 1 of 2,,103,99
402,4,0:08.0,T. Thompson enters the game for K. Love,,103,99
403,4,0:08.0,K. Irving makes free throw 2 of 2,,104,99
404,4,0:08.0,,Milwaukee full timeout,104,99
405,4,0:08.0,,Z. Pachulia enters the game for J. Henson,104,99
406,4,0:01.0,,O. Mayo misses 3-pt jump shot from 28 ft,104,99
407,4,0:00.0,,Offensive rebound by Team,104,99
