,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
392,4,5:47.0,,Defensive rebound by P. Millsap,71,73
393,4,5:34.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by K. Korver),71,76
394,4,5:33.0,Orlando full timeout,,71,76
395,4,5:33.0,Official timeout,,71,76
396,4,5:33.0,,T. Sefolosha enters the game for K. Korver,71,76
397,4,5:18.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by E. Fournier),,73,76
398,4,4:57.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Teague),73,79
399,4,4:31.0,K. O'Quinn misses 2-pt layup from 1 ft,,73,79
400,4,4:30.0,Offensive rebound by Team,,73,79
401,4,4:30.0,,A. Horford enters the game for M. Scott,73,79
402,4,4:27.0,Turnover by V. Oladipo (lost ball; steal by J. Teague),,73,79
403,4,4:21.0,,J. Teague makes 2-pt layup at rim,73,81
404,4,4:04.0,Turnover by K. O'Quinn (bad pass; steal by A. Horford),,73,81
405,4,3:54.0,,D. Carroll misses 2-pt jump shot from 11 ft,73,81
406,4,3:53.0,Defensive rebound by K. O'Quinn,,73,81
407,4,3:43.0,C. Frye misses 3-pt jump shot from 24 ft,,73,81
408,4,3:42.0,,Defensive rebound by A. Horford,73,81
409,4,3:33.0,,Turnover by J. Teague (lost ball),73,81
410,4,3:16.0,T. Harris misses 2-pt jump shot from 4 ft,,73,81
411,4,3:14.0,,Defensive rebound by J. Teague,73,81
412,4,3:14.0,,Personal foul by V. Oladipo (drawn by J. Teague),73,81
413,4,2:57.0,,A. Horford misses 2-pt jump shot from 5 ft,73,81
414,4,2:53.0,Defensive rebound by C. Frye,,73,81
415,4,2:50.0,E. Fournier makes 2-pt layup from 1 ft,,75,81
416,4,2:50.0,,Atlanta full timeout,75,81
417,4,2:50.0,,K. Korver enters the game for T. Sefolosha,75,81
418,4,2:30.0,,D. Carroll misses 2-pt jump shot from 4 ft,75,81
419,4,2:28.0,,Offensive rebound by A. Horford,75,81
420,4,2:17.0,,J. Teague makes 2-pt jump shot from 9 ft,75,83
421,4,1:55.0,T. Harris misses 2-pt jump shot from 3 ft,,75,83
422,4,1:52.0,Offensive rebound by K. O'Quinn,,75,83
423,4,1:52.0,K. O'Quinn makes 2-pt layup from 1 ft,,77,83
424,4,1:28.0,,P. Millsap misses 3-pt jump shot from 25 ft,77,83
425,4,1:27.0,Defensive rebound by E. Fournier,,77,83
426,4,1:04.0,K. O'Quinn makes 2-pt dunk at rim (assist by E. Fournier),,79,83
427,4,0:47.0,,Turnover by P. Millsap (traveling),79,83
428,4,0:40.0,Turnover by V. Oladipo (bad pass; steal by P. Millsap),,79,83
429,4,0:37.0,,Personal foul by C. Frye (drawn by P. Millsap),79,83
430,4,0:37.0,,Atlanta full timeout,79,83
431,4,0:20.0,,D. Carroll misses 3-pt jump shot from 23 ft,79,83
432,4,0:18.0,Defensive rebound by C. Frye,,79,83
433,4,0:18.0,Orlando full timeout,,79,83
434,4,0:18.0,,K. Bazemore enters the game for K. Korver,79,83
435,4,0:18.0,,T. Sefolosha enters the game for J. Teague,79,83
436,4,0:13.0,V. Oladipo makes 2-pt layup at rim,,81,83
437,4,0:13.0,,Atlanta full timeout,81,83
438,4,0:13.0,,J. Teague enters the game for D. Carroll,81,83
439,4,0:13.0,,K. Korver enters the game for T. Sefolosha,81,83
440,4,0:13.0,,D. Carroll enters the game for K. Bazemore,81,83
441,4,0:13.0,E. Payton enters the game for T. Harris,,81,83
442,4,0:13.0,W. Green enters the game for C. Frye,,81,83
443,4,0:13.0,D. Marble enters the game for K. O'Quinn,,81,83
444,4,0:13.0,D. Dedmon enters the game for E. Fournier,,81,83
445,4,0:11.0,,Personal take foul by V. Oladipo (drawn by J. Teague),81,83
446,4,0:11.0,,J. Teague makes free throw 1 of 2,81,84
447,4,0:11.0,K. O'Quinn enters the game for E. Payton,,81,84
448,4,0:11.0,T. Harris enters the game for D. Marble,,81,84
449,4,0:11.0,,T. Sefolosha enters the game for K. Korver,81,84
450,4,0:11.0,,J. Teague makes free throw 2 of 2,81,85
451,4,0:11.0,Orlando full timeout,,81,85
452,4,0:11.0,,K. Bazemore enters the game for J. Teague,81,85
453,4,0:11.0,B. Gordon enters the game for D. Dedmon,,81,85
454,4,0:11.0,C. Frye enters the game for W. Green,,81,85
455,4,0:08.0,B. Gordon misses 3-pt jump shot from 27 ft,,81,85
456,4,0:05.0,,Defensive rebound by P. Millsap,81,85
457,4,0:05.0,,Personal take foul by C. Frye (drawn by P. Millsap),81,85
458,4,0:05.0,,P. Millsap makes free throw 1 of 2,81,86
459,4,0:05.0,,P. Millsap makes free throw 2 of 2,81,87
460,4,0:02.0,Personal take foul by T. Sefolosha (drawn by B. Gordon),,81,87
