,QUARTER,TIME_REMAINING,MIAMI_ACTION,UTAH_ACTION,MIAMI_SCORE,UTAH_SCORE
394,4,0:10.0,Personal foul by A. Burks (drawn by D. Wade),,95,93
395,4,0:10.0,D. Wade makes free throw 1 of 2,,96,93
396,4,0:10.0,,R. Gobert enters the game for R. Hood,96,93
397,4,0:10.0,D. Wade makes free throw 2 of 2,,97,93
398,4,0:10.0,,Utah full timeout,97,93
399,4,0:10.0,,R. Hood enters the game for R. Gobert,97,93
400,4,0:10.0,,S. Novak enters the game for A. Burks,97,93
401,4,0:06.0,,R. Hood makes 2-pt layup from 1 ft,97,95
402,4,0:06.0,Personal foul by R. Hood (drawn by D. Wade),,97,95
403,4,0:06.0,D. Wade makes free throw 1 of 2,,98,95
404,4,0:06.0,,R. Gobert enters the game for S. Novak,98,95
405,4,0:06.0,D. Wade misses free throw 2 of 2,,98,95
406,4,0:05.0,,Defensive rebound by E. Freedom,98,95
407,4,0:05.0,,Utah full timeout,98,95
408,4,0:05.0,,S. Novak enters the game for R. Gobert,98,95
409,4,0:05.0,,J. Ingles enters the game for R. Hood,98,95
410,4,0:05.0,,Turnover by Team (5 sec inbounds),98,95
411,4,0:05.0,,R. Gobert enters the game for J. Ingles,98,95
412,4,0:05.0,,R. Hood enters the game for S. Novak,98,95
413,4,0:05.0,N. Cole enters the game for U. Haslem,,98,95
414,4,0:02.0,Personal foul by R. Hood (drawn by N. Cole),,98,95
415,4,0:02.0,N. Cole makes free throw 1 of 2,,99,95
416,4,0:02.0,N. Cole makes free throw 2 of 2,,100,95
417,4,0:01.0,,R. Hood misses 3-pt jump shot from 60 ft,100,95
418,4,0:00.0,,Offensive rebound by Team,100,95
