,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
389,4,6:35.0,,J. Jack misses 2-pt jump shot from 11 ft,92,73
390,4,6:33.0,Defensive rebound by J. Noah,,92,73
391,4,6:21.0,Turnover by J. Noah (bad pass; steal by K. Garnett),,92,73
392,4,6:17.0,,D. Williams misses 2-pt jump shot from 8 ft,92,73
393,4,6:16.0,Defensive rebound by N. Mirotić,,92,73
394,4,6:08.0,Offensive foul by N. Mirotić (drawn by D. Williams),,92,73
395,4,6:08.0,Turnover by N. Mirotić (offensive foul),,92,73
396,4,5:59.0,,Personal foul by J. Butler (drawn by J. Johnson),92,73
397,4,5:59.0,,Brooklyn full timeout,92,73
398,4,5:59.0,,M. Teletović enters the game for K. Garnett,92,73
399,4,5:59.0,,J. Johnson misses free throw 1 of 2,92,73
400,4,5:59.0,,Offensive rebound by Team,92,73
401,4,5:59.0,,J. Johnson makes free throw 2 of 2,92,74
402,4,5:40.0,Offensive foul by J. Noah (drawn by D. Williams),,92,74
403,4,5:40.0,Turnover by J. Noah (offensive foul),,92,74
404,4,5:18.0,,J. Johnson misses 2-pt layup from 3 ft (block by J. Noah),92,74
405,4,5:18.0,,Offensive rebound by Team,92,74
406,4,5:18.0,P. Gasol enters the game for J. Noah,,92,74
407,4,5:12.0,,D. Williams misses 2-pt jump shot from 16 ft,92,74
408,4,5:11.0,Defensive rebound by N. Mirotić,,92,74
409,4,4:52.0,P. Gasol makes 2-pt jump shot from 19 ft (assist by A. Brooks),,94,74
410,4,4:38.0,,J. Johnson misses 3-pt jump shot from 22 ft,94,74
411,4,4:37.0,Defensive rebound by N. Mirotić,,94,74
412,4,4:29.0,D. Rose misses 3-pt jump shot from 24 ft,,94,74
413,4,4:28.0,,Defensive rebound by J. Johnson,94,74
414,4,4:14.0,,B. Lopez misses 2-pt hook shot from 11 ft,94,74
415,4,4:13.0,Defensive rebound by P. Gasol,,94,74
416,4,4:09.0,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Butler),,96,74
417,4,4:09.0,Shooting foul by B. Lopez (drawn by N. Mirotić),,96,74
418,4,4:09.0,N. Mirotić makes free throw 1 of 1,,97,74
419,4,3:57.0,,Shooting foul by N. Mirotić (drawn by J. Jack),97,74
420,4,3:57.0,,J. Jack makes free throw 1 of 2,97,75
421,4,3:57.0,,S. Karasev enters the game for D. Williams,97,75
422,4,3:57.0,,J. Jordan enters the game for B. Lopez,97,75
423,4,3:57.0,,J. Gutiérrez enters the game for J. Johnson,97,75
424,4,3:57.0,,C. Jefferson enters the game for M. Teletović,97,75
425,4,3:57.0,T. Snell enters the game for J. Butler,,97,75
426,4,3:57.0,,J. Jack makes free throw 2 of 2,97,76
427,4,3:40.0,D. Rose makes 3-pt jump shot from 25 ft,,100,76
428,4,3:24.0,,J. Gutiérrez makes 2-pt layup from 2 ft (assist by C. Jefferson),100,78
429,4,3:17.0,Chicago full timeout,,100,78
430,4,3:17.0,D. McDermott enters the game for D. Rose,,100,78
431,4,3:17.0,N. Mohammed enters the game for P. Gasol,,100,78
432,4,3:17.0,,A. Anderson enters the game for J. Jack,100,78
433,4,2:58.0,A. Brooks misses 2-pt jump shot from 19 ft,,100,78
434,4,2:57.0,,Defensive rebound by A. Anderson,100,78
435,4,2:42.0,,J. Gutiérrez misses 2-pt jump shot from 18 ft,100,78
436,4,2:41.0,,Offensive rebound by C. Jefferson,100,78
437,4,2:36.0,,S. Karasev misses 2-pt jump shot from 21 ft,100,78
438,4,2:35.0,,Offensive rebound by Team,100,78
439,4,2:23.0,,A. Anderson makes 2-pt jump shot from 23 ft (assist by J. Jordan),100,80
440,4,2:00.0,Turnover by A. Brooks (bad pass; steal by J. Jordan),,100,80
441,4,1:56.0,,Turnover by J. Jordan (bad pass; steal by T. Snell),100,80
442,4,1:54.0,N. Mohammed makes 2-pt layup from 2 ft,,102,80
443,4,1:46.0,,Personal foul by A. Brooks (drawn by J. Gutiérrez),102,80
444,4,1:46.0,,J. Gutiérrez makes free throw 1 of 2,102,81
445,4,1:46.0,E. Moore enters the game for A. Brooks,,102,81
446,4,1:46.0,,J. Gutiérrez makes free throw 2 of 2,102,82
447,4,1:28.0,N. Mirotić misses 3-pt jump shot from 25 ft,,102,82
448,4,1:26.0,,Defensive rebound by C. Jefferson,102,82
449,4,1:15.0,,J. Jordan misses 2-pt jump shot from 13 ft,102,82
450,4,1:13.0,Defensive rebound by N. Mirotić,,102,82
451,4,0:53.0,N. Mohammed misses 2-pt hook shot from 5 ft,,102,82
452,4,0:52.0,,Defensive rebound by J. Jordan,102,82
453,4,0:38.0,,C. Jefferson misses 2-pt jump shot from 10 ft,102,82
454,4,0:36.0,Defensive rebound by E. Moore,,102,82
455,4,0:24.0,D. McDermott misses 2-pt hook shot from 5 ft,,102,82
456,4,0:22.0,,Defensive rebound by J. Jordan,102,82
457,4,0:16.0,,J. Gutiérrez makes 2-pt layup at rim,102,84
