,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
387,4,11:17.0,Turnover by J. Harden (lost ball; steal by M. Morris),,92,89
388,4,11:10.0,,G. Green makes 2-pt jump shot from 8 ft,92,91
389,4,10:44.0,D. Motiejūnas makes 2-pt jump shot from 4 ft,,94,91
390,4,10:25.0,,Shooting foul by D. Motiejūnas (drawn by M. Morris),94,91
391,4,10:25.0,,M. Morris makes free throw 1 of 2,94,92
392,4,10:25.0,J. Smith enters the game for D. Motiejūnas,,94,92
393,4,10:25.0,,G. Dragić enters the game for P. Tucker,94,92
394,4,10:25.0,,E. Bledsoe enters the game for G. Green,94,92
395,4,10:25.0,,M. Morris misses free throw 2 of 2,94,92
396,4,10:25.0,Defensive rebound by K. Papanikolaou,,94,92
397,4,10:11.0,J. Harden makes 2-pt layup from 2 ft (assist by J. Terry),,96,92
398,4,10:01.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by I. Thomas),96,95
399,4,9:43.0,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Harden),,99,95
400,4,9:30.0,,E. Bledsoe misses 2-pt jump shot from 4 ft,99,95
401,4,9:29.0,Defensive rebound by J. Smith,,99,95
402,4,9:18.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by J. Smith),,102,95
403,4,8:52.0,,M. Morris misses 2-pt jump shot from 13 ft,102,95
404,4,8:51.0,Defensive rebound by C. Brewer,,102,95
405,4,8:35.0,Official timeout,,102,95
406,4,8:28.0,J. Harden misses 3-pt jump shot from 25 ft,,102,95
407,4,8:27.0,Offensive rebound by C. Brewer,,102,95
408,4,8:24.0,C. Brewer makes 2-pt layup at rim,,104,95
409,4,8:05.0,,Turnover by G. Dragić (bad pass),104,95
410,4,7:48.0,J. Harden misses 2-pt jump shot from 3 ft,,104,95
411,4,7:48.0,,Defensive rebound by Team,104,95
412,4,7:48.0,Loose ball foul by J. Smith (drawn by E. Bledsoe),,104,95
413,4,7:31.0,,M. Morris misses 3-pt jump shot from 25 ft,104,95
414,4,7:30.0,Defensive rebound by J. Harden,,104,95
415,4,7:12.0,Shooting foul by I. Thomas (drawn by J. Harden),,104,95
416,4,7:12.0,,P. Tucker enters the game for M. Morris,104,95
417,4,7:12.0,,M. Plumlee enters the game for M. Morris,104,95
418,4,7:12.0,J. Harden makes free throw 1 of 3,,105,95
419,4,7:12.0,J. Harden makes free throw 2 of 3,,106,95
420,4,7:12.0,J. Harden makes free throw 3 of 3,,107,95
421,4,6:54.0,,G. Dragić makes 2-pt jump shot from 11 ft,107,97
422,4,6:41.0,J. Harden makes 2-pt layup from 1 ft,,109,97
423,4,6:31.0,,Shooting foul by J. Smith (drawn by E. Bledsoe),109,97
424,4,6:31.0,,E. Bledsoe makes free throw 1 of 2,109,98
425,4,6:31.0,,E. Bledsoe makes free throw 2 of 2,109,99
426,4,6:19.0,Turnover by J. Harden (bad pass; steal by I. Thomas),,109,99
427,4,6:13.0,,G. Dragić makes 2-pt layup at rim (assist by I. Thomas),109,101
428,4,5:51.0,K. Papanikolaou makes 2-pt layup at rim (assist by J. Harden),,111,101
429,4,5:39.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by P. Tucker),111,104
430,4,5:12.0,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),,114,104
431,4,4:57.0,,Personal foul by K. Papanikolaou (drawn by P. Tucker),114,104
432,4,4:57.0,,Phoenix full timeout,114,104
433,4,4:57.0,P. Beverley enters the game for K. Papanikolaou,,114,104
434,4,4:57.0,T. Ariza enters the game for J. Terry,,114,104
435,4,4:47.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by G. Dragić),114,107
436,4,4:28.0,J. Smith misses 2-pt layup from 1 ft (block by M. Plumlee),,114,107
437,4,4:26.0,,Defensive rebound by G. Dragić,114,107
438,4,4:23.0,,P. Tucker makes 2-pt layup at rim,114,109
439,4,4:10.0,Turnover by P. Beverley (bad pass; steal by I. Thomas),,114,109
440,4,3:59.0,,P. Tucker misses 2-pt jump shot from 6 ft,114,109
441,4,3:58.0,Defensive rebound by T. Ariza,,114,109
442,4,3:50.0,J. Harden makes 2-pt layup from 1 ft,,116,109
443,4,3:33.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by I. Thomas),116,112
444,4,3:07.0,J. Harden makes 2-pt jump shot from 15 ft,,118,112
445,4,2:50.0,,M. Plumlee misses 2-pt jump shot from 8 ft,118,112
446,4,2:50.0,Defensive rebound by Team,,118,112
447,4,2:50.0,,Loose ball foul by G. Dragić (drawn by T. Ariza),118,112
448,4,2:50.0,Houston full timeout,,118,112
449,4,2:50.0,,M. Morris enters the game for M. Plumlee,118,112
450,4,2:32.0,J. Harden makes 2-pt jump shot from 11 ft,,120,112
451,4,2:13.0,,E. Bledsoe makes 2-pt layup at rim,120,114
452,4,1:49.0,J. Harden makes 2-pt jump shot from 20 ft,,122,114
453,4,1:37.0,,E. Bledsoe makes 2-pt jump shot from 19 ft,122,116
454,4,1:15.0,J. Smith misses 2-pt jump shot from 4 ft,,122,116
455,4,1:15.0,Offensive rebound by C. Brewer,,122,116
456,4,1:15.0,C. Brewer makes 2-pt tip-in from 2 ft,,124,116
457,4,1:15.0,,Phoenix full timeout,124,116
458,4,1:09.0,,E. Bledsoe misses 2-pt layup from 1 ft (block by J. Harden),124,116
459,4,1:08.0,Defensive rebound by J. Harden,,124,116
460,4,1:02.0,Away from play foul by I. Thomas (drawn by J. Harden),,124,116
461,4,1:02.0,J. Harden makes free throw 1 of 1,,125,116
462,4,0:53.0,C. Brewer makes 2-pt jump shot from 20 ft (assist by P. Beverley),,127,116
463,4,0:43.0,,I. Thomas misses 3-pt jump shot from 23 ft,127,116
464,4,0:42.0,Defensive rebound by C. Brewer,,127,116
465,4,0:18.0,J. Harden misses 3-pt jump shot from 24 ft,,127,116
466,4,0:17.0,,Defensive rebound by M. Morris,127,116
467,4,0:14.0,,P. Tucker makes 2-pt layup from 1 ft (assist by M. Morris),127,118
