,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
374,4,4:18.0,,A. Jefferson makes 2-pt jump shot from 6 ft (assist by M. Williams),78,93
375,4,4:02.0,K. Lowry misses 3-pt jump shot from 23 ft,,78,93
376,4,4:01.0,,Defensive rebound by C. Zeller,78,93
377,4,3:47.0,,C. Zeller makes 2-pt dunk at rim (assist by L. Stephenson),78,95
378,4,3:47.0,Toronto full timeout,,78,95
379,4,3:36.0,Offensive foul by A. Johnson (drawn by M. Williams),,78,95
380,4,3:36.0,Turnover by A. Johnson (offensive foul),,78,95
381,4,3:12.0,,A. Jefferson misses 2-pt jump shot from 12 ft,78,95
382,4,3:11.0,Defensive rebound by P. Patterson,,78,95
383,4,2:56.0,A. Johnson misses 2-pt jump shot from 18 ft,,78,95
384,4,2:55.0,,Defensive rebound by C. Zeller,78,95
385,4,2:41.0,,A. Jefferson makes 2-pt hook shot from 8 ft (assist by M. Williams),78,97
386,4,2:26.0,D. DeRozan misses 2-pt jump shot from 17 ft,,78,97
387,4,2:24.0,Offensive rebound by T. Ross,,78,97
388,4,2:20.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by T. Ross),,81,97
389,4,1:58.0,,C. Zeller misses 2-pt jump shot from 14 ft,81,97
390,4,1:57.0,,Offensive rebound by L. Stephenson,81,97
391,4,1:52.0,,A. Jefferson misses 3-pt jump shot from 27 ft,81,97
392,4,1:52.0,,Offensive rebound by Team,81,97
393,4,1:52.0,,Turnover by Team (shot clock),81,97
394,4,1:52.0,Toronto full timeout,,81,97
395,4,1:46.0,D. DeRozan misses 2-pt layup from 2 ft,,81,97
396,4,1:46.0,,Defensive rebound by Team,81,97
397,4,1:36.0,,G. Henderson misses 3-pt jump shot from 23 ft,81,97
398,4,1:34.0,,Offensive rebound by C. Zeller,81,97
399,4,1:22.0,,M. Williams makes 2-pt jump shot from 20 ft,81,99
400,4,1:13.0,A. Johnson makes 2-pt layup from 2 ft (assist by K. Lowry),,83,99
401,4,1:00.0,,Turnover by A. Jefferson (bad pass; steal by A. Johnson),83,99
402,4,0:56.0,K. Lowry makes 3-pt jump shot from 27 ft,,86,99
403,4,0:53.0,Violation by T. Ross (kicked ball),,86,99
404,4,0:53.0,,Charlotte full timeout,86,99
405,4,0:52.0,,Personal foul by A. Johnson (drawn by C. Zeller),86,99
406,4,0:52.0,,C. Zeller makes free throw 1 of 2,86,100
407,4,0:52.0,,C. Zeller makes free throw 2 of 2,86,101
408,4,0:41.0,A. Johnson makes 2-pt layup from 1 ft (assist by P. Patterson),,88,101
409,4,0:19.0,,C. Zeller misses 2-pt layup from 2 ft,88,101
410,4,0:18.0,,Offensive rebound by C. Zeller,88,101
411,4,0:18.0,,C. Zeller misses 2-pt layup from 1 ft,88,101
412,4,0:16.0,Defensive rebound by K. Lowry,,88,101
413,4,0:13.0,K. Lowry makes 3-pt jump shot from 26 ft,,91,101
414,4,0:12.0,,Personal take foul by K. Lowry (drawn by M. Williams),91,101
415,4,0:12.0,,M. Williams makes free throw 1 of 2,91,102
416,4,0:12.0,,M. Williams makes free throw 2 of 2,91,103
417,4,0:05.0,K. Lowry makes 3-pt jump shot from 25 ft,,94,103
