,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
384,4,2:58.0,Defensive rebound by C. Bosh,,93,106
385,4,2:49.0,C. Bosh misses 3-pt jump shot from 25 ft,,93,106
386,4,2:47.0,,Defensive rebound by P. Millsap,93,106
387,4,2:43.0,,Atlanta full timeout,93,106
388,4,2:34.0,,Shooting foul by S. Williams (drawn by P. Millsap),93,106
389,4,2:34.0,,P. Millsap makes free throw 1 of 2,93,107
390,4,2:34.0,,P. Millsap misses free throw 2 of 2,93,107
391,4,2:33.0,Defensive rebound by S. Williams,,93,107
392,4,2:22.0,Personal foul by T. Sefolosha (drawn by L. Deng),,93,107
393,4,2:22.0,L. Deng makes free throw 1 of 2,,94,107
394,4,2:22.0,L. Deng makes free throw 2 of 2,,95,107
395,4,2:06.0,,Turnover by K. Korver (bad pass; steal by N. Cole),95,107
396,4,2:05.0,Offensive foul by M. Chalmers (drawn by T. Sefolosha),,95,107
397,4,2:05.0,Turnover by M. Chalmers (offensive foul),,95,107
398,4,1:46.0,,P. Millsap misses 2-pt layup from 1 ft,95,107
399,4,1:44.0,Defensive rebound by C. Bosh,,95,107
400,4,1:39.0,L. Deng misses 2-pt jump shot from 17 ft,,95,107
401,4,1:38.0,,Defensive rebound by T. Sefolosha,95,107
402,4,1:15.0,,A. Horford makes 2-pt jump shot from 20 ft,95,109
403,4,1:15.0,Personal foul by T. Sefolosha (drawn by M. Chalmers),,95,109
404,4,1:15.0,M. Chalmers makes free throw 1 of 2,,96,109
405,4,1:15.0,U. Haslem enters the game for L. Deng,,96,109
406,4,1:15.0,J. Ennis enters the game for C. Bosh,,96,109
407,4,1:15.0,,S. Mack enters the game for T. Sefolosha,96,109
408,4,1:15.0,,D. Schröder enters the game for K. Korver,96,109
409,4,1:15.0,M. Chalmers makes free throw 2 of 2,,97,109
410,4,0:56.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),97,112
411,4,0:48.0,S. Williams makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,100,112
412,4,0:26.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),100,114
413,4,0:14.0,M. Chalmers makes 3-pt jump shot from 26 ft (assist by N. Cole),,103,114
