,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
379,4,4:27.0,,I. Shumpert makes free throw 1 of 2,89,88
380,4,4:27.0,,J. Smith enters the game for Q. Acy,89,88
381,4,4:27.0,,I. Shumpert misses free throw 2 of 2,89,88
382,4,4:26.0,Defensive rebound by M. Williams,,89,88
383,4,4:11.0,Turnover by M. Williams (lost ball),,89,88
384,4,3:50.0,,C. Anthony makes 2-pt layup from 1 ft,89,90
385,4,3:49.0,Charlotte full timeout,,89,90
386,4,3:49.0,K. Walker enters the game for B. Roberts,,89,90
387,4,3:27.0,G. Neal makes 2-pt jump shot from 7 ft (assist by A. Jefferson),,91,90
388,4,3:03.0,,S. Dalembert misses 2-pt jump shot from 6 ft,91,90
389,4,3:02.0,Defensive rebound by K. Walker,,91,90
390,4,2:49.0,K. Walker makes 2-pt layup from 1 ft,,93,90
391,4,2:37.0,,C. Anthony misses 2-pt jump shot from 16 ft,93,90
392,4,2:36.0,Defensive rebound by L. Stephenson,,93,90
393,4,2:23.0,Turnover by L. Stephenson (traveling),,93,90
394,4,2:06.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by P. Prigioni),93,93
395,4,1:42.0,K. Walker misses 2-pt layup from 2 ft,,93,93
396,4,1:41.0,,Defensive rebound by S. Dalembert,93,93
397,4,1:24.0,,C. Anthony makes 2-pt jump shot from 15 ft,93,95
398,4,1:23.0,Charlotte full timeout,,93,95
399,4,1:01.0,Turnover by L. Stephenson (bad pass; steal by I. Shumpert),,93,95
400,4,0:38.0,,C. Anthony misses 2-pt jump shot from 14 ft,93,95
401,4,0:37.0,,Offensive rebound by Team,93,95
402,4,0:37.0,,Turnover by Team (shot clock),93,95
403,4,0:37.0,Charlotte full timeout,,93,95
404,4,0:37.0,,New York full timeout,93,95
405,4,0:37.0,G. Henderson enters the game for G. Neal,,93,95
406,4,0:37.0,,A. Stoudemire enters the game for S. Dalembert,93,95
407,4,0:21.0,,I. Shumpert misses 2-pt jump shot from 21 ft,93,95
408,4,0:19.0,Defensive rebound by K. Walker,,93,95
409,4,0:17.0,Charlotte full timeout,,93,95
410,4,0:17.0,,S. Dalembert enters the game for A. Stoudemire,93,95
411,4,0:17.0,G. Neal enters the game for G. Henderson,,93,95
412,4,0:12.0,Personal foul by P. Prigioni (drawn by K. Walker),,93,95
413,4,0:03.0,K. Walker misses 2-pt jump shot from 15 ft,,93,95
414,4,0:02.0,,Defensive rebound by C. Anthony,93,95
415,4,0:01.0,,Personal foul by K. Walker (drawn by C. Anthony),93,95
416,4,0:01.0,,C. Anthony misses free throw 1 of 2,93,95
417,4,0:01.0,,Offensive rebound by Team,93,95
418,4,0:01.0,,C. Anthony makes free throw 2 of 2,93,96
