,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
384,4,7:37.0,,W. Chandler misses free throw 1 of 1,91,80
385,4,7:35.0,Defensive rebound by T. Parker,,91,80
386,4,7:28.0,T. Parker makes 2-pt layup from 1 ft,,93,80
387,4,7:11.0,,Shooting foul by K. Leonard (drawn by R. Foye),93,80
388,4,7:11.0,,R. Foye makes free throw 1 of 2,93,81
389,4,7:11.0,,A. Afflalo enters the game for J. Nurkić,93,81
390,4,7:11.0,M. Ginóbili enters the game for K. Leonard,,93,81
391,4,7:11.0,Violation by T. Parker (lane),,93,81
392,4,7:11.0,,R. Foye makes free throw 2 of 2,93,82
393,4,6:53.0,Personal foul by A. Afflalo (drawn by B. Diaw),,93,82
394,4,6:42.0,T. Duncan makes 2-pt dunk at rim (assist by B. Diaw),,95,82
395,4,6:23.0,,A. Afflalo misses 2-pt layup from 3 ft,95,82
396,4,6:21.0,Defensive rebound by M. Ginóbili,,95,82
397,4,6:17.0,San Antonio full timeout,,95,82
398,4,6:17.0,,K. Faried enters the game for D. Arthur,95,82
399,4,6:12.0,Shooting foul by K. Faried (drawn by M. Ginóbili),,95,82
400,4,6:12.0,M. Ginóbili misses free throw 1 of 2,,95,82
401,4,6:12.0,Offensive rebound by Team,,95,82
402,4,6:12.0,M. Ginóbili misses free throw 2 of 2,,95,82
403,4,6:10.0,,Defensive rebound by K. Faried,95,82
404,4,5:55.0,,T. Lawson misses 3-pt jump shot from 25 ft,95,82
405,4,5:54.0,Defensive rebound by M. Ginóbili,,95,82
406,4,5:46.0,D. Green misses 3-pt jump shot from 25 ft,,95,82
407,4,5:45.0,,Defensive rebound by T. Lawson,95,82
408,4,5:29.0,,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),95,84
409,4,5:12.0,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),,97,84
410,4,5:12.0,Shooting foul by K. Faried (drawn by T. Duncan),,97,84
411,4,5:12.0,C. Joseph enters the game for M. Ginóbili,,97,84
412,4,5:12.0,T. Duncan makes free throw 1 of 1,,98,84
413,4,5:06.0,,Personal foul by T. Parker (drawn by T. Lawson),98,84
414,4,4:56.0,,R. Foye misses 2-pt layup from 2 ft (block by D. Green),98,84
415,4,4:54.0,Defensive rebound by D. Green,,98,84
416,4,4:44.0,Turnover by C. Joseph (bad pass; steal by T. Lawson),,98,84
417,4,4:35.0,,Turnover by R. Foye (bad pass),98,84
418,4,4:22.0,Offensive foul by T. Duncan (drawn by A. Afflalo),,98,84
419,4,4:22.0,Turnover by T. Duncan (offensive foul),,98,84
420,4,4:22.0,,J. Nelson enters the game for R. Foye,98,84
421,4,4:13.0,,K. Faried makes 2-pt layup from 2 ft (assist by T. Lawson),98,86
422,4,3:58.0,T. Parker makes 2-pt jump shot from 15 ft,,100,86
423,4,3:47.0,,T. Lawson misses 2-pt jump shot from 11 ft,100,86
424,4,3:46.0,,Offensive rebound by K. Faried,100,86
425,4,3:41.0,,Shooting foul by B. Diaw (drawn by K. Faried),100,86
426,4,3:41.0,,K. Faried makes free throw 1 of 2,100,87
427,4,3:41.0,,K. Faried makes free throw 2 of 2,100,88
428,4,3:24.0,D. Green misses 3-pt jump shot from 23 ft,,100,88
429,4,3:23.0,Offensive rebound by T. Duncan,,100,88
430,4,3:20.0,T. Parker misses 2-pt jump shot from 17 ft,,100,88
431,4,3:17.0,Offensive rebound by D. Green,,100,88
432,4,2:59.0,B. Diaw misses 3-pt jump shot from 26 ft,,100,88
433,4,2:58.0,,Defensive rebound by J. Nelson,100,88
434,4,2:53.0,,W. Chandler makes 2-pt layup from 1 ft (assist by J. Nelson),100,90
435,4,2:33.0,T. Parker misses 2-pt jump shot from 16 ft,,100,90
436,4,2:32.0,,Defensive rebound by K. Faried,100,90
437,4,2:24.0,,K. Faried makes 2-pt layup from 1 ft (assist by J. Nelson),100,92
438,4,2:01.0,T. Parker makes 3-pt jump shot from 26 ft (assist by C. Joseph),,103,92
439,4,1:50.0,,T. Lawson makes 2-pt jump shot from 10 ft,103,94
440,4,1:34.0,T. Parker makes 2-pt jump shot from 19 ft,,105,94
441,4,1:34.0,,Denver full timeout,105,94
442,4,1:34.0,Official timeout,,105,94
443,4,1:34.0,K. Leonard enters the game for T. Duncan,,105,94
444,4,1:34.0,A. Baynes enters the game for B. Diaw,,105,94
445,4,1:28.0,,J. Nelson makes 2-pt jump shot from 21 ft (assist by A. Afflalo),105,96
446,4,1:07.0,Shooting foul by J. Nelson (drawn by A. Baynes),,105,96
447,4,1:07.0,A. Baynes makes free throw 1 of 2,,106,96
448,4,1:07.0,M. Bonner enters the game for K. Leonard,,106,96
449,4,1:07.0,A. Baynes makes free throw 2 of 2,,107,96
450,4,1:07.0,,Denver full timeout,107,96
451,4,1:07.0,J. Green enters the game for T. Parker,,107,96
452,4,1:04.0,,Turnover by W. Chandler (bad pass; steal by D. Green),107,96
453,4,0:45.0,D. Green misses 2-pt layup at rim,,107,96
454,4,0:43.0,,Defensive rebound by Team,107,96
455,4,0:43.0,,Denver full timeout,107,96
456,4,0:36.0,,A. Afflalo misses 3-pt jump shot from 24 ft,107,96
457,4,0:35.0,Defensive rebound by M. Bonner,,107,96
458,4,0:34.0,Personal take foul by W. Chandler (drawn by M. Bonner),,107,96
459,4,0:34.0,M. Bonner makes free throw 1 of 2,,108,96
460,4,0:34.0,M. Bonner makes free throw 2 of 2,,109,96
461,4,0:28.0,,Personal foul by J. Green (drawn by A. Afflalo),109,96
462,4,0:28.0,,A. Afflalo makes free throw 1 of 2,109,97
463,4,0:28.0,,A. Afflalo makes free throw 2 of 2,109,98
464,4,0:11.0,Turnover by A. Baynes (offensive foul),,109,98
465,4,0:11.0,Loose ball foul by A. Baynes (drawn by W. Chandler),,109,98
466,4,0:11.0,,W. Chandler makes free throw 1 of 2,109,99
467,4,0:11.0,J. Ayres enters the game for A. Baynes,,109,99
468,4,0:11.0,,W. Chandler misses free throw 2 of 2,109,99
469,4,0:09.0,Defensive rebound by J. Green,,109,99
