,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
387,4,6:15.0,Miami full timeout,,73,85
388,4,5:57.0,D. Wade makes 2-pt jump shot from 4 ft,,75,85
389,4,5:37.0,,A. Jefferson misses 2-pt jump shot from 14 ft,75,85
390,4,5:37.0,,Offensive rebound by Team,75,85
391,4,5:37.0,Loose ball foul by S. Napier (drawn by L. Stephenson),,75,85
392,4,5:37.0,,L. Stephenson misses free throw 1 of 2,75,85
393,4,5:37.0,,Offensive rebound by Team,75,85
394,4,5:37.0,,L. Stephenson makes free throw 2 of 2,75,86
395,4,5:18.0,D. Wade makes 2-pt jump shot from 14 ft,,77,86
396,4,4:57.0,,Offensive foul by M. Williams (drawn by S. Napier),77,86
397,4,4:57.0,,Turnover by M. Williams (offensive foul),77,86
398,4,4:39.0,S. Napier misses 2-pt layup from 1 ft,,77,86
399,4,4:38.0,Offensive rebound by D. Wade,,77,86
400,4,4:33.0,S. Williams misses 3-pt jump shot from 25 ft,,77,86
401,4,4:32.0,,Defensive rebound by A. Jefferson,77,86
402,4,4:17.0,,G. Neal misses 3-pt jump shot from 23 ft,77,86
403,4,4:15.0,,Offensive rebound by L. Stephenson,77,86
404,4,4:15.0,,L. Stephenson makes 2-pt layup from 1 ft,77,88
405,4,4:15.0,Miami full timeout,,77,88
406,4,4:15.0,L. Deng enters the game for D. Wade,,77,88
407,4,4:04.0,C. Bosh makes 2-pt jump shot from 11 ft (assist by S. Napier),,79,88
408,4,3:52.0,,K. Walker misses 2-pt layup from 1 ft,79,88
409,4,3:52.0,Defensive rebound by Team,,79,88
410,4,3:44.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by S. Napier),,81,88
411,4,3:44.0,,Charlotte full timeout,81,88
412,4,3:30.0,,Turnover by L. Stephenson (bad pass; steal by C. Bosh),81,88
413,4,3:19.0,Shooting foul by K. Walker (drawn by S. Napier),,81,88
414,4,3:19.0,S. Napier makes free throw 1 of 2,,82,88
415,4,3:19.0,D. Wade enters the game for L. Deng,,82,88
416,4,3:19.0,S. Napier makes free throw 2 of 2,,83,88
417,4,3:00.0,,G. Neal misses 3-pt jump shot from 32 ft,83,88
418,4,2:59.0,Defensive rebound by S. Williams,,83,88
419,4,2:49.0,D. Wade misses 2-pt jump shot from 18 ft,,83,88
420,4,2:47.0,,Defensive rebound by G. Neal,83,88
421,4,2:33.0,,A. Jefferson misses 2-pt jump shot from 16 ft,83,88
422,4,2:32.0,Defensive rebound by Team,,83,88
423,4,2:17.0,S. Napier makes 2-pt layup from 2 ft (assist by M. Chalmers),,85,88
424,4,2:07.0,,Charlotte full timeout,85,88
425,4,1:53.0,,K. Walker makes 3-pt jump shot from 27 ft,85,91
426,4,1:30.0,D. Wade makes 2-pt dunk at rim (assist by M. Chalmers),,87,91
427,4,1:11.0,,L. Stephenson misses 2-pt layup from 2 ft (block by S. Williams),87,91
428,4,1:09.0,,Offensive rebound by M. Williams,87,91
429,4,1:06.0,,M. Williams misses 2-pt layup from 1 ft,87,91
430,4,1:05.0,Defensive rebound by S. Williams,,87,91
431,4,0:59.0,Turnover by D. Wade (bad pass),,87,91
432,4,0:39.0,,L. Stephenson misses 2-pt jump shot from 6 ft,87,91
433,4,0:37.0,Defensive rebound by C. Bosh,,87,91
434,4,0:30.0,M. Chalmers misses 2-pt layup from 2 ft,,87,91
435,4,0:27.0,,Defensive rebound by L. Stephenson,87,91
436,4,0:22.0,,Personal foul by S. Napier (drawn by K. Walker),87,91
437,4,0:22.0,,K. Walker makes free throw 1 of 2,87,92
438,4,0:22.0,,G. Henderson enters the game for G. Neal,87,92
439,4,0:22.0,,C. Zeller enters the game for A. Jefferson,87,92
440,4,0:22.0,,K. Walker makes free throw 2 of 2,87,93
441,4,0:22.0,Miami full timeout,,87,93
442,4,0:17.0,C. Bosh misses 3-pt jump shot from 27 ft,,87,93
443,4,0:16.0,,Defensive rebound by Team,87,93
444,4,0:16.0,,G. Neal enters the game for G. Henderson,87,93
445,4,0:15.0,,Personal take foul by S. Williams (drawn by G. Neal),87,93
446,4,0:15.0,,G. Neal misses free throw 1 of 2,87,93
447,4,0:15.0,,Offensive rebound by Team,87,93
448,4,0:15.0,,G. Neal makes free throw 2 of 2,87,94
449,4,0:09.0,D. Wade makes 2-pt layup from 1 ft,,89,94
450,4,0:08.0,,Personal take foul by S. Napier (drawn by K. Walker),89,94
451,4,0:08.0,,K. Walker makes free throw 1 of 2,89,95
452,4,0:08.0,,K. Walker makes free throw 2 of 2,89,96
453,4,0:03.0,C. Bosh misses 3-pt jump shot from 27 ft,,89,96
454,4,0:00.0,,Defensive rebound by M. Williams,89,96
