,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
388,4,5:56.0,C. Copeland misses 2-pt layup from 2 ft,,94,80
389,4,5:55.0,,Defensive rebound by M. Plumlee,94,80
390,4,5:49.0,,J. Johnson misses 3-pt jump shot from 23 ft,94,80
391,4,5:48.0,Defensive rebound by D. West,,94,80
392,4,5:28.0,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),,96,80
393,4,5:15.0,,J. Jack misses 2-pt jump shot from 20 ft,96,80
394,4,5:14.0,Defensive rebound by C. Watson,,96,80
395,4,4:56.0,D. West makes 2-pt jump shot from 20 ft (assist by G. Hill),,98,80
396,4,4:32.0,,J. Jack makes 2-pt jump shot from 7 ft (assist by J. Johnson),98,82
397,4,4:10.0,D. West misses 2-pt jump shot from 15 ft,,98,82
398,4,4:09.0,,Defensive rebound by J. Jack,98,82
399,4,4:01.0,,S. Karasev misses 3-pt jump shot from 23 ft,98,82
400,4,4:00.0,Defensive rebound by D. West,,98,82
401,4,3:39.0,C. Watson misses 2-pt jump shot from 18 ft,,98,82
402,4,3:38.0,,Defensive rebound by Team,98,82
403,4,3:37.0,Loose ball foul by L. Allen (drawn by S. Karasev),,98,82
404,4,3:37.0,,S. Karasev misses free throw 1 of 2,98,82
405,4,3:37.0,,Offensive rebound by Team,98,82
406,4,3:37.0,,S. Karasev makes free throw 2 of 2,98,83
407,4,3:34.0,C. Copeland makes 2-pt dunk at rim (assist by D. West),,100,83
408,4,3:16.0,,J. Johnson misses 3-pt jump shot from 23 ft,100,83
409,4,3:15.0,Defensive rebound by C. Watson,,100,83
410,4,3:04.0,Personal foul by J. Jack (drawn by L. Allen),,100,83
411,4,3:04.0,L. Allen misses free throw 1 of 2,,100,83
412,4,3:04.0,Offensive rebound by Team,,100,83
413,4,3:04.0,,J. Jordan enters the game for J. Johnson,100,83
414,4,3:04.0,,B. Davies enters the game for M. Plumlee,100,83
415,4,3:04.0,,D. Morris enters the game for S. Karasev,100,83
416,4,3:04.0,,M. Teletović enters the game for J. Jack,100,83
417,4,3:04.0,,B. Bogdanović enters the game for A. Anderson,100,83
418,4,3:04.0,L. Allen misses free throw 2 of 2,,100,83
419,4,3:02.0,,Defensive rebound by J. Jordan,100,83
420,4,2:49.0,,B. Davies misses 3-pt jump shot from 24 ft,100,83
421,4,2:48.0,Defensive rebound by C. Watson,,100,83
422,4,2:25.0,L. Allen makes 2-pt hook shot from 9 ft (assist by C. Watson),,102,83
423,4,2:05.0,,J. Jordan misses 2-pt jump shot from 18 ft,102,83
424,4,2:04.0,Defensive rebound by C. Watson,,102,83
425,4,2:04.0,Indiana full timeout,,102,83
426,4,2:04.0,S. Whittington enters the game for D. West,,102,83
427,4,2:04.0,S. Hill enters the game for G. Hill,,102,83
428,4,1:41.0,C. Watson makes 3-pt jump shot from 24 ft (assist by S. Whittington),,105,83
429,4,1:30.0,,M. Teletović misses 3-pt jump shot from 25 ft,105,83
430,4,1:29.0,Defensive rebound by Team,,105,83
431,4,1:10.0,C. Watson makes 2-pt layup from 2 ft (assist by S. Whittington),,107,83
432,4,1:03.0,,B. Davies misses 2-pt layup from 2 ft (block by S. Whittington),107,83
433,4,1:02.0,,Offensive rebound by Team,107,83
434,4,0:54.0,,D. Morris misses 3-pt jump shot from 24 ft,107,83
435,4,0:53.0,Defensive rebound by S. Hill,,107,83
436,4,0:29.0,C. Watson makes 3-pt jump shot from 24 ft (assist by S. Hill),,110,83
437,4,0:15.0,,J. Jordan makes 2-pt dunk at rim (assist by M. Teletović),110,85
