,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
386,4,3:08.0,Offensive rebound by L. Scola,,81,89
387,4,3:08.0,L. Scola makes 2-pt tip-in at rim,,83,89
388,4,3:06.0,,Shooting foul by D. Sloan (drawn by J. Teague),83,89
389,4,3:06.0,,J. Teague makes free throw 1 of 2,83,90
390,4,3:06.0,,J. Teague makes free throw 2 of 2,83,91
391,4,2:51.0,Turnover by C. Copeland (bad pass; steal by D. Carroll),,83,91
392,4,2:42.0,,A. Horford misses 2-pt layup from 1 ft (block by R. Hibbert),83,91
393,4,2:42.0,,Offensive rebound by A. Horford,83,91
394,4,2:42.0,,A. Horford makes 2-pt layup from 1 ft,83,93
395,4,2:42.0,Indiana full timeout,,83,93
396,4,2:27.0,C. Copeland misses 3-pt jump shot from 24 ft,,83,93
397,4,2:26.0,Offensive rebound by L. Scola,,83,93
398,4,2:26.0,Shooting foul by P. Millsap (drawn by L. Scola),,83,93
399,4,2:26.0,L. Scola makes free throw 1 of 2,,84,93
400,4,2:26.0,L. Scola misses free throw 2 of 2,,84,93
401,4,2:25.0,Offensive rebound by C. Copeland,,84,93
402,4,2:17.0,S. Hill misses 3-pt jump shot from 25 ft,,84,93
403,4,2:15.0,Offensive rebound by C. Copeland,,84,93
404,4,2:05.0,L. Scola makes 2-pt jump shot from 6 ft (assist by C. Copeland),,86,93
405,4,1:48.0,,D. Carroll misses 2-pt layup from 1 ft,86,93
406,4,1:47.0,Defensive rebound by R. Hibbert,,86,93
407,4,1:42.0,C. Copeland makes 3-pt jump shot from 24 ft (assist by S. Hill),,89,93
408,4,1:28.0,,J. Teague makes 2-pt jump shot from 13 ft,89,95
409,4,1:13.0,Shooting foul by A. Horford (drawn by D. Sloan),,89,95
410,4,1:13.0,D. Sloan makes free throw 1 of 3,,90,95
411,4,1:13.0,D. Sloan makes free throw 2 of 3,,91,95
412,4,1:13.0,D. Sloan makes free throw 3 of 3,,92,95
413,4,0:54.0,,J. Teague makes 2-pt jump shot from 18 ft,92,97
414,4,0:43.0,D. Sloan misses 2-pt jump shot from 8 ft,,92,97
415,4,0:42.0,,Defensive rebound by A. Horford,92,97
416,4,0:27.0,,Shooting foul by D. Sloan (drawn by J. Teague),92,97
417,4,0:27.0,,J. Teague makes free throw 1 of 2,92,98
418,4,0:27.0,,J. Teague makes free throw 2 of 2,92,99
419,4,0:27.0,Indiana full timeout,,92,99
420,4,0:27.0,C. Miles enters the game for L. Scola,,92,99
421,4,0:22.0,C. Copeland misses 3-pt jump shot from 25 ft,,92,99
422,4,0:21.0,,Defensive rebound by D. Carroll,92,99
423,4,0:21.0,,Personal foul by C. Miles (drawn by D. Carroll),92,99
424,4,0:21.0,,D. Carroll makes free throw 1 of 2,92,100
425,4,0:21.0,,D. Carroll misses free throw 2 of 2,92,100
426,4,0:20.0,Defensive rebound by R. Hibbert,,92,100
427,4,0:19.0,Indiana full timeout,,92,100
428,4,0:07.0,D. Sloan misses 2-pt jump shot from 21 ft,,92,100
429,4,0:06.0,,Defensive rebound by D. Carroll,92,100
430,4,0:06.0,,Personal foul by C. Miles (drawn by D. Carroll),92,100
431,4,0:06.0,,D. Carroll makes free throw 1 of 2,92,101
432,4,0:06.0,,D. Carroll makes free throw 2 of 2,92,102
