,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
388,4,2:59.0,Defensive rebound by N. Vučević,,93,93
389,4,2:52.0,B. Gordon misses 3-pt jump shot from 26 ft,,93,93
390,4,2:50.0,,Defensive rebound by K. Walker,93,93
391,4,2:27.0,,K. Walker misses 2-pt layup at rim (block by T. Harris),93,93
392,4,2:26.0,,Offensive rebound by K. Walker,93,93
393,4,2:26.0,,K. Walker makes 2-pt layup at rim,93,95
394,4,2:13.0,E. Payton makes 2-pt jump shot from 7 ft,,95,95
395,4,1:43.0,,K. Walker misses 3-pt jump shot from 25 ft,95,95
396,4,1:42.0,Defensive rebound by W. Green,,95,95
397,4,1:30.0,E. Payton makes 2-pt jump shot from 15 ft,,97,95
398,4,1:30.0,,Charlotte full timeout,97,95
399,4,1:20.0,,Shooting foul by N. Vučević (drawn by A. Jefferson),97,95
400,4,1:20.0,,A. Jefferson makes free throw 1 of 2,97,96
401,4,1:20.0,,A. Jefferson makes free throw 2 of 2,97,97
402,4,1:06.0,N. Vučević misses 2-pt jump shot from 18 ft,,97,97
403,4,1:05.0,Offensive rebound by Team,,97,97
404,4,0:59.0,Shooting foul by K. Walker (drawn by E. Payton),,97,97
405,4,0:59.0,E. Payton misses free throw 1 of 2,,97,97
406,4,0:59.0,Offensive rebound by Team,,97,97
407,4,0:59.0,E. Payton misses free throw 2 of 2,,97,97
408,4,0:57.0,Offensive rebound by W. Green,,97,97
409,4,0:57.0,W. Green makes 2-pt tip-in at rim,,99,97
410,4,0:38.0,,L. Stephenson misses 3-pt jump shot from 23 ft,99,97
411,4,0:36.0,Defensive rebound by Team,,99,97
412,4,0:36.0,Orlando full timeout,,99,97
413,4,0:36.0,,C. Zeller enters the game for M. Williams,99,97
414,4,0:36.0,,G. Henderson enters the game for G. Neal,99,97
415,4,0:35.0,Personal foul by C. Zeller (drawn by N. Vučević),,99,97
416,4,0:35.0,N. Vučević makes free throw 1 of 2,,100,97
417,4,0:35.0,,G. Neal enters the game for G. Henderson,100,97
418,4,0:35.0,,M. Williams enters the game for C. Zeller,100,97
419,4,0:35.0,N. Vučević makes free throw 2 of 2,,101,97
420,4,0:18.0,,A. Jefferson misses 2-pt jump shot from 3 ft (block by T. Harris),101,97
421,4,0:17.0,Defensive rebound by T. Harris,,101,97
422,4,0:17.0,Personal take foul by M. Williams (drawn by T. Harris),,101,97
423,4,0:17.0,T. Harris makes free throw 1 of 2,,102,97
424,4,0:17.0,T. Harris makes free throw 2 of 2,,103,97
425,4,0:17.0,,Charlotte full timeout,103,97
426,4,0:14.0,,K. Walker misses 3-pt jump shot from 23 ft,103,97
427,4,0:13.0,Defensive rebound by Team,,103,97
428,4,0:13.0,,Loose ball foul by K. Walker (drawn by T. Harris),103,97
429,4,0:13.0,T. Harris makes free throw 1 of 2,,104,97
430,4,0:13.0,T. Harris misses free throw 2 of 2,,104,97
431,4,0:12.0,,Defensive rebound by A. Jefferson,104,97
432,4,0:06.0,,G. Neal makes 3-pt jump shot from 26 ft (assist by K. Walker),104,100
433,4,0:06.0,Orlando full timeout,,104,100
434,4,0:06.0,,C. Zeller enters the game for A. Jefferson,104,100
435,4,0:06.0,,G. Henderson enters the game for G. Neal,104,100
436,4,0:05.0,Personal take foul by K. Walker (drawn by B. Gordon),,104,100
437,4,0:05.0,B. Gordon misses free throw 1 of 2,,104,100
438,4,0:05.0,Offensive rebound by Team,,104,100
439,4,0:05.0,B. Gordon makes free throw 2 of 2,,105,100
440,4,0:00.0,,K. Walker misses 3-pt jump shot from 26 ft,105,100
441,4,0:00.0,,Offensive rebound by Team,105,100
