,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CHICAGO_ACTION,PORTLAND_SCORE,CHICAGO_SCORE
385,4,0:50.0,,D. Rose makes 2-pt jump shot from 22 ft,104,110
386,4,0:50.0,Portland full timeout,,104,110
387,4,0:50.0,,N. Mirotić enters the game for P. Gasol,104,110
388,4,0:50.0,S. Blake enters the game for R. Lopez,,104,110
389,4,0:46.0,D. Lillard misses 3-pt jump shot from 26 ft,,104,110
390,4,0:46.0,,Defensive rebound by N. Mirotić,104,110
391,4,0:45.0,,Personal foul by W. Matthews (drawn by N. Mirotić),104,110
392,4,0:38.0,,Personal take foul by S. Blake (drawn by J. Butler),104,110
393,4,0:38.0,,J. Butler makes free throw 1 of 2,104,111
394,4,0:38.0,R. Lopez enters the game for S. Blake,,104,111
395,4,0:38.0,,P. Gasol enters the game for N. Mirotić,104,111
396,4,0:38.0,,J. Butler makes free throw 2 of 2,104,112
397,4,0:29.0,D. Lillard makes 2-pt layup from 2 ft,,106,112
398,4,0:28.0,,Personal take foul by R. Lopez (drawn by K. Hinrich),106,112
399,4,0:28.0,,K. Hinrich misses free throw 1 of 2,106,112
400,4,0:28.0,,Offensive rebound by Team,106,112
401,4,0:28.0,,K. Hinrich makes free throw 2 of 2,106,113
402,4,0:19.0,N. Batum misses 3-pt jump shot from 27 ft,,106,113
403,4,0:18.0,Offensive rebound by W. Matthews,,106,113
404,4,0:18.0,W. Matthews misses 2-pt layup from 2 ft,,106,113
405,4,0:17.0,Offensive rebound by R. Lopez,,106,113
406,4,0:17.0,R. Lopez misses 2-pt tip-in from 1 ft,,106,113
407,4,0:16.0,Offensive rebound by L. Aldridge,,106,113
408,4,0:16.0,R. Lopez misses 2-pt tip-in from 2 ft,,106,113
409,4,0:16.0,,Defensive rebound by T. Gibson,106,113
410,4,0:16.0,,Personal take foul by D. Lillard (drawn by T. Gibson),106,113
411,4,0:16.0,,T. Gibson makes free throw 1 of 2,106,114
412,4,0:16.0,,T. Gibson makes free throw 2 of 2,106,115
413,4,0:16.0,Portland full timeout,,106,115
414,4,0:16.0,,N. Mirotić enters the game for P. Gasol,106,115
415,4,0:16.0,S. Blake enters the game for R. Lopez,,106,115
416,4,0:09.0,D. Lillard misses 3-pt jump shot from 23 ft,,106,115
417,4,0:07.0,,Defensive rebound by T. Gibson,106,115
