,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
386,4,3:28.0,,I. Shumpert makes 2-pt dunk at rim (assist by J. Smith),89,87
387,4,3:03.0,N. Vučević makes 2-pt layup from 2 ft,,91,87
388,4,2:43.0,,J. Smith misses 3-pt jump shot from 22 ft,91,87
389,4,2:42.0,Defensive rebound by C. Frye,,91,87
390,4,2:25.0,Shooting foul by I. Shumpert (drawn by E. Fournier),,91,87
391,4,2:25.0,,T. Hardaway enters the game for I. Shumpert,91,87
392,4,2:25.0,E. Fournier misses free throw 1 of 2,,91,87
393,4,2:25.0,Offensive rebound by Team,,91,87
394,4,2:25.0,E. Fournier makes free throw 2 of 2,,92,87
395,4,2:09.0,,C. Anthony makes 2-pt jump shot from 19 ft,92,89
396,4,1:47.0,E. Fournier misses 2-pt jump shot from 3 ft (block by S. Dalembert),,92,89
397,4,1:46.0,Offensive rebound by Team,,92,89
398,4,1:46.0,Orlando full timeout,,92,89
399,4,1:40.0,L. Ridnour misses 2-pt jump shot from 14 ft,,92,89
400,4,1:39.0,,Defensive rebound by S. Dalembert,92,89
401,4,1:25.0,,Shooting foul by N. Vučević (drawn by C. Anthony),92,89
402,4,1:25.0,,C. Anthony makes free throw 1 of 2,92,90
403,4,1:25.0,,C. Anthony misses free throw 2 of 2,92,90
404,4,1:24.0,Defensive rebound by T. Harris,,92,90
405,4,1:01.0,C. Frye makes 2-pt jump shot from 10 ft,,94,90
406,4,0:44.0,,T. Hardaway misses 3-pt jump shot from 24 ft,94,90
407,4,0:43.0,Defensive rebound by E. Fournier,,94,90
408,4,0:20.0,C. Frye misses 2-pt jump shot from 14 ft,,94,90
409,4,0:19.0,Offensive rebound by Team,,94,90
410,4,0:19.0,Turnover by Team (shot clock),,94,90
411,4,0:19.0,,New York full timeout,94,90
412,4,0:19.0,,A. Stoudemire enters the game for S. Dalembert,94,90
413,4,0:14.0,,A. Stoudemire misses 2-pt layup from 1 ft,94,90
414,4,0:13.0,,Offensive rebound by J. Smith,94,90
415,4,0:13.0,,J. Smith makes 2-pt layup at rim,94,92
416,4,0:13.0,Personal take foul by T. Hardaway (drawn by E. Fournier),,94,92
417,4,0:13.0,E. Fournier makes free throw 1 of 2,,95,92
418,4,0:13.0,A. Gordon enters the game for C. Frye,,95,92
419,4,0:13.0,E. Fournier makes free throw 2 of 2,,96,92
420,4,0:04.0,,C. Anthony makes 3-pt jump shot from 24 ft,96,95
421,4,0:04.0,Orlando full timeout,,96,95
422,4,0:04.0,C. Frye enters the game for A. Gordon,,96,95
423,4,0:04.0,,Q. Acy enters the game for C. Anthony,96,95
424,4,0:04.0,,C. Early enters the game for T. Hardaway,96,95
425,4,0:04.0,Personal take foul by Q. Acy (drawn by E. Fournier),,96,95
426,4,0:04.0,E. Fournier makes free throw 1 of 2,,97,95
427,4,0:04.0,E. Fournier misses free throw 2 of 2,,97,95
428,4,0:04.0,,Defensive rebound by J. Smith,97,95
429,4,0:04.0,,New York full timeout,97,95
430,4,0:04.0,,T. Hardaway enters the game for Q. Acy,97,95
431,4,0:04.0,,C. Anthony enters the game for C. Early,97,95
432,4,0:04.0,A. Gordon enters the game for C. Frye,,97,95
433,4,0:04.0,E. Payton enters the game for L. Ridnour,,97,95
434,4,0:01.0,,J. Smith misses 3-pt jump shot from 26 ft,97,95
435,4,0:00.0,,Offensive rebound by Team,97,95
