,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
390,4,2:31.0,,L. James misses 2-pt jump shot from 13 ft,87,92
391,4,2:29.0,Defensive rebound by M. Dunleavy,,87,92
392,4,2:12.0,N. Mirotić misses 3-pt jump shot from 26 ft,,87,92
393,4,2:11.0,,Defensive rebound by L. James,87,92
394,4,1:55.0,,K. Irving misses 2-pt layup at rim,87,92
395,4,1:55.0,,Offensive rebound by T. Mozgov,87,92
396,4,1:55.0,,Shooting foul by M. Dunleavy (drawn by T. Mozgov),87,92
397,4,1:55.0,,T. Mozgov makes free throw 1 of 2,87,93
398,4,1:55.0,,T. Mozgov misses free throw 2 of 2,87,93
399,4,1:55.0,Defensive rebound by M. Dunleavy,,87,93
400,4,1:32.0,Turnover by P. Gasol (lost ball),,87,93
401,4,1:14.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),87,96
402,4,1:14.0,Chicago full timeout,,87,96
403,4,1:14.0,,I. Shumpert enters the game for K. Love,87,96
404,4,0:58.0,Shooting foul by T. Mozgov (drawn by J. Butler),,87,96
405,4,0:58.0,J. Butler makes free throw 1 of 3,,88,96
406,4,0:58.0,J. Butler misses free throw 2 of 3,,88,96
407,4,0:58.0,Offensive rebound by Team,,88,96
408,4,0:58.0,,K. Love enters the game for I. Shumpert,88,96
409,4,0:58.0,J. Butler makes free throw 3 of 3,,89,96
410,4,0:34.0,,L. James makes 2-pt jump shot from 19 ft,89,98
411,4,0:34.0,Chicago full timeout,,89,98
412,4,0:34.0,,I. Shumpert enters the game for K. Love,89,98
413,4,0:34.0,,T. Thompson enters the game for T. Mozgov,89,98
414,4,0:27.0,N. Mirotić misses 3-pt jump shot from 25 ft,,89,98
415,4,0:26.0,Offensive rebound by M. Dunleavy,,89,98
416,4,0:26.0,M. Dunleavy misses 2-pt tip-in from 1 ft,,89,98
417,4,0:25.0,Offensive rebound by P. Gasol,,89,98
418,4,0:24.0,P. Gasol makes 2-pt layup at rim,,91,98
419,4,0:23.0,,Personal foul by A. Brooks (drawn by K. Irving),91,98
420,4,0:23.0,,K. Irving makes free throw 1 of 2,91,99
421,4,0:23.0,,K. Irving misses free throw 2 of 2,91,99
422,4,0:22.0,Defensive rebound by P. Gasol,,91,99
423,4,0:11.0,P. Gasol misses 2-pt jump shot from 3 ft (block by L. James),,91,99
424,4,0:10.0,,Defensive rebound by T. Thompson,91,99
425,4,0:10.0,,Personal foul by P. Gasol (drawn by T. Thompson),91,99
426,4,0:10.0,,T. Thompson misses free throw 1 of 2,91,99
427,4,0:10.0,,Offensive rebound by Team,91,99
428,4,0:10.0,,M. Dellavedova enters the game for L. James,91,99
429,4,0:10.0,,T. Thompson misses free throw 2 of 2,91,99
430,4,0:09.0,Defensive rebound by N. Mirotić,,91,99
431,4,0:03.0,J. Butler makes 3-pt jump shot from 25 ft (assist by A. Brooks),,94,99
