,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
390,4,1:55.0,,D. Wade makes 2-pt jump shot from 18 ft,92,99
391,4,1:55.0,Washington full timeout,,92,99
392,4,1:47.0,Shooting foul by S. Williams (drawn by M. Gortat),,92,99
393,4,1:47.0,M. Gortat makes free throw 1 of 2,,93,99
394,4,1:47.0,M. Gortat misses free throw 2 of 2,,93,99
395,4,1:46.0,,Defensive rebound by L. Deng,93,99
396,4,1:27.0,,L. Deng makes 2-pt layup from 1 ft (assist by D. Wade),93,101
397,4,1:19.0,J. Wall misses 3-pt jump shot from 26 ft,,93,101
398,4,1:18.0,,Defensive rebound by C. Bosh,93,101
399,4,1:01.0,,D. Wade makes 3-pt jump shot from 25 ft,93,104
400,4,1:01.0,Washington full timeout,,93,104
401,4,1:01.0,R. Butler enters the game for D. Gooden,,93,104
402,4,1:01.0,O. Porter enters the game for G. Temple,,93,104
403,4,1:01.0,,M. Chalmers enters the game for S. Williams,93,104
404,4,0:56.0,P. Pierce misses 3-pt jump shot from 25 ft,,93,104
405,4,0:54.0,,Defensive rebound by C. Bosh,93,104
406,4,0:32.0,,C. Bosh misses 2-pt jump shot from 14 ft,93,104
407,4,0:29.0,Defensive rebound by P. Pierce,,93,104
408,4,0:26.0,Shooting foul by D. Wade (drawn by O. Porter),,93,104
409,4,0:26.0,O. Porter misses free throw 1 of 3,,93,104
410,4,0:26.0,Offensive rebound by Team,,93,104
411,4,0:26.0,O. Porter makes free throw 2 of 3,,94,104
412,4,0:26.0,G. Temple enters the game for P. Pierce,,94,104
413,4,0:26.0,O. Porter makes free throw 3 of 3,,95,104
414,4,0:04.0,,D. Wade makes 3-pt jump shot from 24 ft,95,107
