,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
388,4,2:33.0,,M. Morris misses 2-pt jump shot from 10 ft,90,99
389,4,2:29.0,Defensive rebound by G. Dieng,,90,99
390,4,2:29.0,Turnover by G. Dieng (lost ball; steal by T. Warren),,90,99
391,4,2:27.0,,T. Warren makes 2-pt layup from 1 ft,90,101
392,4,2:17.0,A. Wiggins misses 3-pt jump shot from 25 ft,,90,101
393,4,2:17.0,,Defensive rebound by B. Wright,90,101
394,4,2:17.0,,Personal foul by G. Dieng (drawn by B. Wright),90,101
395,4,2:17.0,,B. Wright misses free throw 1 of 2,90,101
396,4,2:17.0,,Offensive rebound by Team,90,101
397,4,2:17.0,,B. Wright makes free throw 2 of 2,90,102
398,4,2:05.0,A. Wiggins makes 2-pt jump shot from 4 ft,,92,102
399,4,1:41.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,92,104
400,4,1:34.0,Turnover by G. Dieng (bad pass; steal by B. Wright),,92,104
401,4,1:15.0,,Shooting foul by J. Hamilton (drawn by E. Bledsoe),92,104
402,4,1:15.0,,E. Bledsoe makes free throw 1 of 2,92,105
403,4,1:15.0,A. Payne enters the game for K. Martin,,92,105
404,4,1:15.0,L. Brown enters the game for R. Rubio,,92,105
405,4,1:15.0,Z. LaVine enters the game for G. Dieng,,92,105
406,4,1:15.0,C. Budinger enters the game for A. Wiggins,,92,105
407,4,1:15.0,,E. Barron enters the game for T. Warren,92,105
408,4,1:15.0,,M. Thornton enters the game for M. Morris,92,105
409,4,1:15.0,,T. Warren enters the game for P. Tucker,92,105
410,4,1:15.0,,E. Bledsoe makes free throw 2 of 2,92,106
411,4,1:14.0,Personal take foul by E. Bledsoe (drawn by L. Brown),,92,106
412,4,1:14.0,L. Brown misses free throw 1 of 2,,92,106
413,4,1:14.0,Offensive rebound by Team,,92,106
414,4,1:14.0,,S. Curry enters the game for E. Bledsoe,92,106
415,4,1:14.0,L. Brown makes free throw 2 of 2,,93,106
416,4,0:59.0,,Turnover by M. Thornton (lost ball; steal by A. Payne),93,106
417,4,0:56.0,Z. LaVine makes 2-pt dunk at rim (assist by C. Budinger),,95,106
418,4,0:37.0,,M. Thornton misses 2-pt jump shot from 14 ft,95,106
419,4,0:36.0,,Offensive rebound by Team,95,106
420,4,0:29.0,,S. Curry misses 3-pt jump shot from 24 ft,95,106
421,4,0:28.0,Defensive rebound by C. Budinger,,95,106
422,4,0:17.0,J. Hamilton makes 2-pt dunk at rim (assist by A. Payne),,97,106
