,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
390,4,5:33.0,,A. Brooks enters the game for E. Moore,77,81
391,4,5:33.0,A. Daye misses free throw 1 of 2,,77,81
392,4,5:33.0,Offensive rebound by Team,,77,81
393,4,5:33.0,A. Daye makes free throw 2 of 2,,78,81
394,4,5:19.0,,J. Butler misses 2-pt jump shot from 21 ft,78,81
395,4,5:18.0,Defensive rebound by A. Daye,,78,81
396,4,5:02.0,S. Mack makes 2-pt jump shot from 19 ft,,80,81
397,4,4:47.0,,A. Brooks makes 3-pt jump shot from 25 ft,80,84
398,4,4:24.0,M. Muscala makes 2-pt jump shot from 7 ft,,82,84
399,4,3:58.0,,A. Brooks makes 3-pt jump shot from 29 ft,82,87
400,4,3:41.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by S. Mack),,85,87
401,4,3:18.0,,A. Brooks misses 2-pt jump shot from 10 ft (block by A. Daye),85,87
402,4,3:18.0,,Offensive rebound by Team,85,87
403,4,3:15.0,,J. Butler misses 2-pt layup from 1 ft,85,87
404,4,3:14.0,Defensive rebound by A. Daye,,85,87
405,4,2:57.0,Atlanta full timeout,,85,87
406,4,2:50.0,S. Mack misses 3-pt jump shot from 25 ft,,85,87
407,4,2:49.0,,Defensive rebound by M. Dunleavy,85,87
408,4,2:31.0,,Turnover by A. Brooks (bad pass),85,87
409,4,2:19.0,J. Jenkins misses 3-pt jump shot from 26 ft,,85,87
410,4,2:18.0,,Defensive rebound by P. Gasol,85,87
411,4,2:06.0,,Personal foul by J. Jenkins (drawn by P. Gasol),85,87
412,4,1:56.0,,Turnover by A. Brooks (bad pass; steal by M. Muscala),85,87
413,4,1:44.0,A. Daye misses 2-pt jump shot from 9 ft,,85,87
414,4,1:43.0,Offensive rebound by A. Daye,,85,87
415,4,1:41.0,Turnover by A. Daye (lost ball; steal by A. Brooks),,85,87
416,4,1:37.0,,Personal foul by M. Muscala (drawn by J. Butler),85,87
417,4,1:37.0,,J. Butler makes free throw 1 of 2,85,88
418,4,1:37.0,,J. Butler makes free throw 2 of 2,85,89
419,4,1:24.0,Turnover by A. Daye (lost ball; steal by J. Butler),,85,89
420,4,1:16.0,,P. Gasol makes 2-pt layup from 2 ft (assist by J. Butler),85,91
421,4,1:12.0,Atlanta full timeout,,85,91
422,4,1:12.0,,Violation by Team (delay of game),85,91
423,4,0:58.0,S. Mack misses 2-pt jump shot from 19 ft,,85,91
424,4,0:57.0,,Defensive rebound by A. Brooks,85,91
425,4,0:37.0,,N. Mirotić misses 3-pt jump shot from 25 ft,85,91
426,4,0:36.0,Defensive rebound by J. Jenkins,,85,91
427,4,0:23.0,A. Daye misses 3-pt jump shot from 25 ft,,85,91
428,4,0:23.0,Offensive rebound by M. Muscala,,85,91
429,4,0:23.0,Personal foul by N. Mirotić (drawn by M. Muscala),,85,91
430,4,0:23.0,Atlanta full timeout,,85,91
431,4,0:15.0,M. Muscala misses 2-pt jump shot from 7 ft (block by N. Mirotić),,85,91
432,4,0:14.0,,Defensive rebound by N. Mirotić,85,91
