,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
401,4,4:59.0,,Defensive rebound by T. Mozgov,78,97
402,4,4:38.0,,K. Irving misses 2-pt jump shot from 19 ft,78,97
403,4,4:37.0,,Offensive rebound by J. Smith,78,97
404,4,4:28.0,,K. Love misses 2-pt jump shot from 12 ft,78,97
405,4,4:27.0,Defensive rebound by T. Snell,,78,97
406,4,4:10.0,Shooting foul by T. Mozgov (drawn by A. Brooks),,78,97
407,4,4:10.0,A. Brooks makes free throw 1 of 2,,79,97
408,4,4:10.0,A. Brooks makes free throw 2 of 2,,80,97
409,4,3:50.0,,M. Dellavedova makes 2-pt jump shot from 8 ft (assist by K. Irving),80,99
410,4,3:38.0,J. Butler makes 2-pt layup at rim,,82,99
411,4,3:38.0,Shooting foul by J. Smith (drawn by J. Butler),,82,99
412,4,3:38.0,,T. Thompson enters the game for K. Love,82,99
413,4,3:38.0,J. Butler makes free throw 1 of 1,,83,99
414,4,3:24.0,,T. Mozgov makes 2-pt jump shot from 19 ft (assist by K. Irving),83,101
415,4,3:06.0,P. Gasol makes 2-pt jump shot from 10 ft,,85,101
416,4,2:50.0,,K. Irving makes 2-pt jump shot from 4 ft,85,103
417,4,2:35.0,Shooting foul by T. Thompson (drawn by J. Butler),,85,103
418,4,2:35.0,Official timeout,,85,103
419,4,2:35.0,C. Bairstow enters the game for T. Gibson,,85,103
420,4,2:35.0,N. Mohammed enters the game for P. Gasol,,85,103
421,4,2:35.0,J. Butler makes free throw 1 of 2,,86,103
422,4,2:35.0,J. Butler makes free throw 2 of 2,,87,103
423,4,2:18.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),87,106
424,4,2:01.0,A. Brooks makes 3-pt jump shot from 25 ft,,90,106
425,4,2:01.0,,Cleveland full timeout,90,106
426,4,2:00.0,E. Moore enters the game for J. Butler,,90,106
427,4,2:00.0,,B. Haywood enters the game for T. Mozgov,90,106
428,4,2:00.0,,J. Harris enters the game for J. Smith,90,106
429,4,2:00.0,,M. Miller enters the game for K. Irving,90,106
430,4,2:00.0,,J. Jones enters the game for T. Thompson,90,106
431,4,1:42.0,,J. Jones misses 3-pt jump shot from 27 ft,90,106
432,4,1:41.0,Defensive rebound by N. Mohammed,,90,106
433,4,1:29.0,T. Snell makes 2-pt jump shot from 20 ft (assist by E. Moore),,92,106
434,4,1:06.0,,Shooting foul by N. Mohammed (drawn by B. Haywood),92,106
435,4,1:06.0,,B. Haywood makes free throw 1 of 2,92,107
436,4,1:06.0,,B. Haywood makes free throw 2 of 2,92,108
437,4,0:51.0,C. Bairstow misses 2-pt jump shot from 9 ft,,92,108
438,4,0:50.0,,Defensive rebound by M. Miller,92,108
439,4,0:32.0,,Shooting foul by N. Mohammed (drawn by B. Haywood),92,108
440,4,0:32.0,,B. Haywood misses free throw 1 of 2,92,108
441,4,0:32.0,,Offensive rebound by Team,92,108
442,4,0:32.0,,B. Haywood misses free throw 2 of 2,92,108
443,4,0:31.0,Defensive rebound by T. Snell,,92,108
444,4,0:16.0,Shooting foul by J. Harris (drawn by C. Bairstow),,92,108
445,4,0:16.0,C. Bairstow makes free throw 1 of 2,,93,108
446,4,0:16.0,C. Bairstow makes free throw 2 of 2,,94,108
