,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
385,4,2:50.0,,Personal foul by J. Maxiell (drawn by D. Sloan),83,81
386,4,2:50.0,Charlotte full timeout,,83,81
387,4,2:50.0,,R. Stuckey enters the game for C. Copeland,83,81
388,4,2:37.0,,Shooting foul by K. Walker (drawn by D. Sloan),83,81
389,4,2:37.0,,D. Sloan makes free throw 1 of 2,83,82
390,4,2:37.0,,D. Sloan makes free throw 2 of 2,83,83
391,4,2:15.0,K. Walker makes 3-pt jump shot from 25 ft,,86,83
392,4,1:56.0,,R. Hibbert misses 2-pt jump shot from 14 ft,86,83
393,4,1:54.0,Defensive rebound by L. Stephenson,,86,83
394,4,1:37.0,K. Walker misses 2-pt jump shot from 12 ft,,86,83
395,4,1:35.0,,Defensive rebound by D. Sloan,86,83
396,4,1:28.0,,L. Scola makes 2-pt jump shot from 4 ft (assist by D. Sloan),86,85
397,4,1:28.0,,Shooting foul by A. Jefferson (drawn by L. Scola),86,85
398,4,1:28.0,,L. Scola makes free throw 1 of 1,86,86
399,4,1:05.0,L. Stephenson misses 3-pt jump shot from 26 ft,,86,86
400,4,1:04.0,,Defensive rebound by D. Sloan,86,86
401,4,0:44.0,,S. Hill misses 2-pt jump shot from 18 ft,86,86
402,4,0:43.0,Defensive rebound by J. Maxiell,,86,86
403,4,0:37.0,Charlotte full timeout,,86,86
404,4,0:37.0,M. Williams enters the game for J. Maxiell,,86,86
405,4,0:19.0,M. Williams misses 2-pt jump shot from 19 ft,,86,86
406,4,0:18.0,,Defensive rebound by S. Hill,86,86
407,4,0:18.0,,Indiana full timeout,86,86
408,4,0:18.0,J. Maxiell enters the game for B. Roberts,,86,86
409,4,0:18.0,,C. Copeland enters the game for R. Hibbert,86,86
410,4,0:18.0,G. Henderson enters the game for A. Jefferson,,86,86
411,4,0:01.0,,R. Stuckey misses 2-pt jump shot from 17 ft,86,86
412,4,0:01.0,,Offensive rebound by S. Hill,86,86
413,4,0:00.0,,S. Hill makes 2-pt layup at rim,86,88
