,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
388,4,2:54.0,M. Speights enters the game for D. Lee,,96,110
389,4,2:54.0,L. Barbosa misses free throw 1 of 2,,96,110
390,4,2:54.0,Offensive rebound by Team,,96,110
391,4,2:54.0,,R. Price enters the game for J. Clarkson,96,110
392,4,2:54.0,L. Barbosa makes free throw 2 of 2,,97,110
393,4,2:35.0,,J. Lin misses 2-pt jump shot from 15 ft,97,110
394,4,2:34.0,Defensive rebound by B. Rush,,97,110
395,4,2:24.0,L. Barbosa makes 2-pt jump shot from 18 ft,,99,110
396,4,1:55.0,,R. Sacre misses 2-pt hook shot from 8 ft,99,110
397,4,1:53.0,Defensive rebound by J. Holiday,,99,110
398,4,1:48.0,,Offensive charge foul by L. Barbosa (drawn by R. Sacre),99,110
399,4,1:48.0,Turnover by L. Barbosa (offensive foul),,99,110
400,4,1:28.0,,N. Young misses 2-pt layup from 2 ft,99,110
401,4,1:27.0,Defensive rebound by M. Speights,,99,110
402,4,1:27.0,Turnover by M. Speights (bad pass),,99,110
403,4,1:12.0,,C. Boozer misses 2-pt jump shot from 18 ft,99,110
404,4,1:11.0,,Offensive rebound by R. Price,99,110
405,4,1:10.0,,LA Lakers full timeout,99,110
406,4,1:03.0,,N. Young misses 3-pt jump shot from 25 ft,99,110
407,4,1:02.0,Defensive rebound by O. Kuzmić,,99,110
408,4,1:00.0,Golden State full timeout,,99,110
409,4,0:55.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by O. Kuzmić),,102,110
410,4,0:36.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by R. Price),102,113
411,4,0:36.0,Golden State full timeout,,102,113
412,4,0:30.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by L. Barbosa),,105,113
413,4,0:30.0,,LA Lakers full timeout,105,113
414,4,0:27.0,,Personal take foul by B. Rush (drawn by R. Price),105,113
415,4,0:21.0,,Personal take foul by M. Speights (drawn by R. Price),105,113
416,4,0:21.0,,R. Price makes free throw 1 of 2,105,114
417,4,0:21.0,,R. Price makes free throw 2 of 2,105,115
418,4,0:21.0,Golden State full timeout,,105,115
419,4,0:15.0,M. Speights misses 3-pt jump shot from 25 ft,,105,115
420,4,0:13.0,,Defensive rebound by R. Price,105,115
