,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
384,4,4:38.0,,N. Noel misses free throw 1 of 2,81,81
385,4,4:38.0,,Offensive rebound by Team,81,81
386,4,4:38.0,,N. Noel makes free throw 2 of 2,81,82
387,4,4:17.0,D. Schröder makes 2-pt jump shot from 16 ft,,83,82
388,4,4:01.0,,Shooting foul by D. Schröder (drawn by I. Canaan),83,82
389,4,4:01.0,,I. Canaan makes free throw 1 of 3,83,83
390,4,4:01.0,,I. Canaan makes free throw 2 of 3,83,84
391,4,4:01.0,,I. Smith enters the game for R. Covington,83,84
392,4,4:01.0,,I. Canaan makes free throw 3 of 3,83,85
393,4,3:49.0,D. Schröder misses 2-pt jump shot from 16 ft,,83,85
394,4,3:47.0,,Defensive rebound by I. Smith,83,85
395,4,3:30.0,,I. Canaan misses 2-pt jump shot from 18 ft,83,85
396,4,3:28.0,Defensive rebound by K. Bazemore,,83,85
397,4,3:20.0,Turnover by J. Teague (lost ball; steal by N. Noel),,83,85
398,4,3:10.0,,N. Noel makes 2-pt layup from 1 ft (assist by I. Canaan),83,87
399,4,3:10.0,Atlanta full timeout,,83,87
400,4,2:58.0,Personal foul by I. Canaan (drawn by D. Schröder),,83,87
401,4,2:56.0,Turnover by K. Bazemore (lost ball; steal by N. Noel),,83,87
402,4,2:54.0,,Personal foul by D. Schröder (drawn by N. Noel),83,87
403,4,2:54.0,,N. Noel misses free throw 1 of 2,83,87
404,4,2:54.0,,Offensive rebound by Team,83,87
405,4,2:54.0,,N. Noel makes free throw 2 of 2,83,88
406,4,2:39.0,A. Horford misses 2-pt jump shot from 16 ft,,83,88
407,4,2:37.0,,Defensive rebound by N. Noel,83,88
408,4,2:16.0,,I. Canaan misses 3-pt jump shot from 24 ft,83,88
409,4,2:14.0,Defensive rebound by K. Bazemore,,83,88
410,4,2:10.0,K. Bazemore misses 2-pt layup from 2 ft,,83,88
411,4,2:08.0,,Defensive rebound by H. Thompson,83,88
412,4,1:58.0,,H. Thompson misses 3-pt jump shot from 24 ft,83,88
413,4,1:56.0,Defensive rebound by A. Horford,,83,88
414,4,1:52.0,Turnover by J. Teague (bad pass; steal by L. Mbah a Moute),,83,88
415,4,1:27.0,,I. Smith misses 2-pt jump shot from 11 ft,83,88
416,4,1:26.0,Defensive rebound by K. Bazemore,,83,88
417,4,1:22.0,Shooting foul by I. Smith (drawn by K. Bazemore),,83,88
418,4,1:22.0,K. Bazemore misses free throw 1 of 2,,83,88
419,4,1:22.0,Offensive rebound by Team,,83,88
420,4,1:22.0,K. Bazemore makes free throw 2 of 2,,84,88
421,4,1:05.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by I. Canaan),84,91
422,4,1:05.0,Atlanta full timeout,,84,91
423,4,1:01.0,M. Scott misses 3-pt jump shot from 25 ft,,84,91
424,4,1:00.0,,Defensive rebound by Team,84,91
425,4,0:41.0,,I. Smith misses 2-pt layup from 1 ft,84,91
426,4,0:39.0,,Offensive rebound by H. Thompson,84,91
427,4,0:18.0,,I. Canaan misses 2-pt layup from 1 ft,84,91
428,4,0:16.0,,Offensive rebound by N. Noel,84,91
429,4,0:16.0,,N. Noel misses 2-pt tip-in from 2 ft,84,91
430,4,0:14.0,,Offensive rebound by N. Noel,84,91
431,4,0:14.0,,N. Noel misses 2-pt tip-in from 1 ft,84,91
432,4,0:14.0,,Offensive rebound by N. Noel,84,91
433,4,0:14.0,,Shooting foul by J. Teague (drawn by N. Noel),84,91
434,4,0:14.0,,N. Noel misses free throw 1 of 2,84,91
435,4,0:14.0,,Offensive rebound by Team,84,91
436,4,0:14.0,,N. Noel makes free throw 2 of 2,84,92
437,4,0:14.0,Atlanta full timeout,,84,92
438,4,0:09.0,K. Bazemore misses 3-pt jump shot from 26 ft,,84,92
439,4,0:07.0,,Defensive rebound by N. Noel,84,92
