,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
383,4,3:05.0,,B. Diaw misses 3-pt jump shot from 25 ft,94,104
384,4,3:03.0,Defensive rebound by D. Collison,,94,104
385,4,2:50.0,C. Landry misses 2-pt layup from 2 ft,,94,104
386,4,2:48.0,,Defensive rebound by T. Parker,94,104
387,4,2:27.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by T. Duncan),94,107
388,4,2:26.0,Sacramento full timeout,,94,107
389,4,2:26.0,,San Antonio full timeout,94,107
390,4,2:06.0,C. Landry misses 2-pt layup from 1 ft (block by K. Leonard),,94,107
391,4,2:05.0,Offensive rebound by C. Landry,,94,107
392,4,2:04.0,Shooting foul by T. Duncan (drawn by C. Landry),,94,107
393,4,2:04.0,C. Landry makes free throw 1 of 2,,95,107
394,4,2:04.0,C. Landry makes free throw 2 of 2,,96,107
395,4,1:51.0,,T. Duncan makes 2-pt layup from 1 ft (assist by M. Ginóbili),96,109
396,4,1:32.0,D. Collison makes 3-pt jump shot from 26 ft (assist by C. Landry),,99,109
397,4,1:14.0,,B. Diaw misses 3-pt jump shot from 25 ft,99,109
398,4,1:13.0,Defensive rebound by R. Gay,,99,109
399,4,1:07.0,R. Gay makes 2-pt jump shot from 12 ft,,101,109
400,4,0:54.0,,T. Parker misses 2-pt jump shot from 9 ft,101,109
401,4,0:53.0,Defensive rebound by C. Landry,,101,109
402,4,0:52.0,Personal foul by M. Ginóbili (drawn by D. Collison),,101,109
403,4,0:52.0,D. Collison makes free throw 1 of 2,,102,109
404,4,0:52.0,R. Hollins enters the game for C. Landry,,102,109
405,4,0:52.0,D. Collison misses free throw 2 of 2,,102,109
406,4,0:52.0,,Defensive rebound by B. Diaw,102,109
407,4,0:29.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),102,112
408,4,0:28.0,Sacramento full timeout,,102,112
409,4,0:28.0,C. Landry enters the game for R. Hollins,,102,112
410,4,0:17.0,J. Thompson makes 2-pt jump shot from 20 ft (assist by R. Gay),,104,112
