,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
389,4,10:02.0,,Offensive rebound by Team,79,84
390,4,9:47.0,,M. Beasley misses 3-pt jump shot from 25 ft,79,84
391,4,9:46.0,Defensive rebound by Team,,79,84
392,4,9:46.0,,Loose ball foul by J. Ennis (drawn by K. Lowry),79,84
393,4,9:35.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by G. Vásquez),,82,84
394,4,9:10.0,,M. Beasley misses 2-pt jump shot from 9 ft,82,84
395,4,9:09.0,Defensive rebound by K. Lowry,,82,84
396,4,9:03.0,Shooting foul by M. Chalmers (drawn by P. Patterson),,82,84
397,4,9:03.0,P. Patterson makes free throw 1 of 3,,83,84
398,4,9:03.0,P. Patterson makes free throw 2 of 3,,84,84
399,4,9:03.0,,D. Wade enters the game for J. Ennis,84,84
400,4,9:03.0,P. Patterson makes free throw 3 of 3,,85,84
401,4,8:42.0,,T. Johnson misses 2-pt jump shot from 9 ft,85,84
402,4,8:41.0,Defensive rebound by G. Vásquez,,85,84
403,4,8:25.0,G. Vásquez makes 3-pt jump shot from 24 ft (assist by L. Williams),,88,84
404,4,8:25.0,,Miami full timeout,88,84
405,4,8:25.0,,G. Dragić enters the game for M. Chalmers,88,84
406,4,8:08.0,,D. Wade misses 2-pt jump shot from 16 ft,88,84
407,4,8:07.0,,Offensive rebound by C. Andersen,88,84
408,4,8:07.0,,Personal foul by G. Vásquez (drawn by C. Andersen),88,84
409,4,7:47.0,,G. Dragić misses 3-pt jump shot from 24 ft,88,84
410,4,7:46.0,Defensive rebound by K. Lowry,,88,84
411,4,7:38.0,L. Williams misses 2-pt jump shot from 5 ft,,88,84
412,4,7:37.0,Offensive rebound by C. Hayes,,88,84
413,4,7:35.0,C. Hayes makes 2-pt tip-in at rim,,90,84
414,4,7:16.0,,M. Beasley makes 2-pt jump shot from 5 ft,90,86
415,4,6:56.0,G. Vásquez makes 2-pt jump shot from 10 ft,,92,86
416,4,6:36.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by G. Dragić),92,89
417,4,6:09.0,L. Williams misses 2-pt jump shot from 17 ft,,92,89
418,4,6:08.0,,Defensive rebound by C. Andersen,92,89
419,4,6:00.0,,D. Wade misses 2-pt jump shot from 17 ft,92,89
420,4,5:59.0,Defensive rebound by K. Lowry,,92,89
421,4,5:55.0,Toronto full timeout,,92,89
422,4,5:55.0,D. DeRozan enters the game for L. Williams,,92,89
423,4,5:55.0,,L. Deng enters the game for M. Beasley,92,89
424,4,5:55.0,,H. Whiteside enters the game for C. Andersen,92,89
425,4,5:39.0,P. Patterson misses 2-pt jump shot from 8 ft,,92,89
426,4,5:38.0,,Defensive rebound by T. Johnson,92,89
427,4,5:26.0,,Shooting foul by P. Patterson (drawn by D. Wade),92,89
428,4,5:26.0,,D. Wade makes free throw 1 of 2,92,90
429,4,5:26.0,,D. Wade misses free throw 2 of 2,92,90
430,4,5:25.0,Defensive rebound by Team,,92,90
431,4,5:05.0,G. Vásquez misses 3-pt jump shot from 24 ft,,92,90
432,4,5:04.0,Offensive rebound by C. Hayes,,92,90
433,4,5:01.0,Turnover by D. DeRozan (traveling),,92,90
434,4,4:49.0,,G. Dragić misses 2-pt jump shot from 5 ft,92,90
435,4,4:48.0,,Offensive rebound by H. Whiteside,92,90
436,4,4:47.0,,H. Whiteside makes 2-pt tip-in from 1 ft,92,92
437,4,4:27.0,K. Lowry misses 3-pt jump shot from 24 ft,,92,92
438,4,4:26.0,,Defensive rebound by H. Whiteside,92,92
439,4,4:15.0,,D. Wade misses 2-pt jump shot from 8 ft,92,92
440,4,4:14.0,Defensive rebound by K. Lowry,,92,92
441,4,4:06.0,C. Hayes misses 2-pt jump shot from 6 ft,,92,92
442,4,4:05.0,,Defensive rebound by H. Whiteside,92,92
443,4,4:03.0,L. Williams enters the game for G. Vásquez,,92,92
444,4,4:03.0,T. Hansbrough enters the game for C. Hayes,,92,92
445,4,3:47.0,,T. Johnson misses 2-pt jump shot from 19 ft,92,92
446,4,3:46.0,Defensive rebound by D. DeRozan,,92,92
447,4,3:35.0,D. DeRozan makes 2-pt jump shot from 13 ft,,94,92
448,4,3:15.0,,D. Wade misses 3-pt jump shot from 24 ft,94,92
449,4,3:14.0,Defensive rebound by Team,,94,92
450,4,3:14.0,,Loose ball foul by H. Whiteside (drawn by T. Hansbrough),94,92
451,4,3:01.0,D. DeRozan misses 2-pt jump shot from 20 ft,,94,92
452,4,3:00.0,,Defensive rebound by D. Wade,94,92
453,4,2:55.0,,Shooting block foul by L. Williams (drawn by D. Wade),94,92
454,4,2:55.0,Official timeout,,94,92
455,4,2:55.0,,D. Wade makes free throw 1 of 2,94,93
456,4,2:55.0,,D. Wade makes free throw 2 of 2,94,94
457,4,2:44.0,P. Patterson misses 3-pt jump shot from 25 ft,,94,94
458,4,2:43.0,,Defensive rebound by T. Johnson,94,94
459,4,2:23.0,,Turnover by H. Whiteside (lost ball; steal by K. Lowry),94,94
460,4,2:11.0,Personal foul by H. Whiteside (drawn by T. Hansbrough),,94,94
461,4,1:58.0,L. Williams makes 2-pt jump shot from 17 ft,,96,94
462,4,1:41.0,,D. Wade misses 2-pt layup from 1 ft,96,94
463,4,1:40.0,Defensive rebound by D. DeRozan,,96,94
464,4,1:21.0,D. DeRozan makes 2-pt jump shot from 4 ft,,98,94
465,4,1:21.0,Shooting foul by D. Wade (drawn by D. DeRozan),,98,94
466,4,1:21.0,D. DeRozan makes free throw 1 of 1,,99,94
467,4,1:21.0,,Miami full timeout,99,94
468,4,1:16.0,,Shooting foul by D. DeRozan (drawn by D. Wade),99,94
469,4,1:16.0,,D. Wade makes free throw 1 of 3,99,95
470,4,1:16.0,,D. Wade makes free throw 2 of 3,99,96
471,4,1:16.0,,D. Wade misses free throw 3 of 3,99,96
472,4,1:15.0,Defensive rebound by L. Williams,,99,96
473,4,0:54.0,K. Lowry misses 3-pt jump shot from 24 ft,,99,96
474,4,0:53.0,,Defensive rebound by L. Deng,99,96
475,4,0:52.0,,Personal foul by P. Patterson (drawn by L. Deng),99,96
476,4,0:52.0,,L. Deng misses free throw 1 of 2,99,96
477,4,0:52.0,,Offensive rebound by Team,99,96
478,4,0:52.0,,L. Deng makes free throw 2 of 2,99,97
479,4,0:52.0,Toronto full timeout,,99,97
480,4,0:31.0,L. Williams makes 3-pt jump shot from 25 ft,,102,97
481,4,0:31.0,,Miami full timeout,102,97
482,4,0:23.0,,L. Deng misses 3-pt jump shot from 22 ft,102,97
483,4,0:22.0,,Offensive rebound by H. Whiteside,102,97
484,4,0:21.0,,Turnover by H. Whiteside (lost ball; steal by K. Lowry),102,97
485,4,0:21.0,Personal foul by G. Dragić (drawn by K. Lowry),,102,97
486,4,0:21.0,K. Lowry makes free throw 1 of 2,,103,97
487,4,0:21.0,K. Lowry makes free throw 2 of 2,,104,97
488,4,0:21.0,,Miami full timeout,104,97
489,4,0:17.0,,G. Dragić makes 2-pt layup from 1 ft,104,99
490,4,0:15.0,Personal foul by G. Dragić (drawn by D. DeRozan),,104,99
491,4,0:15.0,D. DeRozan makes free throw 1 of 2,,105,99
492,4,0:15.0,D. DeRozan makes free throw 2 of 2,,106,99
493,4,0:09.0,,D. Wade makes 2-pt layup at rim,106,101
494,4,0:08.0,Personal foul by G. Dragić (drawn by K. Lowry),,106,101
495,4,0:08.0,,Z. Dragić enters the game for G. Dragić,106,101
496,4,0:08.0,K. Lowry makes free throw 1 of 2,,107,101
497,4,0:08.0,K. Lowry misses free throw 2 of 2,,107,101
498,4,0:08.0,,Defensive rebound by H. Whiteside,107,101
499,4,0:03.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by D. Wade),107,104
