,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
390,4,6:56.0,J. Crawford makes free throw 2 of 2,,84,103
391,4,6:36.0,,B. Udrih misses 3-pt jump shot from 27 ft,84,103
392,4,6:35.0,Defensive rebound by S. Hawes,,84,103
393,4,6:17.0,,M. Gasol enters the game for K. Koufos,84,103
394,4,6:17.0,,M. Conley enters the game for B. Udrih,84,103
395,4,6:11.0,J. Crawford misses 3-pt jump shot from 27 ft,,84,103
396,4,6:10.0,,Defensive rebound by M. Conley,84,103
397,4,5:46.0,,N. Calathes misses 3-pt jump shot from 23 ft,84,103
398,4,5:45.0,Defensive rebound by G. Davis,,84,103
399,4,5:34.0,G. Davis makes 2-pt jump shot from 17 ft (assist by J. Crawford),,86,103
400,4,5:13.0,,Turnover by Q. Pondexter (lost ball; steal by G. Davis),86,103
401,4,5:05.0,J. Farmar misses 3-pt jump shot from 24 ft,,86,103
402,4,5:04.0,,Defensive rebound by J. Leuer,86,103
403,4,4:59.0,,Memphis full timeout,86,103
404,4,4:59.0,,C. Lee enters the game for Q. Pondexter,86,103
405,4,4:59.0,C. Paul enters the game for H. Türkoğlu,,86,103
406,4,4:47.0,,J. Leuer misses 2-pt layup from 2 ft,86,103
407,4,4:45.0,Defensive rebound by G. Davis,,86,103
408,4,4:36.0,J. Crawford misses 2-pt jump shot from 4 ft,,86,103
409,4,4:33.0,,Defensive rebound by M. Gasol,86,103
410,4,4:27.0,,Turnover by M. Conley (lost ball; steal by C. Paul),86,103
411,4,4:23.0,J. Crawford makes 2-pt layup from 1 ft (assist by J. Farmar),,88,103
412,4,3:57.0,,M. Gasol makes 2-pt layup from 1 ft,88,105
413,4,3:41.0,,Offensive charge foul by G. Davis (drawn by M. Gasol),88,105
414,4,3:41.0,Turnover by G. Davis (offensive foul),,88,105
415,4,3:41.0,D. Jordan enters the game for S. Hawes,,88,105
416,4,3:41.0,B. Griffin enters the game for G. Davis,,88,105
417,4,3:22.0,,M. Gasol misses 2-pt jump shot from 12 ft,88,105
418,4,3:21.0,,Offensive rebound by N. Calathes,88,105
419,4,3:06.0,,J. Leuer misses 3-pt jump shot from 25 ft,88,105
420,4,3:05.0,,Offensive rebound by Team,88,105
421,4,2:46.0,,C. Lee misses 3-pt jump shot from 26 ft,88,105
422,4,2:45.0,,Offensive rebound by Team,88,105
423,4,2:45.0,Loose ball foul by J. Farmar (drawn by M. Conley),,88,105
424,4,2:45.0,Official timeout,,88,105
425,4,2:45.0,R. Bullock enters the game for B. Griffin,,88,105
426,4,2:45.0,J. Cunningham enters the game for D. Jordan,,88,105
427,4,2:45.0,E. Udoh enters the game for C. Paul,,88,105
428,4,2:45.0,S. Hawes enters the game for J. Crawford,,88,105
429,4,2:36.0,,Turnover by C. Lee (palming),88,105
430,4,2:36.0,,B. Udrih enters the game for M. Conley,88,105
431,4,2:35.0,Personal take foul by B. Udrih (drawn by J. Farmar),,88,105
432,4,2:35.0,,J. Stokes enters the game for M. Gasol,88,105
433,4,2:29.0,,Violation by N. Calathes (kicked ball),88,105
434,4,2:10.0,J. Farmar misses 3-pt jump shot from 26 ft,,88,105
435,4,2:08.0,Offensive rebound by S. Hawes,,88,105
436,4,2:07.0,,Violation by J. Leuer (def goaltending),88,105
437,4,2:07.0,S. Hawes makes 2-pt layup from 1 ft,,90,105
438,4,1:41.0,,C. Lee misses 2-pt jump shot from 7 ft,90,105
439,4,1:38.0,Defensive rebound by S. Hawes,,90,105
440,4,1:28.0,Personal block foul by J. Stokes (drawn by S. Hawes),,90,105
441,4,1:28.0,S. Hawes misses free throw 1 of 2,,90,105
442,4,1:28.0,Offensive rebound by Team,,90,105
443,4,1:28.0,S. Hawes makes free throw 2 of 2,,91,105
444,4,1:06.0,,Turnover by J. Stokes (offensive foul),91,105
445,4,1:06.0,,Offensive foul by J. Stokes (drawn by J. Cunningham),91,105
446,4,1:00.0,R. Bullock misses 2-pt jump shot from 21 ft,,91,105
447,4,0:59.0,,Defensive rebound by B. Udrih,91,105
448,4,0:50.0,,J. Leuer makes 2-pt layup at rim,91,107
449,4,0:38.0,R. Bullock misses 3-pt jump shot from 23 ft,,91,107
450,4,0:36.0,,Defensive rebound by J. Leuer,91,107
451,4,0:18.0,,J. Leuer misses 2-pt jump shot from 14 ft,91,107
452,4,0:16.0,Defensive rebound by J. Farmar,,91,107
453,4,0:08.0,J. Cunningham misses 3-pt jump shot from 25 ft,,91,107
454,4,0:06.0,,Defensive rebound by J. Stokes,91,107
