,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
389,4,2:00.0,Turnover by M. Gasol (bad pass; steal by D. Jordan),,88,82
390,4,1:52.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by M. Barnes),88,85
391,4,1:28.0,Z. Randolph misses 2-pt layup from 1 ft,,88,85
392,4,1:25.0,,Defensive rebound by M. Barnes,88,85
393,4,1:10.0,,C. Paul makes 2-pt jump shot from 14 ft,88,87
394,4,1:10.0,Memphis full timeout,,88,87
395,4,0:58.0,M. Conley misses 2-pt jump shot from 12 ft,,88,87
396,4,0:57.0,,Defensive rebound by J. Redick,88,87
397,4,0:38.0,,C. Paul misses 2-pt layup from 2 ft,88,87
398,4,0:37.0,Defensive rebound by Z. Randolph,,88,87
399,4,0:16.0,Z. Randolph misses 2-pt jump shot from 20 ft,,88,87
400,4,0:15.0,,Defensive rebound by J. Redick,88,87
401,4,0:02.0,,Turnover by C. Paul (bad pass; steal by M. Conley),88,87
402,4,0:02.0,Personal take foul by M. Barnes (drawn by M. Conley),,88,87
403,4,0:02.0,Memphis full timeout,,88,87
404,4,0:02.0,T. Allen enters the game for J. Green,,88,87
405,4,0:02.0,,J. Crawford enters the game for S. Hawes,88,87
406,4,0:02.0,M. Conley makes free throw 1 of 2,,89,87
407,4,0:02.0,M. Conley makes free throw 2 of 2,,90,87
408,4,0:02.0,,Turnover by M. Barnes (bad pass; steal by C. Lee),90,87
