,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
389,4,2:47.0,Personal foul by K. Irving (drawn by B. Knight),,91,97
390,4,2:41.0,Shooting foul by T. Thompson (drawn by B. Knight),,91,97
391,4,2:41.0,B. Knight makes free throw 1 of 2,,92,97
392,4,2:41.0,B. Knight makes free throw 2 of 2,,93,97
393,4,2:30.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),93,99
394,4,2:13.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft (block by T. Thompson),,93,99
395,4,2:12.0,,Defensive rebound by M. Miller,93,99
396,4,2:10.0,,Shooting foul by O. Mayo (drawn by L. James),93,99
397,4,2:10.0,,L. James makes free throw 1 of 2,93,100
398,4,2:10.0,,L. James misses free throw 2 of 2,93,100
399,4,2:09.0,Defensive rebound by L. Sanders,,93,100
400,4,1:58.0,J. Parker makes 2-pt jump shot from 9 ft (assist by B. Knight),,95,100
401,4,1:44.0,,T. Thompson makes 2-pt layup at rim (assist by L. James),95,102
402,4,1:44.0,Technical foul by L. Sanders,,95,102
403,4,1:44.0,,K. Irving makes technical free throw,95,103
404,4,1:35.0,B. Knight makes 2-pt jump shot from 22 ft,,97,103
405,4,1:10.0,,K. Love misses 3-pt jump shot from 22 ft,97,103
406,4,1:09.0,Defensive rebound by J. Parker,,97,103
407,4,1:07.0,Shooting foul by M. Miller (drawn by L. Sanders),,97,103
408,4,1:07.0,L. Sanders makes free throw 1 of 2,,98,103
409,4,1:07.0,,S. Marion enters the game for K. Love,98,103
410,4,1:07.0,L. Sanders makes free throw 2 of 2,,99,103
411,4,0:43.0,,L. James misses 3-pt jump shot from 28 ft,99,103
412,4,0:42.0,,Offensive rebound by M. Miller,99,103
413,4,0:37.0,,Cleveland full timeout,99,103
414,4,0:34.0,,Personal foul by L. Sanders (drawn by T. Thompson),99,103
415,4,0:34.0,K. Middleton enters the game for L. Sanders,,99,103
416,4,0:33.0,,Personal foul by B. Knight (drawn by L. James),99,103
417,4,0:33.0,,L. James makes free throw 1 of 2,99,104
418,4,0:33.0,L. Sanders enters the game for K. Middleton,,99,104
419,4,0:33.0,,L. James misses free throw 2 of 2,99,104
420,4,0:33.0,Defensive rebound by J. Parker,,99,104
421,4,0:32.0,Milwaukee full timeout,,99,104
422,4,0:32.0,K. Middleton enters the game for L. Sanders,,99,104
423,4,0:27.0,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),,101,104
424,4,0:25.0,,Personal foul by G. Antetokounmpo (drawn by L. James),101,104
425,4,0:25.0,,L. James makes free throw 1 of 2,101,105
426,4,0:25.0,L. Sanders enters the game for K. Middleton,,101,105
427,4,0:25.0,,L. James makes free throw 2 of 2,101,106
428,4,0:25.0,Milwaukee full timeout,,101,106
429,4,0:25.0,J. Dudley enters the game for G. Antetokounmpo,,101,106
430,4,0:25.0,K. Middleton enters the game for L. Sanders,,101,106
431,4,0:25.0,Z. Pachulia enters the game for J. Parker,,101,106
432,4,0:19.0,O. Mayo misses 3-pt jump shot from 25 ft,,101,106
433,4,0:18.0,,Defensive rebound by L. James,101,106
434,4,0:17.0,,Personal foul by B. Knight (drawn by L. James),101,106
435,4,0:17.0,,L. James makes free throw 1 of 2,101,107
436,4,0:17.0,,L. James makes free throw 2 of 2,101,108
437,4,0:13.0,B. Knight makes 3-pt jump shot from 28 ft,,104,108
438,4,0:12.0,,Personal foul by J. Dudley (drawn by L. James),104,108
439,4,0:12.0,,L. James makes free throw 1 of 2,104,109
440,4,0:12.0,,L. James makes free throw 2 of 2,104,110
441,4,0:06.0,Z. Pachulia makes 2-pt layup at rim (assist by O. Mayo),,106,110
442,4,0:05.0,,Personal foul by O. Mayo (drawn by L. James),106,110
443,4,0:05.0,,L. James makes free throw 1 of 2,106,111
444,4,0:05.0,,L. James misses free throw 2 of 2,106,111
445,4,0:05.0,Defensive rebound by J. Dudley,,106,111
446,4,0:05.0,Milwaukee full timeout,,106,111
447,4,0:02.0,O. Mayo makes 2-pt layup from 1 ft,,108,111
448,4,0:00.0,,Turnover by L. James (lost ball; steal by K. Middleton),108,111
