,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
389,4,5:36.0,,H. Thompson misses 2-pt jump shot from 4 ft,79,80
390,4,5:35.0,,Offensive rebound by T. Robinson,79,80
391,4,5:35.0,,T. Robinson misses 2-pt tip-in from 2 ft,79,80
392,4,5:33.0,,Offensive rebound by Team,79,80
393,4,5:25.0,,I. Canaan misses 3-pt jump shot from 24 ft,79,80
394,4,5:23.0,Defensive rebound by N. Mirotić,,79,80
395,4,5:15.0,A. Brooks makes 2-pt layup from 1 ft,,81,80
396,4,4:55.0,,T. Robinson makes 2-pt layup from 1 ft (assist by I. Smith),81,82
397,4,4:39.0,A. Brooks makes 2-pt jump shot from 4 ft,,83,82
398,4,4:22.0,,Shooting foul by N. Mirotić (drawn by L. Mbah a Moute),83,82
399,4,4:22.0,,L. Mbah a Moute misses free throw 1 of 2,83,82
400,4,4:22.0,,Offensive rebound by Team,83,82
401,4,4:22.0,,N. Noel enters the game for T. Robinson,83,82
402,4,4:22.0,,L. Mbah a Moute makes free throw 2 of 2,83,83
403,4,4:10.0,A. Brooks makes 2-pt layup from 1 ft,,85,83
404,4,4:00.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,85,83
405,4,3:58.0,Defensive rebound by T. Snell,,85,83
406,4,3:52.0,N. Mirotić makes 2-pt layup from 1 ft (assist by E. Moore),,87,83
407,4,3:35.0,,I. Smith misses 2-pt jump shot from 3 ft,87,83
408,4,3:33.0,Defensive rebound by T. Snell,,87,83
409,4,3:26.0,N. Mirotić misses 2-pt layup from 2 ft,,87,83
410,4,3:24.0,,Defensive rebound by L. Mbah a Moute,87,83
411,4,3:16.0,,H. Thompson misses 3-pt jump shot from 26 ft,87,83
412,4,3:14.0,,Offensive rebound by N. Noel,87,83
413,4,3:13.0,,N. Noel makes 2-pt dunk at rim,87,85
414,4,2:53.0,A. Brooks makes 2-pt jump shot from 18 ft,,89,85
415,4,2:32.0,,H. Thompson misses 3-pt jump shot from 23 ft,89,85
416,4,2:30.0,,Offensive rebound by N. Noel,89,85
417,4,2:21.0,,I. Smith makes 3-pt jump shot from 25 ft,89,88
418,4,1:56.0,Turnover by P. Gasol (lost ball; steal by L. Mbah a Moute),,89,88
419,4,1:51.0,,Turnover by I. Smith (lost ball; steal by E. Moore),89,88
420,4,1:39.0,P. Gasol misses 2-pt jump shot from 4 ft,,89,88
421,4,1:37.0,,Defensive rebound by N. Noel,89,88
422,4,1:20.0,,I. Canaan misses 2-pt jump shot from 3 ft (block by P. Gasol),89,88
423,4,1:20.0,Defensive rebound by Team,,89,88
424,4,1:07.0,P. Gasol misses 2-pt jump shot from 3 ft,,89,88
425,4,1:05.0,,Defensive rebound by L. Mbah a Moute,89,88
426,4,0:57.0,,Shooting foul by A. Brooks (drawn by I. Smith),89,88
427,4,0:57.0,,I. Smith makes free throw 1 of 2,89,89
428,4,0:57.0,,I. Smith makes free throw 2 of 2,89,90
429,4,0:57.0,Chicago full timeout,,89,90
430,4,0:57.0,M. Dunleavy enters the game for E. Moore,,89,90
431,4,0:57.0,,J. Grant enters the game for I. Canaan,89,90
432,4,0:46.0,T. Snell misses 2-pt layup from 2 ft (block by H. Thompson),,89,90
433,4,0:44.0,,Defensive rebound by J. Grant,89,90
434,4,0:43.0,,Personal foul by A. Brooks (drawn by J. Grant),89,90
435,4,0:43.0,,J. Grant makes free throw 1 of 2,89,91
436,4,0:43.0,,J. Grant makes free throw 2 of 2,89,92
437,4,0:43.0,Chicago full timeout,,89,92
438,4,0:34.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by T. Snell),,92,92
439,4,0:33.0,,Philadelphia full timeout,92,92
440,4,0:33.0,,I. Canaan enters the game for J. Grant,92,92
441,4,0:33.0,K. Hinrich enters the game for M. Dunleavy,,92,92
442,4,0:19.0,,I. Canaan misses 2-pt layup from 1 ft,92,92
443,4,0:17.0,Defensive rebound by T. Snell,,92,92
444,4,0:15.0,Turnover by T. Snell (bad pass; steal by H. Thompson),,92,92
445,4,0:08.0,,Philadelphia full timeout,92,92
446,4,0:08.0,E. Moore enters the game for A. Brooks,,92,92
447,4,0:02.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,92,92
448,4,0:01.0,Defensive rebound by E. Moore,,92,92
449,1OT,4:41.0,M. Dunleavy misses 2-pt jump shot from 16 ft,,92,92
450,1OT,4:39.0,,Defensive rebound by N. Noel,92,92
451,1OT,4:24.0,,I. Smith misses 2-pt jump shot from 6 ft,92,92
452,1OT,4:22.0,Defensive rebound by N. Mirotić,,92,92
453,1OT,4:12.0,A. Brooks makes 2-pt layup from 1 ft,,94,92
454,1OT,3:50.0,,I. Canaan misses 3-pt jump shot from 24 ft,94,92
455,1OT,3:46.0,Defensive rebound by M. Dunleavy,,94,92
456,1OT,3:35.0,A. Brooks misses 2-pt jump shot from 5 ft,,94,92
457,1OT,3:33.0,,Defensive rebound by I. Canaan,94,92
458,1OT,3:25.0,,I. Canaan misses 2-pt jump shot from 4 ft,94,92
459,1OT,3:24.0,Defensive rebound by N. Mirotić,,94,92
460,1OT,3:04.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by M. Dunleavy),,96,92
461,1OT,3:03.0,,Philadelphia full timeout,96,92
462,1OT,2:51.0,,H. Thompson misses 2-pt jump shot from 21 ft,96,92
463,1OT,2:49.0,,Offensive rebound by L. Mbah a Moute,96,92
464,1OT,2:49.0,,L. Mbah a Moute misses 2-pt tip-in at rim,96,92
465,1OT,2:47.0,Defensive rebound by T. Snell,,96,92
466,1OT,2:32.0,P. Gasol makes 2-pt layup from 1 ft (assist by A. Brooks),,98,92
467,1OT,2:23.0,,I. Smith makes 2-pt layup at rim,98,94
468,1OT,2:09.0,A. Brooks makes 2-pt layup from 1 ft,,100,94
469,1OT,1:59.0,,I. Smith misses 2-pt jump shot from 3 ft,100,94
470,1OT,1:57.0,Defensive rebound by N. Mirotić,,100,94
471,1OT,1:34.0,M. Dunleavy misses 2-pt jump shot from 14 ft,,100,94
472,1OT,1:33.0,,Defensive rebound by N. Noel,100,94
473,1OT,1:26.0,,I. Canaan misses 3-pt jump shot from 26 ft,100,94
474,1OT,1:24.0,Defensive rebound by T. Snell,,100,94
475,1OT,1:03.0,A. Brooks makes 3-pt jump shot from 25 ft,,103,94
476,1OT,1:03.0,,Philadelphia full timeout,103,94
477,1OT,1:03.0,K. Hinrich enters the game for A. Brooks,,103,94
478,1OT,1:03.0,,R. Covington enters the game for L. Mbah a Moute,103,94
479,1OT,0:55.0,,H. Thompson misses 2-pt jump shot from 5 ft,103,94
480,1OT,0:54.0,Defensive rebound by N. Mirotić,,103,94
481,1OT,0:46.0,Chicago full timeout,,103,94
482,1OT,0:46.0,A. Brooks enters the game for K. Hinrich,,103,94
483,1OT,0:46.0,,J. Sampson enters the game for I. Smith,103,94
484,1OT,0:46.0,,J. Grant enters the game for I. Canaan,103,94
485,1OT,0:38.0,Personal foul by J. Grant (drawn by N. Mirotić),,103,94
486,1OT,0:38.0,Chicago full timeout,,103,94
487,1OT,0:29.0,Personal foul by N. Noel (drawn by T. Snell),,103,94
488,1OT,0:29.0,T. Snell makes free throw 1 of 2,,104,94
489,1OT,0:29.0,K. Hinrich enters the game for A. Brooks,,104,94
490,1OT,0:29.0,,T. Robinson enters the game for N. Noel,104,94
491,1OT,0:29.0,,I. Smith enters the game for J. Sampson,104,94
492,1OT,0:29.0,T. Snell misses free throw 2 of 2,,104,94
493,1OT,0:27.0,,Defensive rebound by T. Robinson,104,94
494,1OT,0:21.0,,R. Covington misses 3-pt jump shot from 25 ft,104,94
495,1OT,0:20.0,,Offensive rebound by T. Robinson,104,94
496,1OT,0:16.0,,Shooting foul by P. Gasol (drawn by R. Covington),104,94
497,1OT,0:16.0,,R. Covington misses free throw 1 of 2,104,94
498,1OT,0:16.0,,Offensive rebound by Team,104,94
499,1OT,0:16.0,A. Brooks enters the game for K. Hinrich,,104,94
500,1OT,0:16.0,,R. Covington makes free throw 2 of 2,104,95
