,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ORLANDO_ACTION,SAN ANTONIO_SCORE,ORLANDO_SCORE
384,4,5:06.0,,T. Harris makes 2-pt layup from 2 ft,99,76
385,4,4:48.0,C. Joseph makes 2-pt jump shot from 17 ft,,101,76
386,4,4:35.0,,N. Vučević makes 2-pt jump shot from 5 ft (assist by E. Payton),101,78
387,4,4:19.0,J. Ayres makes 2-pt jump shot from 12 ft (assist by P. Mills),,103,78
388,4,4:04.0,,N. Vučević makes 2-pt jump shot from 6 ft (assist by V. Oladipo),103,80
389,4,3:50.0,M. Belinelli misses 2-pt jump shot from 6 ft,,103,80
390,4,3:50.0,,Defensive rebound by Team,103,80
391,4,3:36.0,,V. Oladipo makes 2-pt jump shot from 15 ft,103,82
392,4,3:21.0,P. Mills misses 3-pt jump shot from 24 ft,,103,82
393,4,3:21.0,,Defensive rebound by T. Harris,103,82
394,4,3:09.0,,Shooting foul by C. Joseph (drawn by T. Harris),103,82
395,4,3:09.0,,T. Harris makes free throw 1 of 2,103,83
396,4,3:09.0,,A. Gordon enters the game for L. Ridnour,103,83
397,4,3:09.0,,T. Harris makes free throw 2 of 2,103,84
398,4,2:54.0,Turnover by M. Belinelli (bad pass),,103,84
399,4,2:54.0,San Antonio full timeout,,103,84
400,4,2:35.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by N. Vučević),103,87
401,4,2:14.0,M. Belinelli misses 2-pt jump shot from 22 ft,,103,87
402,4,2:13.0,,Defensive rebound by V. Oladipo,103,87
403,4,2:04.0,,V. Oladipo misses 2-pt jump shot from 12 ft,103,87
404,4,2:04.0,Defensive rebound by J. Ayres,,103,87
405,4,1:52.0,P. Mills misses 3-pt jump shot from 24 ft,,103,87
406,4,1:51.0,,Defensive rebound by N. Vučević,103,87
407,4,1:44.0,,E. Payton makes 2-pt layup from 1 ft,103,89
408,4,1:30.0,J. Ayres misses 2-pt dunk at rim,,103,89
409,4,1:30.0,Offensive rebound by M. Bonner,,103,89
410,4,1:17.0,M. Belinelli misses 3-pt jump shot from 23 ft,,103,89
411,4,1:17.0,Offensive rebound by J. Ayres,,103,89
412,4,1:08.0,Turnover by C. Joseph (lost ball),,103,89
413,4,0:57.0,,N. Vučević misses 2-pt jump shot from 20 ft,103,89
414,4,0:55.0,,Offensive rebound by E. Payton,103,89
415,4,0:55.0,,Personal foul by J. Ayres (drawn by E. Payton),103,89
416,4,0:45.0,,E. Payton makes 2-pt layup from 2 ft,103,91
417,4,0:28.0,C. Joseph misses 2-pt layup from 2 ft (block by N. Vučević),,103,91
418,4,0:28.0,Offensive rebound by Team,,103,91
419,4,0:24.0,J. Ayres misses 2-pt jump shot from 17 ft,,103,91
420,4,0:24.0,,Defensive rebound by A. Gordon,103,91
421,4,0:17.0,,E. Payton misses 2-pt jump shot from 9 ft,103,91
422,4,0:15.0,Defensive rebound by J. Ayres,,103,91
