,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
390,4,2:48.0,,A. Horford misses 2-pt jump shot from 20 ft,82,89
391,4,2:46.0,,Offensive rebound by D. Carroll,82,89
392,4,2:43.0,,J. Teague makes 2-pt jump shot from 7 ft (assist by A. Horford),82,91
393,4,2:19.0,J. Smith makes 2-pt hook shot from 6 ft,,84,91
394,4,1:59.0,,P. Millsap misses 2-pt jump shot from 19 ft,84,91
395,4,1:57.0,Defensive rebound by A. Drummond,,84,91
396,4,1:45.0,Turnover by D. Augustin (bad pass; steal by P. Millsap),,84,91
397,4,1:44.0,,Clear path foul by J. Smith,84,91
398,4,1:44.0,,P. Millsap makes clear path free throw 1 of 2,84,92
399,4,1:44.0,,P. Millsap misses clear path free throw 2 of 2,84,92
400,4,1:44.0,,Offensive rebound by Team,84,92
401,4,1:31.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by K. Korver),84,94
402,4,1:14.0,D. Augustin misses 2-pt jump shot from 16 ft (block by J. Teague),,84,94
403,4,1:14.0,Offensive rebound by Team,,84,94
404,4,1:14.0,,Loose ball foul by K. Korver (drawn by D. Augustin),84,94
405,4,1:14.0,D. Augustin makes free throw 1 of 2,,85,94
406,4,1:14.0,C. Butler enters the game for A. Drummond,,85,94
407,4,1:14.0,D. Augustin makes free throw 2 of 2,,86,94
408,4,0:57.0,,Shooting foul by C. Butler (drawn by P. Millsap),86,94
409,4,0:57.0,,P. Millsap misses free throw 1 of 2,86,94
410,4,0:57.0,,Offensive rebound by Team,86,94
411,4,0:57.0,A. Drummond enters the game for K. Singler,,86,94
412,4,0:57.0,,P. Millsap misses free throw 2 of 2,86,94
413,4,0:56.0,Defensive rebound by J. Smith,,86,94
414,4,0:56.0,Detroit full timeout,,86,94
415,4,0:56.0,K. Singler enters the game for A. Drummond,,86,94
416,4,0:54.0,D. Augustin misses 3-pt jump shot from 26 ft,,86,94
417,4,0:52.0,,Defensive rebound by P. Millsap,86,94
418,4,0:46.0,,Personal take foul by D. Augustin (drawn by J. Teague),86,94
419,4,0:46.0,,J. Teague makes free throw 1 of 2,86,95
420,4,0:46.0,A. Drummond enters the game for K. Caldwell-Pope,,86,95
421,4,0:46.0,,J. Teague makes free throw 2 of 2,86,96
422,4,0:46.0,Detroit full timeout,,86,96
423,4,0:46.0,K. Caldwell-Pope enters the game for A. Drummond,,86,96
424,4,0:38.0,Shooting foul by D. Carroll (drawn by D. Augustin),,86,96
425,4,0:38.0,D. Augustin makes 2-pt layup from 1 ft,,88,96
426,4,0:38.0,D. Augustin makes free throw 1 of 1,,89,96
427,4,0:37.0,,Personal foul by J. Smith (drawn by J. Teague),89,96
428,4,0:37.0,,J. Teague makes free throw 1 of 2,89,97
429,4,0:37.0,,J. Teague makes free throw 2 of 2,89,98
430,4,0:30.0,C. Butler misses 3-pt jump shot from 25 ft,,89,98
431,4,0:28.0,,Defensive rebound by D. Carroll,89,98
432,4,0:28.0,,Personal take foul by J. Smith (drawn by D. Carroll),89,98
433,4,0:28.0,,D. Carroll misses free throw 1 of 2,89,98
434,4,0:28.0,,Offensive rebound by Team,89,98
435,4,0:28.0,,D. Carroll makes free throw 2 of 2,89,99
436,4,0:16.0,D. Augustin misses 2-pt layup at rim,,89,99
437,4,0:14.0,,Defensive rebound by D. Carroll,89,99
