,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
381,4,5:39.0,,O. Mayo makes 2-pt jump shot from 19 ft (assist by J. Henson),77,78
382,4,5:39.0,,Away from play foul by D. DeRozan (drawn by J. Henson),77,78
383,4,5:39.0,Official timeout,,77,78
384,4,5:39.0,,J. Henson misses free throw 1 of 1,77,78
385,4,5:39.0,Defensive rebound by P. Patterson,,77,78
386,4,5:25.0,K. Lowry makes 2-pt layup at rim,,79,78
387,4,5:25.0,Shooting foul by E. İlyasova (drawn by K. Lowry),,79,78
388,4,5:25.0,K. Lowry makes free throw 1 of 1,,80,78
389,4,5:10.0,,Turnover by O. Mayo (bad pass; steal by A. Johnson),80,78
390,4,4:58.0,D. DeRozan misses 3-pt jump shot from 23 ft,,80,78
391,4,4:57.0,,Defensive rebound by J. Bayless,80,78
392,4,4:52.0,,Offensive foul by J. Henson (drawn by L. Williams),80,78
393,4,4:52.0,,Turnover by J. Henson (offensive foul),80,78
394,4,4:38.0,A. Johnson makes 2-pt layup at rim (assist by K. Lowry),,82,78
395,4,4:11.0,Offensive charge foul by J. Bayless (drawn by K. Lowry),,82,78
396,4,4:11.0,,Turnover by J. Bayless (offensive foul),82,78
397,4,4:11.0,,K. Middleton enters the game for J. Bayless,82,78
398,4,4:01.0,K. Lowry misses 2-pt jump shot from 17 ft (block by J. Henson),,82,78
399,4,3:59.0,,Defensive rebound by E. İlyasova,82,78
400,4,3:50.0,,O. Mayo misses 3-pt jump shot from 24 ft,82,78
401,4,3:49.0,Defensive rebound by P. Patterson,,82,78
402,4,3:39.0,K. Lowry makes 2-pt layup at rim,,84,78
403,4,3:38.0,,Milwaukee full timeout,84,78
404,4,3:38.0,,G. Antetokounmpo enters the game for J. Henson,84,78
405,4,3:31.0,,Personal foul by A. Johnson (drawn by O. Mayo),84,78
406,4,3:31.0,,O. Mayo makes free throw 1 of 2,84,79
407,4,3:31.0,,O. Mayo makes free throw 2 of 2,84,80
408,4,3:09.0,D. DeRozan misses 2-pt jump shot from 18 ft,,84,80
409,4,3:08.0,Offensive rebound by P. Patterson,,84,80
410,4,3:07.0,Turnover by P. Patterson (bad pass),,84,80
411,4,2:56.0,,E. İlyasova misses 2-pt layup from 1 ft,84,80
412,4,2:56.0,,Offensive rebound by E. İlyasova,84,80
413,4,2:56.0,,Shooting foul by A. Johnson (drawn by E. İlyasova),84,80
414,4,2:56.0,,E. İlyasova makes free throw 1 of 2,84,81
415,4,2:56.0,G. Vásquez enters the game for D. DeRozan,,84,81
416,4,2:56.0,,E. İlyasova misses free throw 2 of 2,84,81
417,4,2:55.0,Defensive rebound by P. Patterson,,84,81
418,4,2:36.0,K. Lowry misses 3-pt jump shot from 25 ft,,84,81
419,4,2:36.0,,Defensive rebound by Team,84,81
420,4,2:25.0,,Turnover by O. Mayo (bad pass; steal by L. Williams),84,81
421,4,2:21.0,L. Williams misses 2-pt layup at rim,,84,81
422,4,2:19.0,Offensive rebound by P. Patterson,,84,81
423,4,2:19.0,P. Patterson makes 2-pt dunk at rim,,86,81
424,4,1:57.0,,B. Knight misses 2-pt jump shot from 19 ft,86,81
425,4,1:56.0,Defensive rebound by K. Lowry,,86,81
426,4,1:41.0,K. Lowry misses 3-pt jump shot from 27 ft,,86,81
427,4,1:40.0,,Defensive rebound by O. Mayo,86,81
428,4,1:36.0,,Personal foul by K. Lowry (drawn by B. Knight),86,81
429,4,1:36.0,,B. Knight makes free throw 1 of 2,86,82
430,4,1:36.0,Toronto full timeout,,86,82
431,4,1:36.0,,B. Knight makes free throw 2 of 2,86,83
432,4,1:23.0,K. Lowry misses 2-pt layup at rim,,86,83
433,4,1:20.0,,Defensive rebound by K. Middleton,86,83
434,4,1:18.0,,B. Knight makes 2-pt layup at rim,86,85
435,4,1:00.0,Shooting foul by B. Knight (drawn by A. Johnson),,86,85
436,4,1:00.0,A. Johnson makes free throw 1 of 2,,87,85
437,4,1:00.0,A. Johnson misses free throw 2 of 2,,87,85
438,4,1:00.0,Offensive rebound by P. Patterson,,87,85
439,4,1:00.0,Shooting foul by E. İlyasova (drawn by P. Patterson),,87,85
440,4,1:00.0,P. Patterson makes free throw 1 of 2,,88,85
441,4,1:00.0,,J. Henson enters the game for E. İlyasova,88,85
442,4,1:00.0,,Z. Pachulia enters the game for G. Antetokounmpo,88,85
443,4,1:00.0,P. Patterson misses free throw 2 of 2,,88,85
444,4,0:59.0,,Defensive rebound by J. Henson,88,85
445,4,0:59.0,,Milwaukee full timeout,88,85
446,4,0:59.0,T. Ross enters the game for G. Vásquez,,88,85
447,4,0:59.0,,G. Antetokounmpo enters the game for Z. Pachulia,88,85
448,4,0:59.0,,E. İlyasova enters the game for J. Henson,88,85
449,4,0:50.0,,K. Middleton makes 2-pt layup at rim (assist by G. Antetokounmpo),88,87
450,4,0:26.0,T. Ross makes 2-pt jump shot from 13 ft (assist by P. Patterson),,90,87
451,4,0:26.0,,Milwaukee full timeout,90,87
452,4,0:21.0,,B. Knight makes 2-pt layup at rim,90,89
453,4,0:16.0,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),,92,89
454,4,0:15.0,,Milwaukee full timeout,92,89
455,4,0:08.0,,B. Knight misses 3-pt jump shot from 26 ft,92,89
456,4,0:06.0,Defensive rebound by K. Lowry,,92,89
457,4,0:06.0,Personal take foul by O. Mayo (drawn by K. Lowry),,92,89
458,4,0:06.0,K. Lowry misses free throw 1 of 2,,92,89
459,4,0:06.0,Offensive rebound by Team,,92,89
460,4,0:06.0,K. Lowry misses free throw 2 of 2,,92,89
461,4,0:05.0,,Defensive rebound by E. İlyasova,92,89
462,4,0:00.0,,Turnover by O. Mayo (lost ball; steal by L. Williams),92,89
