,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,WASHINGTON_ACTION,GOLDEN STATE_SCORE,WASHINGTON_SCORE
386,4,2:42.0,,Shooting foul by D. Green (drawn by N. Hilário),107,99
387,4,2:42.0,,N. Hilário makes free throw 1 of 2,107,100
388,4,2:42.0,,N. Hilário misses free throw 2 of 2,107,100
389,4,2:41.0,Defensive rebound by A. Iguodala,,107,100
390,4,2:25.0,S. Curry misses 2-pt jump shot from 21 ft,,107,100
391,4,2:24.0,,Defensive rebound by Team,107,100
392,4,2:06.0,,P. Pierce misses 2-pt jump shot from 12 ft,107,100
393,4,2:05.0,Defensive rebound by D. Green,,107,100
394,4,1:54.0,A. Iguodala misses 3-pt jump shot from 24 ft,,107,100
395,4,1:53.0,,Defensive rebound by P. Pierce,107,100
396,4,1:42.0,,J. Wall makes 2-pt layup at rim,107,102
397,4,1:27.0,S. Curry makes 2-pt jump shot from 6 ft,,109,102
398,4,1:18.0,,Shooting foul by A. Iguodala (drawn by P. Pierce),109,102
399,4,1:18.0,,P. Pierce makes free throw 1 of 2,109,103
400,4,1:18.0,,P. Pierce makes free throw 2 of 2,109,104
401,4,1:02.0,Shooting foul by J. Wall (drawn by S. Curry),,109,104
402,4,1:02.0,S. Curry makes free throw 1 of 3,,110,104
403,4,1:02.0,S. Curry makes free throw 2 of 3,,111,104
404,4,1:02.0,S. Curry makes free throw 3 of 3,,112,104
405,4,1:02.0,,Washington full timeout,112,104
406,4,1:02.0,,M. Webster enters the game for G. Temple,112,104
407,4,1:02.0,,Washington full timeout,112,104
408,4,0:56.0,,J. Wall makes 2-pt layup from 2 ft,112,106
409,4,0:35.0,H. Barnes misses 3-pt jump shot from 26 ft,,112,106
410,4,0:34.0,Offensive rebound by A. Iguodala,,112,106
411,4,0:32.0,Personal foul by N. Hilário (drawn by A. Iguodala),,112,106
412,4,0:32.0,A. Iguodala misses free throw 1 of 2,,112,106
413,4,0:32.0,Offensive rebound by Team,,112,106
414,4,0:32.0,A. Iguodala misses free throw 2 of 2,,112,106
415,4,0:31.0,,Defensive rebound by N. Hilário,112,106
416,4,0:31.0,Loose ball foul by D. Green (drawn by N. Hilário),,112,106
417,4,0:31.0,,N. Hilário misses free throw 1 of 2,112,106
418,4,0:31.0,,Offensive rebound by Team,112,106
419,4,0:31.0,,G. Temple enters the game for M. Webster,112,106
420,4,0:31.0,,N. Hilário makes free throw 2 of 2,112,107
421,4,0:31.0,Golden State full timeout,,112,107
422,4,0:21.0,Personal take foul by G. Temple (drawn by K. Thompson),,112,107
423,4,0:21.0,K. Thompson makes free throw 1 of 2,,113,107
424,4,0:21.0,K. Thompson makes free throw 2 of 2,,114,107
425,4,0:14.0,,J. Wall misses 3-pt jump shot from 24 ft (block by D. Green),114,107
426,4,0:12.0,,Offensive rebound by J. Wall,114,107
427,4,0:10.0,,Turnover by J. Wall (lost ball; steal by K. Thompson),114,107
