,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
387,4,4:22.0,,D. Wade misses 2-pt layup at rim,104,89
388,4,4:21.0,Defensive rebound by P. Millsap,,104,89
389,4,4:14.0,J. Teague makes 3-pt jump shot from 25 ft (assist by D. Schröder),,107,89
390,4,4:00.0,,M. Chalmers makes 2-pt layup from 1 ft,107,91
391,4,3:42.0,Shooting foul by U. Haslem (drawn by P. Millsap),,107,91
392,4,3:42.0,P. Millsap misses free throw 1 of 2,,107,91
393,4,3:42.0,Offensive rebound by Team,,107,91
394,4,3:42.0,P. Millsap makes free throw 2 of 2,,108,91
395,4,3:35.0,,D. Wade makes 2-pt jump shot from 10 ft,108,93
396,4,3:35.0,,Shooting foul by K. Korver (drawn by D. Wade),108,93
397,4,3:35.0,,D. Wade makes free throw 1 of 1,108,94
398,4,3:11.0,J. Teague misses 3-pt jump shot from 25 ft,,108,94
399,4,3:10.0,,Defensive rebound by C. Bosh,108,94
400,4,3:02.0,,D. Wade makes 2-pt layup from 2 ft (assist by M. Chalmers),108,96
401,4,3:00.0,Atlanta full timeout,,108,96
402,4,3:00.0,A. Horford enters the game for P. Antić,,108,96
403,4,2:39.0,P. Millsap misses 2-pt jump shot from 7 ft,,108,96
404,4,2:38.0,,Defensive rebound by C. Bosh,108,96
405,4,2:31.0,,D. Wade makes 2-pt jump shot from 12 ft,108,98
406,4,2:10.0,P. Millsap misses 2-pt jump shot from 9 ft,,108,98
407,4,2:09.0,Offensive rebound by P. Millsap,,108,98
408,4,1:52.0,D. Schröder makes 2-pt layup from 1 ft,,110,98
409,4,1:40.0,,M. Chalmers makes 2-pt layup from 3 ft (assist by D. Wade),110,100
410,4,1:18.0,P. Millsap misses 2-pt jump shot from 17 ft,,110,100
411,4,1:17.0,,Defensive rebound by D. Wade,110,100
412,4,1:05.0,,D. Wade misses 3-pt jump shot from 24 ft,110,100
413,4,1:04.0,Defensive rebound by J. Teague,,110,100
414,4,0:43.0,Shooting foul by S. Napier (drawn by J. Teague),,110,100
415,4,0:43.0,J. Teague makes free throw 1 of 2,,111,100
416,4,0:43.0,P. Antić enters the game for A. Horford,,111,100
417,4,0:43.0,M. Scott enters the game for P. Millsap,,111,100
418,4,0:43.0,J. Teague makes free throw 2 of 2,,112,100
419,4,0:32.0,T. Sefolosha enters the game for K. Korver,,112,100
420,4,0:28.0,,D. Wade makes 2-pt layup from 2 ft,112,102
421,4,0:21.0,Turnover by P. Antić (lost ball; steal by D. Wade),,112,102
422,4,0:16.0,Offensive charge foul by U. Haslem (drawn by P. Antić),,112,102
423,4,0:16.0,,Turnover by U. Haslem (offensive foul),112,102
