,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
391,4,4:16.0,D. Powell makes free throw 2 of 2,,85,98
392,4,3:55.0,,C. Johnson makes 3-pt jump shot from 22 ft (assist by E. Millsap),85,101
393,4,3:45.0,,Violation by C. Johnson (kicked ball),85,101
394,4,3:45.0,,J. Cooley enters the game for R. Gobert,85,101
395,4,3:37.0,D. Powell misses 2-pt jump shot from 17 ft,,85,101
396,4,3:35.0,,Defensive rebound by E. Millsap,85,101
397,4,3:28.0,,E. Millsap misses 2-pt jump shot from 3 ft,85,101
398,4,3:27.0,,Offensive rebound by G. Jerrett,85,101
399,4,3:25.0,,G. Jerrett misses 2-pt jump shot from 3 ft,85,101
400,4,3:25.0,,Offensive rebound by J. Cooley,85,101
401,4,3:25.0,,Shooting foul by D. Powell (drawn by J. Cooley),85,101
402,4,3:25.0,,J. Cooley misses free throw 1 of 2,85,101
403,4,3:25.0,,Offensive rebound by Team,85,101
404,4,3:25.0,B. James enters the game for J. Barea,,85,101
405,4,3:25.0,,J. Cooley misses free throw 2 of 2,85,101
406,4,3:24.0,Defensive rebound by B. James,,85,101
407,4,3:24.0,Personal foul by E. Millsap (drawn by B. James),,85,101
408,4,3:24.0,B. James misses free throw 1 of 2,,85,101
409,4,3:24.0,Offensive rebound by Team,,85,101
410,4,3:24.0,B. James makes free throw 2 of 2,,86,101
411,4,3:22.0,,Personal foul by R. Felton (drawn by J. Cooley),86,101
412,4,3:22.0,,J. Cooley makes free throw 1 of 2,86,102
413,4,3:22.0,,J. Cooley misses free throw 2 of 2,86,102
414,4,3:21.0,Defensive rebound by D. Powell,,86,102
415,4,3:09.0,B. James misses 2-pt jump shot from 5 ft,,86,102
416,4,3:07.0,,Defensive rebound by G. Jerrett,86,102
417,4,3:05.0,,Turnover by G. Jerrett (bad pass; steal by R. Felton),86,102
418,4,2:58.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by R. Felton),,89,102
419,4,2:57.0,,Personal foul by G. Smith (drawn by J. Cooley),89,102
420,4,2:57.0,Dallas full timeout,,89,102
421,4,2:57.0,,J. Cooley makes free throw 1 of 2,89,103
422,4,2:57.0,,J. Cooley misses free throw 2 of 2,89,103
423,4,2:55.0,,Offensive rebound by E. Millsap,89,103
424,4,2:48.0,,Personal foul by B. James (drawn by J. Cooley),89,103
425,4,2:48.0,,J. Cooley makes free throw 1 of 2,89,104
426,4,2:48.0,,J. Cooley makes free throw 2 of 2,89,105
427,4,2:36.0,A. Aminu misses 2-pt jump shot from 8 ft,,89,105
428,4,2:34.0,Offensive rebound by A. Aminu,,89,105
429,4,2:22.0,R. Felton misses 2-pt jump shot from 18 ft,,89,105
430,4,2:20.0,,Defensive rebound by B. Cotton,89,105
431,4,2:04.0,,G. Jerrett misses 3-pt jump shot from 25 ft,89,105
432,4,2:03.0,Defensive rebound by B. James,,89,105
433,4,1:52.0,G. Smith misses 2-pt layup from 2 ft,,89,105
434,4,1:50.0,,Defensive rebound by J. Cooley,89,105
435,4,1:30.0,,B. Cotton makes 2-pt jump shot from 20 ft,89,107
436,4,1:18.0,R. Felton makes 2-pt jump shot from 19 ft,,91,107
437,4,1:02.0,,B. Cotton misses 2-pt jump shot from 6 ft (block by A. Aminu),91,107
438,4,1:02.0,Defensive rebound by Team,,91,107
439,4,0:54.0,Turnover by A. Aminu (bad pass; steal by G. Jerrett),,91,107
440,4,0:39.0,,Personal foul by A. Aminu (drawn by J. Cooley),91,107
441,4,0:39.0,,J. Cooley misses free throw 1 of 2,91,107
442,4,0:39.0,,Offensive rebound by Team,91,107
443,4,0:39.0,,J. Cooley misses free throw 2 of 2,91,107
444,4,0:38.0,Defensive rebound by D. Powell,,91,107
445,4,0:27.0,Turnover by R. Felton (lost ball; steal by B. Cotton),,91,107
446,4,0:23.0,,B. Cotton makes 2-pt dunk at rim (assist by C. Johnson),91,109
447,4,0:15.0,Shooting foul by C. Johnson (drawn by G. Smith),,91,109
448,4,0:15.0,G. Smith makes free throw 1 of 2,,92,109
449,4,0:15.0,G. Smith misses free throw 2 of 2,,92,109
450,4,0:14.0,,Defensive rebound by E. Millsap,92,109
451,4,0:12.0,,Turnover by E. Millsap (lost ball),92,109
