,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
379,4,1:58.0,,J. Johnson misses 2-pt jump shot from 18 ft,107,108
380,4,1:57.0,Defensive rebound by A. Johnson,,107,108
381,4,1:39.0,P. Patterson misses 3-pt jump shot from 23 ft,,107,108
382,4,1:38.0,,Defensive rebound by M. Plumlee,107,108
383,4,1:37.0,,Turnover by M. Plumlee (lost ball),107,108
384,4,1:30.0,P. Patterson misses 2-pt jump shot from 3 ft (block by B. Lopez),,107,108
385,4,1:29.0,Offensive rebound by A. Johnson,,107,108
386,4,1:28.0,Personal foul by B. Lopez (drawn by A. Johnson),,107,108
387,4,1:28.0,A. Johnson makes free throw 1 of 2,,108,108
388,4,1:28.0,A. Johnson makes free throw 2 of 2,,109,108
389,4,1:10.0,,J. Jack misses 3-pt jump shot from 25 ft,109,108
390,4,1:09.0,,Offensive rebound by B. Lopez,109,108
391,4,1:07.0,,B. Lopez misses 2-pt tip-in from 2 ft,109,108
392,4,1:07.0,,Offensive rebound by B. Lopez,109,108
393,4,1:07.0,,B. Lopez misses 2-pt tip-in from 2 ft,109,108
394,4,1:07.0,,Offensive rebound by B. Bogdanović,109,108
395,4,1:07.0,,Personal foul by K. Lowry (drawn by B. Bogdanović),109,108
396,4,1:07.0,,B. Bogdanović makes free throw 1 of 2,109,109
397,4,1:07.0,,B. Bogdanović makes free throw 2 of 2,109,110
398,4,0:58.0,D. DeRozan misses 2-pt jump shot from 19 ft,,109,110
399,4,0:57.0,Offensive rebound by P. Patterson,,109,110
400,4,0:56.0,P. Patterson makes 2-pt tip-in from 1 ft,,111,110
401,4,0:34.0,,J. Johnson makes 2-pt jump shot from 17 ft,111,112
402,4,0:34.0,Toronto full timeout,,111,112
403,4,0:27.0,D. DeRozan misses 2-pt jump shot from 19 ft,,111,112
404,4,0:26.0,,Defensive rebound by Team,111,112
405,4,0:26.0,T. Ross enters the game for L. Williams,,111,112
406,4,0:26.0,,A. Anderson enters the game for M. Plumlee,111,112
407,4,0:22.0,,Personal foul by D. DeRozan (drawn by B. Lopez),111,112
408,4,0:22.0,,B. Lopez makes free throw 1 of 2,111,113
409,4,0:22.0,,B. Lopez misses free throw 2 of 2,111,113
410,4,0:21.0,Defensive rebound by A. Johnson,,111,113
411,4,0:21.0,Toronto full timeout,,111,113
412,4,0:21.0,L. Williams enters the game for T. Ross,,111,113
413,4,0:21.0,,M. Plumlee enters the game for B. Lopez,111,113
414,4,0:12.0,A. Johnson makes 2-pt dunk at rim (assist by D. DeRozan),,113,113
415,4,0:12.0,,Brooklyn full timeout,113,113
416,4,0:12.0,T. Ross enters the game for L. Williams,,113,113
417,4,0:12.0,,B. Lopez enters the game for A. Anderson,113,113
418,4,0:12.0,,Brooklyn full timeout,113,113
419,4,0:00.0,,B. Lopez misses 2-pt jump shot from 21 ft,113,113
420,4,0:00.0,,Offensive rebound by Team,113,113
421,1OT,4:42.0,L. Williams misses 2-pt jump shot from 4 ft (block by B. Lopez),,113,113
422,1OT,4:41.0,,Defensive rebound by B. Lopez,113,113
423,1OT,4:31.0,,J. Jack misses 3-pt jump shot from 26 ft,113,113
424,1OT,4:29.0,Defensive rebound by Team,,113,113
425,1OT,4:17.0,L. Williams makes 3-pt jump shot from 24 ft,,116,113
426,1OT,4:01.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by J. Jack),116,115
427,1OT,4:01.0,,Shooting foul by D. DeRozan (drawn by M. Plumlee),116,115
428,1OT,4:01.0,,M. Plumlee misses free throw 1 of 1,116,115
429,1OT,4:00.0,Defensive rebound by K. Lowry,,116,115
430,1OT,3:36.0,K. Lowry misses 2-pt jump shot from 6 ft,,116,115
431,1OT,3:35.0,Offensive rebound by P. Patterson,,116,115
432,1OT,3:19.0,D. DeRozan misses 2-pt jump shot from 16 ft,,116,115
433,1OT,3:18.0,,Defensive rebound by M. Plumlee,116,115
434,1OT,3:07.0,,Personal foul by K. Lowry (drawn by J. Johnson),116,115
435,1OT,2:57.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by J. Jack),116,117
436,1OT,2:30.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by P. Patterson),,118,117
437,1OT,2:05.0,,J. Johnson misses 3-pt jump shot from 24 ft,118,117
438,1OT,2:04.0,Defensive rebound by P. Patterson,,118,117
439,1OT,1:43.0,K. Lowry misses 2-pt jump shot from 18 ft,,118,117
440,1OT,1:42.0,Offensive rebound by A. Johnson,,118,117
441,1OT,1:41.0,A. Johnson makes 2-pt layup from 1 ft,,120,117
442,1OT,1:41.0,,Brooklyn full timeout,120,117
443,1OT,1:26.0,,J. Jack misses 2-pt jump shot from 11 ft,120,117
444,1OT,1:25.0,,Offensive rebound by B. Lopez,120,117
445,1OT,1:24.0,,B. Lopez makes 2-pt layup from 2 ft,120,119
446,1OT,1:24.0,,Shooting foul by P. Patterson (drawn by B. Lopez),120,119
447,1OT,1:24.0,,B. Lopez makes free throw 1 of 1,120,120
448,1OT,1:12.0,D. DeRozan makes 2-pt jump shot from 14 ft,,122,120
449,1OT,1:12.0,Shooting foul by M. Plumlee (drawn by D. DeRozan),,122,120
450,1OT,1:12.0,T. Ross enters the game for L. Williams,,122,120
451,1OT,1:12.0,D. DeRozan misses free throw 1 of 1,,122,120
452,1OT,1:11.0,,Defensive rebound by B. Bogdanović,122,120
453,1OT,0:57.0,,J. Jack makes 2-pt jump shot from 11 ft,122,122
454,1OT,0:57.0,Toronto full timeout,,122,122
455,1OT,0:57.0,L. Williams enters the game for T. Ross,,122,122
456,1OT,0:57.0,,A. Anderson enters the game for B. Lopez,122,122
457,1OT,0:43.0,D. DeRozan misses 2-pt layup at rim (block by M. Plumlee),,122,122
458,1OT,0:42.0,Offensive rebound by A. Johnson,,122,122
459,1OT,0:42.0,A. Johnson makes 2-pt layup from 1 ft,,124,122
460,1OT,0:42.0,,Brooklyn full timeout,124,122
461,1OT,0:42.0,,B. Lopez enters the game for M. Plumlee,124,122
462,1OT,0:28.0,,J. Jack misses 2-pt jump shot from 9 ft,124,122
463,1OT,0:27.0,,Offensive rebound by A. Anderson,124,122
464,1OT,0:23.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,124,122
465,1OT,0:22.0,Defensive rebound by D. DeRozan,,124,122
466,1OT,0:18.0,Personal foul by A. Anderson (drawn by D. DeRozan),,124,122
467,1OT,0:18.0,D. DeRozan makes free throw 1 of 2,,125,122
468,1OT,0:18.0,D. DeRozan makes free throw 2 of 2,,126,122
469,1OT,0:10.0,,J. Jack misses 3-pt jump shot from 24 ft,126,122
470,1OT,0:09.0,Defensive rebound by L. Williams,,126,122
471,1OT,0:07.0,Personal foul by B. Lopez (drawn by K. Lowry),,126,122
472,1OT,0:07.0,K. Lowry misses free throw 1 of 2,,126,122
473,1OT,0:07.0,Offensive rebound by Team,,126,122
474,1OT,0:07.0,K. Lowry makes free throw 2 of 2,,127,122
475,1OT,0:01.0,,J. Jack misses 3-pt jump shot from 24 ft,127,122
476,1OT,0:00.0,,Offensive rebound by B. Lopez,127,122
