,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
381,4,1:35.0,D. Rose makes 3-pt jump shot from 25 ft,,116,99
382,4,1:22.0,,K. Olynyk makes 2-pt layup at rim (assist by E. Turner),116,101
383,4,1:03.0,D. Rose makes 3-pt jump shot from 25 ft (assist by K. Hinrich),,119,101
384,4,0:54.0,,J. Sullinger misses 3-pt jump shot from 26 ft,119,101
385,4,0:52.0,Defensive rebound by T. Gibson,,119,101
386,4,0:37.0,J. Butler misses 3-pt jump shot from 25 ft,,119,101
387,4,0:35.0,Offensive rebound by P. Gasol,,119,101
388,4,0:25.0,Personal foul by J. Sullinger (drawn by P. Gasol),,119,101
389,4,0:25.0,A. Brooks enters the game for D. Rose,,119,101
390,4,0:25.0,,P. Pressey enters the game for A. Bradley,119,101
391,4,0:14.0,Turnover by P. Gasol (lost ball; steal by J. Sullinger),,119,101
392,4,0:05.0,,K. Olynyk makes 2-pt layup at rim (assist by M. Smart),119,103
