,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CLEVELAND_ACTION,OKLAHOMA CITY_SCORE,CLEVELAND_SCORE
393,4,5:09.0,K. Durant misses free throw 2 of 3,,86,94
394,4,5:09.0,Offensive rebound by Team,,86,94
395,4,5:09.0,K. Durant misses free throw 3 of 3,,86,94
396,4,5:08.0,,Defensive rebound by J. Smith,86,94
397,4,4:54.0,,K. Love misses 3-pt jump shot from 24 ft,86,94
398,4,4:54.0,,Offensive rebound by Team,86,94
399,4,4:54.0,Loose ball foul by S. Ibaka (drawn by T. Thompson),,86,94
400,4,4:36.0,,Shooting foul by K. Perkins (drawn by K. Love),86,94
401,4,4:36.0,,K. Love misses free throw 1 of 2,86,94
402,4,4:36.0,,Offensive rebound by Team,86,94
403,4,4:36.0,,K. Love makes free throw 2 of 2,86,95
404,4,4:29.0,Turnover by K. Perkins (offensive foul),,86,95
405,4,4:29.0,Offensive foul by K. Perkins (drawn by J. Smith),,86,95
406,4,4:10.0,,L. James makes 2-pt jump shot from 14 ft,86,97
407,4,4:04.0,R. Westbrook misses 2-pt jump shot from 5 ft,,86,97
408,4,4:03.0,Offensive rebound by K. Perkins,,86,97
409,4,4:02.0,K. Perkins misses 2-pt jump shot from 4 ft (block by L. James),,86,97
410,4,4:01.0,Offensive rebound by R. Westbrook,,86,97
411,4,3:55.0,Shooting foul by L. James (drawn by K. Durant),,86,97
412,4,3:55.0,K. Durant makes free throw 1 of 2,,87,97
413,4,3:55.0,K. Durant makes free throw 2 of 2,,88,97
414,4,3:37.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),88,100
415,4,3:36.0,Oklahoma City full timeout,,88,100
416,4,3:24.0,R. Westbrook misses 2-pt jump shot from 3 ft (block by T. Thompson),,88,100
417,4,3:23.0,,Defensive rebound by L. James,88,100
418,4,3:23.0,,Personal foul by R. Westbrook (drawn by L. James),88,100
419,4,3:23.0,,L. James misses free throw 1 of 2,88,100
420,4,3:23.0,,Offensive rebound by Team,88,100
421,4,3:23.0,,L. James makes free throw 2 of 2,88,101
422,4,3:09.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by K. Durant),,91,101
423,4,2:48.0,,K. Irving misses 2-pt jump shot from 17 ft,91,101
424,4,2:47.0,Defensive rebound by S. Ibaka,,91,101
425,4,2:41.0,R. Westbrook misses 2-pt layup at rim,,91,101
426,4,2:40.0,,Defensive rebound by T. Thompson,91,101
427,4,2:20.0,,T. Thompson makes 2-pt layup at rim (assist by K. Love),91,103
428,4,2:05.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,94,103
429,4,1:46.0,,Personal foul by K. Perkins (drawn by T. Thompson),94,103
430,4,1:46.0,N. Collison enters the game for K. Perkins,,94,103
431,4,1:46.0,,T. Thompson misses free throw 1 of 2,94,103
432,4,1:46.0,,Offensive rebound by Team,94,103
433,4,1:46.0,,T. Thompson makes free throw 2 of 2,94,104
434,4,1:32.0,K. Durant makes 2-pt layup at rim,,96,104
435,4,1:14.0,,Shooting foul by K. Durant (drawn by L. James),96,104
436,4,1:14.0,,L. James makes free throw 1 of 2,96,105
437,4,1:14.0,,L. James misses free throw 2 of 2,96,105
438,4,1:13.0,Defensive rebound by R. Westbrook,,96,105
439,4,1:13.0,Oklahoma City full timeout,,96,105
440,4,1:13.0,,I. Shumpert enters the game for K. Love,96,105
441,4,1:13.0,A. Morrow enters the game for N. Collison,,96,105
442,4,1:05.0,D. Waiters misses 2-pt layup from 2 ft,,96,105
443,4,1:05.0,Offensive rebound by Team,,96,105
444,4,1:00.0,R. Westbrook misses 2-pt jump shot from 5 ft (block by L. James),,96,105
445,4,1:00.0,,Defensive rebound by Team,96,105
446,4,0:37.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),96,108
447,4,0:30.0,A. Morrow makes 2-pt jump shot from 7 ft (assist by R. Westbrook),,98,108
448,4,0:07.0,,Turnover by Team (shot clock),98,108
449,4,0:02.0,R. Westbrook misses 3-pt jump shot from 29 ft,,98,108
450,4,0:01.0,,Defensive rebound by T. Thompson,98,108
