,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
385,4,1:59.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by N. Vučević),,92,107
386,4,1:35.0,,P. Pressey misses 3-pt jump shot from 26 ft,92,107
387,4,1:35.0,Defensive rebound by Team,,92,107
388,4,1:35.0,M. Harkless enters the game for T. Harris,,92,107
389,4,1:35.0,A. Nicholson enters the game for N. Vučević,,92,107
390,4,1:35.0,K. O'Quinn enters the game for V. Oladipo,,92,107
391,4,1:16.0,M. Harkless misses 3-pt jump shot from 27 ft,,92,107
392,4,1:15.0,,Defensive rebound by K. Olynyk,92,107
393,4,0:54.0,,B. Bass makes 2-pt layup from 1 ft (assist by R. Rondo),92,109
394,4,0:37.0,A. Nicholson misses 2-pt hook shot from 9 ft,,92,109
395,4,0:34.0,,Defensive rebound by P. Pressey,92,109
396,4,0:13.0,,R. Rondo misses 3-pt jump shot from 26 ft,92,109
397,4,0:12.0,Defensive rebound by E. Payton,,92,109
398,4,0:06.0,Turnover by E. Payton (bad pass; steal by K. Olynyk),,92,109
