,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
393,4,4:18.0,,Defensive rebound by M. Dunleavy,89,88
394,4,4:09.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Noah),89,90
395,4,4:01.0,Cleveland full timeout,,89,90
396,4,3:45.0,K. Irving misses 2-pt jump shot from 15 ft,,89,90
397,4,3:44.0,,Defensive rebound by M. Dunleavy,89,90
398,4,3:22.0,,T. Snell misses 3-pt jump shot from 25 ft,89,90
399,4,3:21.0,Defensive rebound by L. James,,89,90
400,4,3:17.0,D. Waiters misses 2-pt layup from 2 ft,,89,90
401,4,3:16.0,,Defensive rebound by J. Noah,89,90
402,4,3:11.0,,Turnover by M. Dunleavy (offensive foul),89,90
403,4,3:11.0,Offensive charge foul by M. Dunleavy (drawn by K. Love),,89,90
404,4,3:11.0,M. Dellavedova enters the game for D. Waiters,,89,90
405,4,2:59.0,Shooting foul by M. Dunleavy (drawn by K. Love),,89,90
406,4,2:59.0,K. Love makes free throw 1 of 2,,90,90
407,4,2:59.0,K. Love makes free throw 2 of 2,,91,90
408,4,2:45.0,,M. Dunleavy misses 2-pt layup from 2 ft,91,90
409,4,2:43.0,Defensive rebound by K. Love,,91,90
410,4,2:35.0,K. Irving misses 2-pt jump shot from 20 ft,,91,90
411,4,2:35.0,Offensive rebound by Team,,91,90
412,4,2:20.0,K. Love misses 2-pt layup from 3 ft,,91,90
413,4,2:19.0,,Defensive rebound by M. Dunleavy,91,90
414,4,1:58.0,,K. Hinrich misses 2-pt layup from 3 ft (block by M. Dellavedova),91,90
415,4,1:56.0,Defensive rebound by K. Love,,91,90
416,4,1:48.0,Turnover by L. James (bad pass; steal by M. Dunleavy),,91,90
417,4,1:42.0,,K. Hinrich makes 3-pt jump shot from 23 ft (assist by M. Dunleavy),91,93
418,4,1:27.0,Turnover by K. Irving (lost ball),,91,93
419,4,1:15.0,,K. Hinrich makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),91,96
420,4,1:15.0,Cleveland full timeout,,91,96
421,4,1:06.0,K. Love makes 2-pt dunk at rim (assist by L. James),,93,96
422,4,0:47.0,,K. Hinrich makes 2-pt jump shot from 17 ft (assist by M. Dunleavy),93,98
423,4,0:47.0,Cleveland full timeout,,93,98
424,4,0:47.0,Personal foul by T. Snell (drawn by L. James),,93,98
425,4,0:47.0,L. James makes free throw 1 of 2,,94,98
426,4,0:47.0,L. James makes free throw 2 of 2,,95,98
427,4,0:32.0,,T. Gibson misses 2-pt jump shot from 16 ft,95,98
428,4,0:31.0,Defensive rebound by M. Dellavedova,,95,98
429,4,0:28.0,K. Irving makes 2-pt layup from 2 ft (assist by L. James),,97,98
430,4,0:28.0,Shooting foul by T. Gibson (drawn by K. Irving),,97,98
431,4,0:28.0,K. Irving makes free throw 1 of 1,,98,98
432,4,0:28.0,,Chicago full timeout,98,98
433,4,0:04.0,,K. Hinrich misses 3-pt jump shot from 24 ft,98,98
434,4,0:04.0,,Offensive rebound by Team,98,98
435,4,0:04.0,,Turnover by Team (shot clock),98,98
436,4,0:04.0,Cleveland full timeout,,98,98
437,4,0:00.0,K. Love misses 3-pt jump shot from 26 ft,,98,98
438,4,0:00.0,Offensive rebound by Team,,98,98
439,1OT,4:43.0,L. James makes 2-pt layup from 2 ft,,100,98
440,1OT,4:25.0,,Turnover by P. Gasol (bad pass),100,98
441,1OT,4:08.0,Shooting foul by K. Hinrich (drawn by L. James),,100,98
442,1OT,4:08.0,L. James makes free throw 1 of 2,,101,98
443,1OT,4:08.0,L. James misses free throw 2 of 2,,101,98
444,1OT,4:06.0,,Defensive rebound by P. Gasol,101,98
445,1OT,3:49.0,,Shooting foul by K. Love (drawn by P. Gasol),101,98
446,1OT,3:49.0,,P. Gasol makes free throw 1 of 2,101,99
447,1OT,3:49.0,,Turnover by T. Gibson (lane violation.),101,99
448,1OT,3:43.0,Shooting foul by T. Gibson (drawn by L. James),,101,99
449,1OT,3:43.0,L. James makes 2-pt layup from 2 ft,,103,99
450,1OT,3:43.0,,A. Brooks enters the game for T. Snell,103,99
451,1OT,3:43.0,L. James makes free throw 1 of 1,,104,99
452,1OT,3:28.0,,P. Gasol misses 2-pt jump shot from 19 ft,104,99
453,1OT,3:27.0,Defensive rebound by K. Love,,104,99
454,1OT,3:06.0,L. James misses 2-pt jump shot from 14 ft,,104,99
455,1OT,3:05.0,Offensive rebound by T. Thompson,,104,99
456,1OT,2:47.0,L. James misses 2-pt layup from 2 ft,,104,99
457,1OT,2:46.0,Offensive rebound by T. Thompson,,104,99
458,1OT,2:44.0,T. Thompson misses 2-pt layup from 2 ft,,104,99
459,1OT,2:43.0,,Defensive rebound by M. Dunleavy,104,99
460,1OT,2:40.0,,J. Noah enters the game for P. Gasol,104,99
461,1OT,2:29.0,,M. Dunleavy makes 3-pt jump shot from 25 ft,104,102
462,1OT,2:14.0,K. Irving misses 2-pt layup from 2 ft,,104,102
463,1OT,2:13.0,Offensive rebound by T. Thompson,,104,102
464,1OT,2:13.0,T. Thompson misses 2-pt tip-in from 1 ft,,104,102
465,1OT,2:12.0,Offensive rebound by T. Thompson,,104,102
466,1OT,1:51.0,K. Irving misses 3-pt jump shot from 26 ft,,104,102
467,1OT,1:51.0,Offensive rebound by Team,,104,102
468,1OT,1:51.0,Turnover by Team (shot clock),,104,102
469,1OT,1:36.0,,Turnover by A. Brooks (bad pass; steal by K. Love),104,102
470,1OT,1:35.0,Personal foul by M. Dunleavy (drawn by K. Irving),,104,102
471,1OT,1:35.0,Cleveland full timeout,,104,102
472,1OT,1:35.0,,T. Snell enters the game for A. Brooks,104,102
473,1OT,1:30.0,Personal foul by T. Snell (drawn by L. James),,104,102
474,1OT,1:30.0,L. James makes free throw 1 of 2,,105,102
475,1OT,1:30.0,,A. Brooks enters the game for T. Snell,105,102
476,1OT,1:30.0,L. James makes free throw 2 of 2,,106,102
477,1OT,1:13.0,Offensive charge foul by A. Brooks (drawn by M. Dellavedova),,106,102
478,1OT,1:13.0,,Turnover by A. Brooks (offensive foul),106,102
479,1OT,1:13.0,,T. Snell enters the game for A. Brooks,106,102
480,1OT,0:52.0,L. James misses 2-pt jump shot from 16 ft,,106,102
481,1OT,0:51.0,,Defensive rebound by M. Dunleavy,106,102
482,1OT,0:47.0,,Shooting foul by M. Dellavedova (drawn by K. Hinrich),106,102
483,1OT,0:47.0,,K. Hinrich makes free throw 1 of 2,106,103
484,1OT,0:47.0,,K. Hinrich makes free throw 2 of 2,106,104
485,1OT,0:25.0,L. James misses 2-pt jump shot from 16 ft,,106,104
486,1OT,0:24.0,Offensive rebound by T. Thompson,,106,104
487,1OT,0:24.0,T. Thompson makes 2-pt dunk at rim,,108,104
488,1OT,0:24.0,,Chicago full timeout,108,104
489,1OT,0:24.0,,A. Brooks enters the game for T. Snell,108,104
490,1OT,0:22.0,,Offensive foul by J. Noah (drawn by M. Dellavedova),108,104
491,1OT,0:22.0,,Turnover by J. Noah (offensive foul),108,104
492,1OT,0:17.0,Personal foul by J. Noah (drawn by K. Irving),,108,104
493,1OT,0:17.0,,P. Gasol enters the game for J. Noah,108,104
494,1OT,0:17.0,K. Irving makes free throw 1 of 2,,109,104
495,1OT,0:17.0,K. Irving makes free throw 2 of 2,,110,104
496,1OT,0:17.0,,Chicago full timeout,110,104
497,1OT,0:14.0,,T. Gibson makes 2-pt layup from 2 ft (assist by M. Dunleavy),110,106
498,1OT,0:12.0,Personal take foul by A. Brooks (drawn by T. Thompson),,110,106
499,1OT,0:12.0,T. Thompson makes free throw 1 of 2,,111,106
500,1OT,0:12.0,T. Thompson makes free throw 2 of 2,,112,106
501,1OT,0:12.0,,Chicago full timeout,112,106
502,1OT,0:07.0,,P. Gasol makes 2-pt jump shot from 4 ft,112,108
503,1OT,0:04.0,Personal take foul by T. Gibson (drawn by K. Irving),,112,108
504,1OT,0:04.0,K. Irving makes free throw 1 of 2,,113,108
505,1OT,0:04.0,K. Irving makes free throw 2 of 2,,114,108
506,1OT,0:00.0,,A. Brooks misses 3-pt jump shot from 26 ft,114,108
507,1OT,0:00.0,,Offensive rebound by Team,114,108
