,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
390,4,6:45.0,N. Young makes 3-pt jump shot from 25 ft (assist by J. Lin),,86,102
391,4,6:31.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by G. Dragić),86,105
392,4,6:22.0,Personal foul by G. Dragić (drawn by N. Young),,86,105
393,4,6:22.0,N. Young makes free throw 1 of 2,,87,105
394,4,6:22.0,N. Young makes free throw 2 of 2,,88,105
395,4,6:09.0,,G. Green misses 2-pt jump shot from 17 ft,88,105
396,4,6:07.0,Defensive rebound by R. Kelly,,88,105
397,4,5:56.0,Offensive foul by C. Boozer (drawn by B. Wright),,88,105
398,4,5:56.0,Turnover by C. Boozer (offensive foul),,88,105
399,4,5:56.0,Official timeout,,88,105
400,4,5:56.0,,E. Bledsoe enters the game for G. Dragić,88,105
401,4,5:48.0,,Turnover by G. Green (bad pass; steal by T. Black),88,105
402,4,5:38.0,N. Young makes 3-pt jump shot from 23 ft (assist by J. Lin),,91,105
403,4,5:17.0,,I. Thomas misses 3-pt jump shot from 24 ft,91,105
404,4,5:15.0,,Offensive rebound by E. Bledsoe,91,105
405,4,5:13.0,,Turnover by E. Bledsoe (bad pass; steal by J. Lin),91,105
406,4,5:06.0,N. Young makes 3-pt jump shot from 23 ft (assist by J. Lin),,94,105
407,4,5:00.0,,Personal take foul by R. Kelly (drawn by G. Green),94,105
408,4,5:00.0,LA Lakers full timeout,,94,105
409,4,5:00.0,,M. Morris enters the game for M. Morris,94,105
410,4,5:00.0,J. Hill enters the game for T. Black,,94,105
411,4,4:47.0,,G. Green misses 2-pt jump shot from 11 ft,94,105
412,4,4:45.0,Defensive rebound by C. Boozer,,94,105
413,4,4:29.0,Turnover by R. Kelly (step out of bounds),,94,105
414,4,4:13.0,,M. Morris misses 3-pt jump shot from 23 ft,94,105
415,4,4:11.0,Defensive rebound by J. Hill,,94,105
416,4,4:05.0,Shooting foul by M. Morris (drawn by N. Young),,94,105
417,4,4:05.0,N. Young makes 3-pt jump shot from 23 ft (assist by J. Lin),,97,105
418,4,4:05.0,,G. Dragić enters the game for G. Green,97,105
419,4,4:05.0,,P. Tucker enters the game for B. Wright,97,105
420,4,4:05.0,W. Johnson enters the game for R. Kelly,,97,105
421,4,4:05.0,N. Young makes free throw 1 of 1,,98,105
422,4,3:52.0,,Personal foul by N. Young (drawn by E. Bledsoe),98,105
423,4,3:52.0,,E. Bledsoe makes free throw 1 of 2,98,106
424,4,3:52.0,,E. Bledsoe misses free throw 2 of 2,98,106
425,4,3:51.0,Defensive rebound by J. Hill,,98,106
426,4,3:28.0,N. Young misses 3-pt jump shot from 25 ft,,98,106
427,4,3:26.0,Offensive rebound by N. Young,,98,106
428,4,3:22.0,W. Johnson misses 3-pt jump shot from 23 ft,,98,106
429,4,3:21.0,,Defensive rebound by Team,98,106
430,4,3:10.0,,Turnover by E. Bledsoe (bad pass),98,106
431,4,2:59.0,J. Hill makes 2-pt jump shot from 18 ft (assist by N. Young),,100,106
432,4,2:41.0,,G. Dragić makes 2-pt jump shot from 5 ft,100,108
433,4,2:26.0,J. Lin misses 2-pt jump shot from 16 ft,,100,108
434,4,2:24.0,Offensive rebound by J. Hill,,100,108
435,4,2:24.0,Turnover by J. Hill (lost ball; steal by M. Morris),,100,108
436,4,2:19.0,,G. Dragić makes 2-pt layup at rim,100,110
437,4,2:00.0,Turnover by N. Young (lost ball; steal by I. Thomas),,100,110
438,4,1:43.0,,E. Bledsoe misses 2-pt layup from 1 ft,100,110
439,4,1:43.0,,Offensive rebound by M. Morris,100,110
440,4,1:43.0,,M. Morris makes 2-pt tip-in at rim,100,112
441,4,1:29.0,Offensive foul by N. Young (drawn by G. Dragić),,100,112
442,4,1:29.0,Turnover by N. Young (offensive foul),,100,112
443,4,1:05.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,100,112
444,4,1:03.0,,Offensive rebound by G. Dragić,100,112
445,4,0:42.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,100,112
446,4,0:40.0,,Offensive rebound by P. Tucker,100,112
447,4,0:17.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by P. Tucker),100,115
448,4,0:09.0,W. Johnson misses 2-pt jump shot from 21 ft,,100,115
449,4,0:07.0,,Defensive rebound by P. Tucker,100,115
