,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
388,4,4:57.0,,Defensive rebound by N. Mirotić,80,91
389,4,4:50.0,,Shooting foul by R. Hibbert (drawn by A. Brooks),80,91
390,4,4:50.0,,A. Brooks makes free throw 1 of 2,80,92
391,4,4:50.0,,P. Gasol enters the game for J. Noah,80,92
392,4,4:50.0,C. Miles enters the game for S. Hill,,80,92
393,4,4:50.0,,A. Brooks makes free throw 2 of 2,80,93
394,4,4:37.0,Turnover by R. Hibbert (bad pass; steal by N. Mirotić),,80,93
395,4,4:31.0,,Turnover by N. Mirotić (bad pass),80,93
396,4,4:18.0,G. Hill misses 3-pt jump shot from 22 ft,,80,93
397,4,4:16.0,,Defensive rebound by P. Gasol,80,93
398,4,4:11.0,,M. Dunleavy misses 2-pt layup from 2 ft,80,93
399,4,4:10.0,Defensive rebound by R. Hibbert,,80,93
400,4,4:04.0,G. Hill misses 2-pt jump shot from 17 ft,,80,93
401,4,4:03.0,,Defensive rebound by P. Gasol,80,93
402,4,3:54.0,,A. Brooks misses 2-pt layup from 1 ft,80,93
403,4,3:53.0,,Offensive rebound by A. Brooks,80,93
404,4,3:53.0,,A. Brooks misses 2-pt layup from 1 ft,80,93
405,4,3:52.0,Defensive rebound by G. Hill,,80,93
406,4,3:46.0,G. Hill makes 2-pt layup from 2 ft,,82,93
407,4,3:28.0,,Shooting foul by R. Hibbert (drawn by A. Brooks),82,93
408,4,3:28.0,,A. Brooks makes free throw 1 of 2,82,94
409,4,3:28.0,,J. Noah enters the game for K. Hinrich,82,94
410,4,3:28.0,,T. Snell enters the game for M. Dunleavy,82,94
411,4,3:28.0,,A. Brooks makes free throw 2 of 2,82,95
412,4,3:12.0,Turnover by G. Hill (bad pass),,82,95
413,4,2:49.0,,A. Brooks misses 2-pt layup from 1 ft,82,95
414,4,2:48.0,,Offensive rebound by J. Noah,82,95
415,4,2:48.0,,J. Noah misses 2-pt tip-in at rim,82,95
416,4,2:46.0,,Offensive rebound by J. Noah,82,95
417,4,2:46.0,,J. Noah makes 2-pt tip-in from 2 ft,82,97
418,4,2:35.0,R. Stuckey misses 3-pt jump shot from 25 ft,,82,97
419,4,2:34.0,,Defensive rebound by P. Gasol,82,97
420,4,2:12.0,,Shooting foul by C. Miles (drawn by J. Noah),82,97
421,4,2:12.0,,Chicago full timeout,82,97
422,4,2:12.0,C. Copeland enters the game for C. Miles,,82,97
423,4,2:12.0,D. Rudež enters the game for G. Hill,,82,97
424,4,2:12.0,S. Hill enters the game for R. Stuckey,,82,97
425,4,2:12.0,L. Allen enters the game for D. West,,82,97
426,4,2:12.0,D. Sloan enters the game for R. Hibbert,,82,97
427,4,2:12.0,,J. Noah misses free throw 1 of 2,82,97
428,4,2:12.0,,Offensive rebound by Team,82,97
429,4,2:12.0,,J. Noah makes free throw 2 of 2,82,98
430,4,1:56.0,S. Hill makes 2-pt jump shot from 12 ft,,84,98
431,4,1:40.0,,P. Gasol makes 3-pt jump shot from 23 ft (assist by A. Brooks),84,101
432,4,1:28.0,D. Rudež misses 3-pt jump shot from 22 ft,,84,101
433,4,1:27.0,,Defensive rebound by T. Snell,84,101
434,4,1:08.0,,J. Noah misses 2-pt layup from 2 ft,84,101
435,4,1:07.0,Defensive rebound by S. Hill,,84,101
436,4,0:59.0,S. Hill misses 2-pt jump shot from 17 ft,,84,101
437,4,0:57.0,Offensive rebound by S. Hill,,84,101
438,4,0:53.0,S. Hill misses 2-pt jump shot from 11 ft,,84,101
439,4,0:51.0,,Defensive rebound by J. Noah,84,101
440,4,0:30.0,,Shooting foul by C. Copeland (drawn by N. Mirotić),84,101
441,4,0:30.0,,N. Mirotić makes free throw 1 of 2,84,102
442,4,0:30.0,,D. McDermott enters the game for P. Gasol,84,102
443,4,0:30.0,,C. Bairstow enters the game for J. Noah,84,102
444,4,0:30.0,,E. Moore enters the game for A. Brooks,84,102
445,4,0:30.0,,N. Mirotić makes free throw 2 of 2,84,103
446,4,0:21.0,L. Allen makes 2-pt jump shot from 20 ft (assist by D. Sloan),,86,103
