,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
386,4,6:14.0,,S. Hawes enters the game for H. Türkoğlu,66,79
387,4,6:00.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by C. Paul),66,81
388,4,5:46.0,A. Wiggins misses 2-pt jump shot from 15 ft,,66,81
389,4,5:44.0,Offensive rebound by N. Peković,,66,81
390,4,5:42.0,N. Peković misses 2-pt layup from 1 ft (block by D. Jordan),,66,81
391,4,5:40.0,,Defensive rebound by D. Jordan,66,81
392,4,5:38.0,,M. Barnes makes 2-pt layup from 2 ft (assist by C. Paul),66,83
393,4,5:38.0,Minnesota full timeout,,66,83
394,4,5:38.0,K. Martin enters the game for G. Neal,,66,83
395,4,5:15.0,N. Peković misses 2-pt layup from 3 ft,,66,83
396,4,5:15.0,,Defensive rebound by Team,66,83
397,4,5:15.0,Loose ball foul by A. Payne (drawn by S. Hawes),,66,83
398,4,4:59.0,,S. Hawes makes 2-pt jump shot from 13 ft (assist by C. Paul),66,85
399,4,4:42.0,Turnover by A. Payne (bad pass; steal by M. Barnes),,66,85
400,4,4:26.0,,S. Hawes misses 3-pt jump shot from 24 ft,66,85
401,4,4:25.0,Defensive rebound by A. Wiggins,,66,85
402,4,4:19.0,R. Rubio misses 2-pt jump shot from 17 ft,,66,85
403,4,4:17.0,,Defensive rebound by S. Hawes,66,85
404,4,4:02.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),66,87
405,4,3:37.0,N. Peković makes 2-pt jump shot from 4 ft (assist by R. Rubio),,68,87
406,4,3:17.0,,S. Hawes misses 3-pt jump shot from 23 ft,68,87
407,4,3:15.0,Defensive rebound by Team,,68,87
408,4,3:15.0,J. Hamilton enters the game for N. Peković,,68,87
409,4,3:15.0,,A. Rivers enters the game for C. Paul,68,87
410,4,3:03.0,Personal foul by S. Hawes (drawn by A. Payne),,68,87
411,4,3:03.0,C. Budinger enters the game for A. Wiggins,,68,87
412,4,3:03.0,L. Brown enters the game for R. Rubio,,68,87
413,4,3:03.0,Z. LaVine enters the game for K. Martin,,68,87
414,4,3:03.0,,J. Hamilton enters the game for M. Barnes,68,87
415,4,2:50.0,J. Hamilton makes 2-pt hook shot from 7 ft (assist by L. Brown),,70,87
416,4,2:35.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by A. Rivers),70,89
417,4,2:22.0,C. Budinger misses 2-pt jump shot from 15 ft,,70,89
418,4,2:21.0,,Defensive rebound by D. Jordan,70,89
419,4,2:09.0,,S. Hawes misses 2-pt layup from 1 ft,70,89
420,4,2:03.0,Defensive rebound by L. Brown,,70,89
421,4,2:03.0,Personal foul by J. Hamilton (drawn by L. Brown),,70,89
422,4,2:03.0,,N. Robinson enters the game for S. Hawes,70,89
423,4,2:03.0,,C. Wilcox enters the game for D. Jordan,70,89
424,4,2:03.0,,E. Udoh enters the game for J. Redick,70,89
425,4,2:03.0,,G. Davis enters the game for A. Rivers,70,89
426,4,2:03.0,L. Brown misses free throw 1 of 2,,70,89
427,4,2:03.0,Offensive rebound by Team,,70,89
428,4,2:03.0,L. Brown misses free throw 2 of 2,,70,89
429,4,2:02.0,,Defensive rebound by Team,70,89
430,4,1:47.0,,C. Wilcox misses 2-pt jump shot from 23 ft,70,89
431,4,1:46.0,Defensive rebound by A. Payne,,70,89
432,4,1:37.0,Shooting foul by E. Udoh (drawn by A. Payne),,70,89
433,4,1:37.0,A. Payne misses free throw 1 of 2,,70,89
434,4,1:37.0,Offensive rebound by Team,,70,89
435,4,1:37.0,,D. Jones enters the game for G. Davis,70,89
436,4,1:37.0,A. Payne makes free throw 2 of 2,,71,89
437,4,1:16.0,,Turnover by E. Udoh (bad pass; steal by L. Brown),71,89
438,4,1:11.0,L. Brown makes 2-pt layup from 1 ft,,73,89
439,4,0:53.0,,Turnover by C. Wilcox (lost ball; steal by J. Hamilton),73,89
440,4,0:44.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by C. Budinger),,76,89
441,4,0:20.0,,Turnover by Team (shot clock),76,89
442,4,0:11.0,Z. LaVine misses 3-pt jump shot from 24 ft,,76,89
443,4,0:08.0,,Defensive rebound by N. Robinson,76,89
