,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
380,4,4:32.0,Defensive rebound by K. Middleton,,98,68
381,4,4:14.0,Turnover by O. Mayo (lost ball),,98,68
382,4,4:14.0,N. Wolters enters the game for O. Mayo,,98,68
383,4,4:03.0,,D. Schröder misses 3-pt jump shot from 24 ft,98,68
384,4,4:01.0,Defensive rebound by Z. Pachulia,,98,68
385,4,3:41.0,J. O'Bryant misses 2-pt jump shot from 20 ft,,98,68
386,4,3:40.0,,Defensive rebound by S. Mack,98,68
387,4,3:36.0,,M. Muscala makes 2-pt layup from 1 ft (assist by S. Mack),98,70
388,4,3:22.0,Z. Pachulia makes 2-pt jump shot from 17 ft (assist by N. Wolters),,100,70
389,4,3:07.0,,D. Schröder misses 2-pt layup from 2 ft,100,70
390,4,3:04.0,Defensive rebound by N. Wolters,,100,70
391,4,2:55.0,J. O'Bryant misses 2-pt jump shot from 21 ft,,100,70
392,4,2:54.0,,Defensive rebound by A. Payne,100,70
393,4,2:36.0,,Turnover by S. Mack (lost ball; steal by Z. Pachulia),100,70
394,4,2:34.0,Milwaukee full timeout,,100,70
395,4,2:34.0,K. Marshall enters the game for J. Bayless,,100,70
396,4,2:20.0,Shooting foul by A. Payne (drawn by Z. Pachulia),,100,70
397,4,2:20.0,Z. Pachulia makes free throw 1 of 2,,101,70
398,4,2:20.0,Z. Pachulia makes free throw 2 of 2,,102,70
399,4,2:04.0,,A. Payne misses 2-pt layup from 1 ft,102,70
400,4,2:02.0,Defensive rebound by N. Wolters,,102,70
401,4,1:51.0,J. O'Bryant misses 2-pt jump shot from 15 ft,,102,70
402,4,1:48.0,,Defensive rebound by K. Bazemore,102,70
403,4,1:40.0,,M. Muscala makes 2-pt jump shot from 16 ft (assist by S. Mack),102,72
404,4,1:29.0,Personal foul by A. Payne (drawn by Z. Pachulia),,102,72
405,4,1:22.0,Z. Pachulia makes 2-pt jump shot from 19 ft (assist by N. Wolters),,104,72
406,4,1:11.0,,Personal foul by K. Marshall (drawn by K. Bazemore),104,72
407,4,1:04.0,,A. Payne makes 2-pt jump shot from 16 ft (assist by D. Schröder),104,74
408,4,0:51.0,J. O'Bryant makes 2-pt layup at rim (assist by Z. Pachulia),,106,74
409,4,0:41.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by M. Muscala),106,77
410,4,0:19.0,Shooting foul by D. Schröder (drawn by J. O'Bryant),,106,77
411,4,0:19.0,J. O'Bryant misses free throw 1 of 2,,106,77
412,4,0:19.0,Offensive rebound by Team,,106,77
413,4,0:19.0,J. O'Bryant makes free throw 2 of 2,,107,77
