,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
393,4,2:39.0,G. Hayward makes 2-pt layup from 1 ft (assist by D. Favors),,83,84
394,4,2:35.0,,Phoenix full timeout,83,84
395,4,2:12.0,,M. Morris misses 2-pt jump shot from 6 ft,83,84
396,4,2:11.0,Defensive rebound by Team,,83,84
397,4,1:55.0,D. Favors misses 2-pt layup from 2 ft,,83,84
398,4,1:54.0,,Defensive rebound by Team,83,84
399,4,1:37.0,,G. Green misses 2-pt jump shot from 22 ft,83,84
400,4,1:37.0,,Offensive rebound by G. Green,83,84
401,4,1:35.0,,G. Green misses 2-pt jump shot from 2 ft,83,84
402,4,1:35.0,,Offensive rebound by Team,83,84
403,4,1:35.0,Violation by R. Gobert (kicked ball),,83,84
404,4,1:21.0,,E. Bledsoe makes 2-pt layup at rim,83,86
405,4,1:05.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,85,86
406,4,0:49.0,,M. Morris misses 3-pt jump shot from 24 ft,85,86
407,4,0:48.0,Defensive rebound by D. Exum,,85,86
408,4,0:44.0,Turnover by D. Exum (lost ball; steal by E. Bledsoe),,85,86
409,4,0:41.0,,Phoenix full timeout,85,86
410,4,0:35.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,85,86
411,4,0:34.0,Defensive rebound by R. Hood,,85,86
412,4,0:19.0,G. Hayward misses 2-pt jump shot from 14 ft,,85,86
413,4,0:18.0,,Defensive rebound by Team,85,86
414,4,0:18.0,,Phoenix full timeout,85,86
415,4,0:18.0,E. Millsap enters the game for R. Gobert,,85,86
416,4,0:18.0,,Phoenix full timeout,85,86
417,4,0:17.0,,Personal take foul by D. Favors (drawn by M. Morris),85,86
418,4,0:16.0,,Personal take foul by G. Hayward (drawn by E. Bledsoe),85,86
419,4,0:16.0,,E. Bledsoe makes free throw 1 of 2,85,87
420,4,0:16.0,R. Gobert enters the game for E. Millsap,,85,87
421,4,0:16.0,,E. Bledsoe misses free throw 2 of 2,85,87
422,4,0:16.0,Defensive rebound by R. Gobert,,85,87
423,4,0:16.0,Utah full timeout,,85,87
424,4,0:16.0,,B. Wright enters the game for G. Green,85,87
425,4,0:16.0,J. Ingles enters the game for D. Exum,,85,87
426,4,0:02.0,J. Ingles misses 2-pt jump shot from 3 ft,,85,87
427,4,0:01.0,Offensive rebound by R. Hood,,85,87
428,4,0:01.0,R. Hood misses 3-pt jump shot from 25 ft,,85,87
429,4,0:01.0,Offensive rebound by Team,,85,87
