,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
386,4,0:26.0,,D. Wade misses 2-pt jump shot from 19 ft,101,101
387,4,0:25.0,Defensive rebound by E. Fournier,,101,101
388,4,0:19.0,Orlando full timeout,,101,101
389,4,0:19.0,C. Frye enters the game for E. Payton,,101,101
390,4,0:07.0,Shooting foul by N. Cole (drawn by V. Oladipo),,101,101
391,4,0:07.0,V. Oladipo makes free throw 1 of 2,,102,101
392,4,0:07.0,,C. Andersen enters the game for N. Cole,102,101
393,4,0:07.0,E. Payton enters the game for C. Frye,,102,101
394,4,0:07.0,V. Oladipo misses free throw 2 of 2,,102,101
395,4,0:06.0,,Defensive rebound by C. Bosh,102,101
396,4,0:06.0,,Miami full timeout,102,101
397,4,0:06.0,,N. Cole enters the game for C. Andersen,102,101
398,4,0:00.0,,D. Wade misses 2-pt jump shot from 19 ft,102,101
399,4,0:00.0,,Offensive rebound by Team,102,101
