,QUARTER,TIME_REMAINING,DENVER_ACTION,CHICAGO_ACTION,DENVER_SCORE,CHICAGO_SCORE
385,4,8:12.0,,J. Noah enters the game for P. Gasol,84,83
386,4,8:12.0,,T. Gibson enters the game for N. Mirotić,84,83
387,4,8:12.0,T. Lawson enters the game for N. Robinson,,84,83
388,4,8:01.0,,Turnover by J. Butler (step out of bounds),84,83
389,4,7:49.0,Shooting foul by A. Brooks (drawn by G. Harris),,84,83
390,4,7:49.0,G. Harris makes free throw 1 of 2,,85,83
391,4,7:49.0,,D. Rose enters the game for J. Butler,85,83
392,4,7:49.0,G. Harris makes free throw 2 of 2,,86,83
393,4,7:31.0,,D. Rose misses 2-pt layup from 2 ft (block by K. Faried),86,83
394,4,7:30.0,Defensive rebound by A. Afflalo,,86,83
395,4,7:28.0,,Offensive charge foul by A. Afflalo (drawn by K. Hinrich),86,83
396,4,7:28.0,Turnover by A. Afflalo (offensive foul),,86,83
397,4,7:11.0,,J. Noah misses 2-pt jump shot from 19 ft,86,83
398,4,7:10.0,Defensive rebound by T. Lawson,,86,83
399,4,6:55.0,G. Harris misses 3-pt jump shot from 25 ft,,86,83
400,4,6:54.0,,Defensive rebound by A. Brooks,86,83
401,4,6:47.0,,D. Rose misses 3-pt jump shot from 24 ft,86,83
402,4,6:46.0,,Offensive rebound by J. Noah,86,83
403,4,6:46.0,,J. Noah makes 2-pt layup at rim,86,85
404,4,6:28.0,G. Harris misses 2-pt jump shot from 22 ft,,86,85
405,4,6:27.0,,Defensive rebound by J. Noah,86,85
406,4,6:14.0,,D. Rose makes 2-pt jump shot from 7 ft (assist by J. Noah),86,87
407,4,5:55.0,A. Afflalo misses 2-pt jump shot from 10 ft (block by T. Gibson),,86,87
408,4,5:54.0,,Defensive rebound by T. Gibson,86,87
409,4,5:43.0,,D. Rose makes 2-pt jump shot from 7 ft,86,89
410,4,5:43.0,Denver full timeout,,86,89
411,4,5:43.0,W. Chandler enters the game for G. Harris,,86,89
412,4,5:30.0,Turnover by W. Chandler (bad pass; steal by D. Rose),,86,89
413,4,5:19.0,,D. Rose misses 2-pt layup from 2 ft,86,89
414,4,5:17.0,,Offensive rebound by T. Gibson,86,89
415,4,5:17.0,,T. Gibson makes 2-pt layup from 2 ft,86,91
416,4,5:01.0,T. Lawson misses 2-pt jump shot from 19 ft,,86,91
417,4,4:58.0,Offensive rebound by K. Faried,,86,91
418,4,4:55.0,K. Faried misses 2-pt layup from 2 ft,,86,91
419,4,4:54.0,,Defensive rebound by J. Noah,86,91
420,4,4:54.0,,Personal foul by T. Lawson (drawn by J. Noah),86,91
421,4,4:54.0,,J. Butler enters the game for K. Hinrich,86,91
422,4,4:43.0,,D. Rose misses 2-pt jump shot from 3 ft (block by K. Faried),86,91
423,4,4:39.0,Defensive rebound by Team,,86,91
424,4,4:34.0,T. Lawson makes 2-pt layup from 1 ft (assist by K. Faried),,88,91
425,4,4:22.0,,Personal foul by K. Faried (drawn by J. Noah),88,91
426,4,4:12.0,,A. Brooks misses 2-pt jump shot from 7 ft,88,91
427,4,4:11.0,,Offensive rebound by J. Noah,88,91
428,4,4:00.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by J. Butler),88,94
429,4,3:37.0,Turnover by T. Lawson (bad pass; steal by D. Rose),,88,94
430,4,3:34.0,,J. Butler makes 2-pt dunk at rim (assist by D. Rose),88,96
431,4,3:17.0,A. Afflalo makes 2-pt jump shot from 19 ft,,90,96
432,4,3:02.0,,Personal foul by T. Mozgov (drawn by T. Gibson),90,96
433,4,3:02.0,J. Nurkić enters the game for T. Mozgov,,90,96
434,4,2:54.0,,D. Rose misses 2-pt jump shot from 20 ft,90,96
435,4,2:54.0,Defensive rebound by A. Afflalo,,90,96
436,4,2:34.0,T. Lawson misses 2-pt jump shot from 15 ft,,90,96
437,4,2:33.0,,Defensive rebound by T. Gibson,90,96
438,4,2:21.0,,D. Rose makes 2-pt jump shot from 8 ft,90,98
439,4,2:03.0,A. Afflalo makes 3-pt jump shot from 26 ft (assist by T. Lawson),,93,98
440,4,1:38.0,,D. Rose misses 2-pt layup from 2 ft,93,98
441,4,1:38.0,,Offensive rebound by T. Gibson,93,98
442,4,1:38.0,,T. Gibson makes 2-pt dunk at rim,93,100
443,4,1:32.0,Personal foul by A. Brooks (drawn by T. Lawson),,93,100
444,4,1:32.0,,K. Hinrich enters the game for A. Brooks,93,100
445,4,1:22.0,W. Chandler misses 3-pt jump shot from 24 ft,,93,100
446,4,1:20.0,Offensive rebound by J. Nurkić,,93,100
447,4,1:20.0,Shooting foul by T. Gibson (drawn by W. Chandler),,93,100
448,4,1:20.0,W. Chandler makes free throw 1 of 2,,94,100
449,4,1:20.0,W. Chandler makes free throw 2 of 2,,95,100
450,4,1:01.0,,J. Noah misses 2-pt jump shot from 6 ft (block by K. Faried),95,100
451,4,1:00.0,Defensive rebound by J. Nurkić,,95,100
452,4,0:48.0,A. Afflalo misses 3-pt jump shot from 25 ft,,95,100
453,4,0:46.0,Offensive rebound by J. Nurkić,,95,100
454,4,0:46.0,J. Nurkić makes 2-pt layup from 2 ft,,97,100
455,4,0:24.0,,D. Rose makes 2-pt jump shot from 21 ft,97,102
456,4,0:24.0,Denver full timeout,,97,102
457,4,0:22.0,K. Faried makes 2-pt dunk at rim (assist by W. Chandler),,99,102
458,4,0:22.0,,Chicago full timeout,99,102
459,4,0:22.0,,A. Brooks enters the game for T. Gibson,99,102
460,4,0:20.0,,Personal take foul by W. Chandler (drawn by J. Noah),99,102
461,4,0:17.0,,Personal take foul by W. Chandler (drawn by A. Brooks),99,102
462,4,0:17.0,G. Harris enters the game for W. Chandler,,99,102
463,4,0:17.0,,A. Brooks makes free throw 1 of 2,99,103
464,4,0:17.0,,A. Brooks makes free throw 2 of 2,99,104
465,4,0:17.0,Denver full timeout,,99,104
466,4,0:17.0,,T. Gibson enters the game for A. Brooks,99,104
467,4,0:12.0,Shooting foul by T. Gibson (drawn by J. Nurkić),,99,104
468,4,0:12.0,,P. Gasol enters the game for T. Gibson,99,104
469,4,0:12.0,J. Nurkić makes free throw 1 of 2,,100,104
470,4,0:12.0,J. Nurkić makes free throw 2 of 2,,101,104
471,4,0:11.0,,Personal take foul by T. Lawson (drawn by D. Rose),101,104
472,4,0:11.0,,D. Rose makes free throw 1 of 2,101,105
473,4,0:11.0,,D. Rose makes free throw 2 of 2,101,106
474,4,0:02.0,A. Afflalo misses 3-pt jump shot from 26 ft,,101,106
475,4,0:00.0,,Defensive rebound by D. Rose,101,106
