,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MIAMI_ACTION,GOLDEN STATE_SCORE,MIAMI_SCORE
390,4,5:11.0,Shooting foul by M. Chalmers (drawn by H. Barnes),,95,95
391,4,5:11.0,H. Barnes makes free throw 1 of 2,,96,95
392,4,5:11.0,H. Barnes misses free throw 2 of 2,,96,95
393,4,5:10.0,,Defensive rebound by C. Bosh,96,95
394,4,4:48.0,,C. Bosh misses 2-pt jump shot from 20 ft,96,95
395,4,4:47.0,Defensive rebound by S. Curry,,96,95
396,4,4:30.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),,99,95
397,4,4:11.0,,Turnover by S. Napier (lost ball; steal by D. Green),99,95
398,4,4:09.0,Personal foul by S. Napier (drawn by S. Curry),,99,95
399,4,4:09.0,S. Curry makes free throw 1 of 2,,100,95
400,4,4:09.0,S. Curry makes free throw 2 of 2,,101,95
401,4,3:47.0,,M. Chalmers misses 3-pt jump shot from 25 ft,101,95
402,4,3:46.0,,Offensive rebound by Team,101,95
403,4,3:46.0,,Turnover by Team (shot clock),101,95
404,4,3:29.0,S. Curry makes 3-pt jump shot from 24 ft,,104,95
405,4,3:29.0,,Miami full timeout,104,95
406,4,3:29.0,,N. Cole enters the game for S. Napier,104,95
407,4,3:09.0,,M. Chalmers misses 2-pt layup from 2 ft,104,95
408,4,3:08.0,Defensive rebound by A. Bogut,,104,95
409,4,2:55.0,D. Green misses 3-pt jump shot from 24 ft,,104,95
410,4,2:54.0,Offensive rebound by H. Barnes,,104,95
411,4,2:50.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by H. Barnes),,107,95
412,4,2:35.0,,Shooting foul by K. Thompson (drawn by L. Deng),107,95
413,4,2:35.0,,L. Deng misses free throw 1 of 2,107,95
414,4,2:35.0,,Offensive rebound by Team,107,95
415,4,2:35.0,,L. Deng makes free throw 2 of 2,107,96
416,4,2:20.0,S. Curry misses 2-pt layup from 1 ft,,107,96
417,4,2:19.0,,Defensive rebound by Team,107,96
418,4,2:19.0,Loose ball foul by A. Bogut (drawn by C. Bosh),,107,96
419,4,2:19.0,,C. Bosh makes free throw 1 of 2,107,97
420,4,2:19.0,,C. Bosh misses free throw 2 of 2,107,97
421,4,2:18.0,Defensive rebound by H. Barnes,,107,97
422,4,1:53.0,D. Green misses 3-pt jump shot from 25 ft,,107,97
423,4,1:52.0,,Defensive rebound by L. Deng,107,97
424,4,1:39.0,,Turnover by M. Chalmers (bad pass; steal by A. Bogut),107,97
425,4,1:38.0,Golden State full timeout,,107,97
426,4,1:38.0,A. Iguodala enters the game for A. Bogut,,107,97
427,4,1:34.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,109,97
428,4,1:22.0,,M. Chalmers misses 2-pt jump shot from 10 ft,109,97
429,4,1:21.0,Defensive rebound by S. Curry,,109,97
430,4,1:13.0,S. Curry makes 2-pt layup at rim,,111,97
431,4,1:13.0,Shooting foul by L. Deng (drawn by S. Curry),,111,97
432,4,1:13.0,,J. Hamilton enters the game for C. Bosh,111,97
433,4,1:13.0,S. Curry makes free throw 1 of 1,,112,97
434,4,1:02.0,,S. Williams misses 3-pt jump shot from 22 ft,112,97
435,4,1:01.0,Defensive rebound by A. Iguodala,,112,97
436,4,0:46.0,Shooting foul by N. Cole (drawn by S. Curry),,112,97
437,4,0:46.0,S. Curry makes free throw 1 of 2,,113,97
438,4,0:46.0,S. Curry makes free throw 2 of 2,,114,97
439,4,0:38.0,,Turnover by L. Deng (bad pass; steal by S. Curry),114,97
440,4,0:19.0,A. Iguodala misses 3-pt jump shot from 23 ft,,114,97
441,4,0:18.0,,Defensive rebound by S. Williams,114,97
442,4,0:09.0,,S. Williams misses 3-pt jump shot from 23 ft,114,97
443,4,0:07.0,Defensive rebound by A. Iguodala,,114,97
