,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
384,4,4:50.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,99,105
385,4,4:35.0,,Turnover by T. Evans (bad pass; steal by M. Speights),99,105
386,4,4:29.0,K. Thompson misses 3-pt jump shot from 23 ft,,99,105
387,4,4:27.0,,Defensive rebound by D. Cunningham,99,105
388,4,4:23.0,,New Orleans full timeout,99,105
389,4,4:23.0,,A. Rivers enters the game for T. Evans,99,105
390,4,4:16.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),99,107
391,4,4:02.0,K. Thompson makes 2-pt layup from 1 ft,,101,107
392,4,3:45.0,,J. Holiday misses 2-pt jump shot from 7 ft,101,107
393,4,3:45.0,Defensive rebound by S. Curry,,101,107
394,4,3:41.0,Shooting foul by L. Babbitt (drawn by S. Curry),,101,107
395,4,3:41.0,S. Curry makes free throw 1 of 2,,102,107
396,4,3:41.0,S. Curry makes free throw 2 of 2,,103,107
397,4,3:24.0,,J. Holiday misses 2-pt jump shot from 14 ft,103,107
398,4,3:23.0,Defensive rebound by M. Speights,,103,107
399,4,3:10.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by D. Green),,106,107
400,4,2:57.0,Offensive charge foul by J. Holiday (drawn by M. Speights),,106,107
401,4,2:57.0,,Turnover by J. Holiday (offensive foul),106,107
402,4,2:57.0,,T. Evans enters the game for L. Babbitt,106,107
403,4,2:36.0,K. Thompson misses 3-pt jump shot from 26 ft,,106,107
404,4,2:35.0,,Defensive rebound by A. Rivers,106,107
405,4,2:35.0,Loose ball foul by M. Speights (drawn by A. Rivers),,106,107
406,4,2:19.0,,D. Cunningham makes 2-pt jump shot from 21 ft (assist by J. Holiday),106,109
407,4,2:04.0,Personal block foul by R. Anderson (drawn by S. Curry),,106,109
408,4,2:04.0,S. Curry makes free throw 1 of 2,,107,109
409,4,2:04.0,S. Curry makes free throw 2 of 2,,108,109
410,4,1:49.0,Offensive charge foul by D. Cunningham (drawn by S. Curry),,108,109
411,4,1:49.0,,Turnover by D. Cunningham (offensive foul),108,109
412,4,1:34.0,S. Curry misses 2-pt jump shot from 8 ft,,108,109
413,4,1:34.0,Offensive rebound by M. Speights,,108,109
414,4,1:34.0,M. Speights makes 2-pt layup from 1 ft,,110,109
415,4,1:22.0,,Shooting foul by D. Green (drawn by T. Evans),110,109
416,4,1:22.0,,T. Evans makes free throw 1 of 2,110,110
417,4,1:22.0,,Ö. Aşık enters the game for R. Anderson,110,110
418,4,1:22.0,,T. Evans makes free throw 2 of 2,110,111
419,4,1:08.0,Turnover by S. Curry (bad pass; steal by J. Holiday),,110,111
420,4,0:50.0,,T. Evans misses 2-pt jump shot from 17 ft,110,111
421,4,0:49.0,Defensive rebound by Team,,110,111
422,4,0:49.0,Golden State full timeout,,110,111
423,4,0:45.0,A. Iguodala misses 3-pt jump shot from 25 ft,,110,111
424,4,0:44.0,Offensive rebound by M. Speights,,110,111
425,4,0:44.0,Shooting foul by A. Rivers (drawn by M. Speights),,110,111
426,4,0:44.0,M. Speights misses free throw 1 of 2,,110,111
427,4,0:44.0,Offensive rebound by Team,,110,111
428,4,0:44.0,M. Speights makes free throw 2 of 2,,111,111
429,4,0:44.0,,New Orleans full timeout,111,111
430,4,0:44.0,,R. Anderson enters the game for Ö. Aşık,111,111
431,4,0:44.0,,L. Babbitt enters the game for A. Rivers,111,111
432,4,0:44.0,H. Barnes enters the game for M. Speights,,111,111
433,4,0:33.0,,T. Evans misses 2-pt layup at rim (block by D. Green),111,111
434,4,0:33.0,,Offensive rebound by Team,111,111
435,4,0:27.0,,R. Anderson misses 3-pt jump shot from 24 ft (block by D. Green),111,111
436,4,0:26.0,Defensive rebound by S. Curry,,111,111
437,4,0:04.0,K. Thompson misses 2-pt jump shot from 20 ft,,111,111
438,4,0:03.0,,Defensive rebound by T. Evans,111,111
439,4,0:03.0,,New Orleans full timeout,111,111
440,4,0:00.0,,T. Evans misses 3-pt jump shot from 27 ft,111,111
441,4,0:00.0,,Offensive rebound by Team,111,111
442,1OT,4:35.0,S. Curry makes 2-pt jump shot from 5 ft,,113,111
443,1OT,4:31.0,,R. Anderson misses 3-pt jump shot from 23 ft,113,111
444,1OT,4:30.0,Defensive rebound by A. Iguodala,,113,111
445,1OT,4:24.0,K. Thompson misses 2-pt layup from 1 ft (block by T. Evans),,113,111
446,1OT,4:23.0,,Defensive rebound by T. Evans,113,111
447,1OT,4:17.0,,Shooting block foul by A. Iguodala (drawn by T. Evans),113,111
448,1OT,4:17.0,,T. Evans misses free throw 1 of 2,113,111
449,1OT,4:17.0,,Offensive rebound by Team,113,111
450,1OT,4:17.0,,T. Evans makes free throw 2 of 2,113,112
451,1OT,4:02.0,Shooting foul by R. Anderson (drawn by D. Green),,113,112
452,1OT,4:02.0,D. Green makes 2-pt layup from 2 ft,,115,112
453,1OT,4:02.0,D. Green makes free throw 1 of 1,,116,112
454,1OT,3:43.0,,T. Evans misses 2-pt layup from 2 ft,116,112
455,1OT,3:41.0,,Offensive rebound by L. Babbitt,116,112
456,1OT,3:39.0,,L. Babbitt misses 3-pt jump shot from 23 ft,116,112
457,1OT,3:39.0,Defensive rebound by Team,,116,112
458,1OT,3:27.0,S. Curry makes 3-pt jump shot from 25 ft,,119,112
459,1OT,3:27.0,,New Orleans full timeout,119,112
460,1OT,3:09.0,,T. Evans misses 2-pt jump shot from 3 ft (block by D. Green),119,112
461,1OT,3:07.0,,Offensive rebound by T. Evans,119,112
462,1OT,3:03.0,,Turnover by L. Babbitt (bad pass; steal by D. Green),119,112
463,1OT,3:00.0,Shooting foul by T. Evans (drawn by A. Iguodala),,119,112
464,1OT,3:00.0,,A. Rivers enters the game for T. Evans,119,112
465,1OT,3:00.0,A. Iguodala makes free throw 1 of 2,,120,112
466,1OT,3:00.0,,J. Withey enters the game for D. Cunningham,120,112
467,1OT,3:00.0,A. Iguodala misses free throw 2 of 2,,120,112
468,1OT,2:58.0,,Defensive rebound by J. Withey,120,112
469,1OT,2:52.0,,Shooting foul by S. Curry (drawn by J. Holiday),120,112
470,1OT,2:52.0,,J. Holiday makes free throw 1 of 2,120,113
471,1OT,2:52.0,,J. Holiday makes free throw 2 of 2,120,114
472,1OT,2:37.0,S. Curry makes 3-pt jump shot from 26 ft,,123,114
473,1OT,2:28.0,,J. Holiday misses 3-pt jump shot from 25 ft,123,114
474,1OT,2:26.0,Defensive rebound by D. Green,,123,114
475,1OT,2:11.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,125,114
476,1OT,2:11.0,,New Orleans full timeout,125,114
477,1OT,2:01.0,,J. Holiday makes 2-pt layup from 1 ft,125,116
478,1OT,2:01.0,,Shooting foul by H. Barnes (drawn by J. Holiday),125,116
479,1OT,2:01.0,,J. Holiday makes free throw 1 of 1,125,117
480,1OT,1:49.0,Turnover by S. Curry (bad pass; steal by J. Holiday),,125,117
481,1OT,1:27.0,,J. Holiday misses 2-pt layup from 1 ft,125,117
482,1OT,1:27.0,,Offensive rebound by J. Withey,125,117
483,1OT,1:27.0,,J. Withey makes 2-pt layup from 2 ft,125,119
484,1OT,1:07.0,A. Iguodala misses 2-pt layup from 1 ft,,125,119
485,1OT,1:05.0,,Defensive rebound by A. Rivers,125,119
486,1OT,0:57.0,,A. Rivers misses 2-pt layup from 2 ft,125,119
487,1OT,0:56.0,Defensive rebound by D. Green,,125,119
488,1OT,0:34.0,S. Curry misses 2-pt layup from 2 ft,,125,119
489,1OT,0:33.0,,Defensive rebound by R. Anderson,125,119
490,1OT,0:26.0,,R. Anderson misses 3-pt jump shot from 24 ft,125,119
491,1OT,0:25.0,Defensive rebound by A. Iguodala,,125,119
492,1OT,0:22.0,Personal foul by J. Holiday (drawn by S. Curry),,125,119
493,1OT,0:22.0,,D. Cunningham enters the game for R. Anderson,125,119
494,1OT,0:22.0,Golden State full timeout,,125,119
495,1OT,0:21.0,Personal take foul by A. Rivers (drawn by K. Thompson),,125,119
496,1OT,0:21.0,K. Thompson makes free throw 1 of 2,,126,119
497,1OT,0:21.0,K. Thompson misses free throw 2 of 2,,126,119
498,1OT,0:21.0,,Defensive rebound by J. Withey,126,119
499,1OT,0:21.0,,New Orleans full timeout,126,119
500,1OT,0:21.0,,R. Anderson enters the game for J. Withey,126,119
501,1OT,0:17.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by A. Rivers),126,122
502,1OT,0:16.0,Personal take foul by A. Rivers (drawn by K. Thompson),,126,122
503,1OT,0:16.0,K. Thompson makes free throw 1 of 2,,127,122
504,1OT,0:16.0,K. Thompson makes free throw 2 of 2,,128,122
505,1OT,0:10.0,,A. Rivers misses 3-pt jump shot from 25 ft (block by K. Thompson),128,122
506,1OT,0:09.0,Defensive rebound by S. Curry,,128,122
