,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
390,4,6:07.0,M. Gasol enters the game for K. Koufos,,94,83
391,4,6:07.0,,T. Chandler enters the game for D. Nowitzki,94,83
392,4,6:07.0,,M. Ellis makes free throw 2 of 2,94,84
393,4,5:47.0,V. Carter misses 3-pt jump shot from 23 ft,,94,84
394,4,5:45.0,Offensive rebound by Team,,94,84
395,4,5:42.0,,Loose ball foul by R. Rondo (drawn by V. Carter),94,84
396,4,5:42.0,Personal foul by T. Chandler (drawn by V. Carter),,94,84
397,4,5:35.0,Shooting foul by A. Aminu (drawn by Z. Randolph),,94,84
398,4,5:35.0,Z. Randolph misses free throw 1 of 2,,94,84
399,4,5:35.0,Offensive rebound by Team,,94,84
400,4,5:35.0,,D. Nowitzki enters the game for A. Aminu,94,84
401,4,5:35.0,Z. Randolph makes free throw 2 of 2,,95,84
402,4,5:26.0,,C. Parsons misses 2-pt layup from 1 ft,95,84
403,4,5:25.0,Defensive rebound by M. Gasol,,95,84
404,4,5:11.0,Offensive foul by M. Gasol (drawn by T. Chandler),,95,84
405,4,5:11.0,Turnover by M. Gasol (offensive foul),,95,84
406,4,5:11.0,T. Allen enters the game for V. Carter,,95,84
407,4,5:01.0,,M. Ellis makes 2-pt jump shot from 21 ft,95,86
408,4,4:36.0,M. Conley makes 2-pt layup at rim,,97,86
409,4,4:28.0,,R. Rondo misses 2-pt layup from 2 ft,97,86
410,4,4:28.0,,Offensive rebound by Team,97,86
411,4,4:28.0,,D. Harris enters the game for R. Rondo,97,86
412,4,4:28.0,J. Green enters the game for M. Gasol,,97,86
413,4,4:19.0,,Shooting foul by C. Lee (drawn by D. Nowitzki),97,86
414,4,4:19.0,,D. Nowitzki makes free throw 1 of 2,97,87
415,4,4:19.0,,D. Nowitzki makes free throw 2 of 2,97,88
416,4,4:01.0,Z. Randolph makes 2-pt layup from 2 ft,,99,88
417,4,3:48.0,,C. Parsons makes 2-pt layup at rim,99,90
418,4,3:32.0,J. Green makes 3-pt jump shot from 24 ft,,102,90
419,4,3:32.0,,Dallas full timeout,102,90
420,4,3:14.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,102,90
421,4,3:11.0,Defensive rebound by C. Lee,,102,90
422,4,2:57.0,M. Conley makes 2-pt layup from 2 ft,,104,90
423,4,2:45.0,,D. Nowitzki misses 2-pt jump shot from 3 ft (block by J. Green),104,90
424,4,2:43.0,Defensive rebound by T. Allen,,104,90
425,4,2:40.0,Personal take foul by D. Harris (drawn by T. Allen),,104,90
426,4,2:40.0,T. Allen makes free throw 1 of 2,,105,90
427,4,2:40.0,T. Allen misses free throw 2 of 2,,105,90
428,4,2:39.0,,Defensive rebound by T. Chandler,105,90
429,4,2:36.0,,Turnover by T. Chandler (bad pass; steal by J. Green),105,90
430,4,2:28.0,Personal take foul by D. Nowitzki (drawn by T. Allen),,105,90
431,4,2:28.0,T. Allen makes free throw 1 of 2,,106,90
432,4,2:28.0,,R. Rondo enters the game for T. Chandler,106,90
433,4,2:28.0,T. Allen misses free throw 2 of 2,,106,90
434,4,2:27.0,,Defensive rebound by D. Nowitzki,106,90
435,4,2:20.0,,C. Parsons makes 2-pt layup from 1 ft,106,92
436,4,2:12.0,Personal take foul by C. Parsons (drawn by T. Allen),,106,92
437,4,2:12.0,T. Allen misses free throw 1 of 2,,106,92
438,4,2:12.0,Offensive rebound by Team,,106,92
439,4,2:12.0,T. Allen makes free throw 2 of 2,,107,92
440,4,2:08.0,,Personal take foul by T. Allen (drawn by R. Rondo),107,92
441,4,2:08.0,,R. Rondo makes free throw 1 of 2,107,93
442,4,2:08.0,M. Gasol enters the game for T. Allen,,107,93
443,4,2:08.0,,R. Rondo makes free throw 2 of 2,107,94
444,4,1:56.0,J. Green makes 2-pt dunk at rim (assist by M. Gasol),,109,94
445,4,1:56.0,Shooting foul by D. Nowitzki (drawn by J. Green),,109,94
446,4,1:56.0,,A. Aminu enters the game for D. Nowitzki,109,94
447,4,1:56.0,B. Udrih enters the game for Z. Randolph,,109,94
448,4,1:56.0,,J. Barea enters the game for M. Ellis,109,94
449,4,1:56.0,J. Green makes free throw 1 of 1,,110,94
450,4,1:49.0,,R. Rondo misses 3-pt jump shot from 24 ft,110,94
451,4,1:48.0,,Offensive rebound by Team,110,94
452,4,1:44.0,,Shooting block foul by M. Gasol (drawn by C. Parsons),110,94
453,4,1:44.0,Z. Randolph enters the game for M. Gasol,,110,94
454,4,1:44.0,,C. Parsons makes free throw 1 of 2,110,95
455,4,1:44.0,,C. Parsons misses free throw 2 of 2,110,95
456,4,1:43.0,,Offensive rebound by C. Parsons,110,95
457,4,1:42.0,,R. Rondo makes 2-pt layup from 1 ft (assist by C. Parsons),110,97
458,4,1:35.0,Turnover by B. Udrih (bad pass),,110,97
459,4,1:25.0,,C. Parsons misses 3-pt jump shot from 25 ft,110,97
460,4,1:24.0,Defensive rebound by C. Lee,,110,97
461,4,1:23.0,Personal foul by A. Aminu (drawn by C. Lee),,110,97
462,4,1:23.0,C. Lee misses free throw 1 of 2,,110,97
463,4,1:23.0,Offensive rebound by Team,,110,97
464,4,1:23.0,T. Allen enters the game for Z. Randolph,,110,97
465,4,1:23.0,,C. Villanueva enters the game for C. Parsons,110,97
466,4,1:23.0,C. Lee misses free throw 2 of 2,,110,97
467,4,1:21.0,,Defensive rebound by A. Aminu,110,97
468,4,1:13.0,,C. Villanueva misses 3-pt jump shot from 25 ft,110,97
469,4,1:12.0,Defensive rebound by C. Lee,,110,97
470,4,1:12.0,,Loose ball foul by A. Aminu (drawn by C. Lee),110,97
471,4,1:12.0,C. Lee makes free throw 1 of 2,,111,97
472,4,1:12.0,,B. James enters the game for A. Aminu,111,97
473,4,1:12.0,,R. Felton enters the game for R. Rondo,111,97
474,4,1:12.0,C. Lee makes free throw 2 of 2,,112,97
475,4,1:05.0,,J. Barea misses 3-pt jump shot from 24 ft,112,97
476,4,1:03.0,Defensive rebound by T. Allen,,112,97
477,4,0:53.0,Memphis full timeout,,112,97
478,4,0:53.0,,R. Rondo enters the game for D. Harris,112,97
479,4,0:53.0,J. Green enters the game for T. Allen,,112,97
480,4,0:53.0,J. Adams enters the game for M. Conley,,112,97
481,4,0:41.0,C. Lee misses 2-pt jump shot from 21 ft,,112,97
482,4,0:39.0,,Defensive rebound by C. Villanueva,112,97
483,4,0:32.0,,R. Felton makes 2-pt layup at rim,112,99
484,4,0:07.0,Turnover by Team (shot clock),,112,99
485,4,0:03.0,,C. Villanueva makes 2-pt layup from 1 ft (assist by R. Rondo),112,101
