,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
390,4,5:14.0,A. Len makes free throw 1 of 1,,86,89
391,4,4:59.0,,M. Conley makes 2-pt layup from 1 ft,86,91
392,4,4:44.0,Turnover by I. Thomas (lost ball),,86,91
393,4,4:28.0,,Z. Randolph makes 2-pt jump shot from 3 ft (assist by M. Gasol),86,93
394,4,4:08.0,A. Len misses 2-pt jump shot from 17 ft,,86,93
395,4,4:08.0,,Defensive rebound by Z. Randolph,86,93
396,4,3:49.0,,Personal foul by P. Tucker (drawn by M. Gasol),86,93
397,4,3:36.0,,Personal foul by I. Thomas (drawn by M. Gasol),86,93
398,4,3:30.0,,Personal foul by A. Len (drawn by M. Conley),86,93
399,4,3:23.0,,C. Lee makes 2-pt jump shot from 21 ft,86,95
400,4,3:16.0,Phoenix full timeout,,86,95
401,4,3:16.0,M. Morris enters the game for A. Len,,86,95
402,4,3:16.0,G. Dragić enters the game for M. Morris,,86,95
403,4,3:11.0,P. Tucker makes 3-pt jump shot from 26 ft (assist by I. Thomas),,89,95
404,4,2:45.0,,Turnover by M. Conley (bad pass; steal by M. Morris),89,95
405,4,2:39.0,Turnover by G. Green (bad pass; steal by T. Allen),,89,95
406,4,2:19.0,,Z. Randolph misses 2-pt layup from 1 ft,89,95
407,4,2:19.0,,Offensive rebound by Z. Randolph,89,95
408,4,2:19.0,,Shooting foul by G. Green (drawn by Z. Randolph),89,95
409,4,2:19.0,,Z. Randolph misses free throw 1 of 2,89,95
410,4,2:19.0,,Offensive rebound by Team,89,95
411,4,2:19.0,E. Bledsoe enters the game for G. Green,,89,95
412,4,2:19.0,,Z. Randolph makes free throw 2 of 2,89,96
413,4,2:09.0,I. Thomas makes 2-pt jump shot from 19 ft,,91,96
414,4,1:43.0,,M. Gasol misses 2-pt jump shot from 18 ft,91,96
415,4,1:41.0,Defensive rebound by E. Bledsoe,,91,96
416,4,1:33.0,M. Morris makes 2-pt jump shot from 6 ft,,93,96
417,4,1:23.0,,M. Conley makes 2-pt layup from 2 ft,93,98
418,4,1:18.0,P. Tucker misses 3-pt jump shot from 24 ft,,93,98
419,4,1:18.0,,Defensive rebound by T. Allen,93,98
420,4,1:04.0,Offensive charge foul by M. Gasol (drawn by P. Tucker),,93,98
421,4,1:04.0,,Turnover by M. Gasol (offensive foul),93,98
422,4,1:04.0,Phoenix full timeout,,93,98
423,4,1:04.0,Personal foul by Z. Randolph (drawn by P. Tucker),,93,98
424,4,1:04.0,P. Tucker makes free throw 1 of 2,,94,98
425,4,1:04.0,,V. Carter enters the game for T. Allen,94,98
426,4,1:04.0,P. Tucker misses free throw 2 of 2,,94,98
427,4,1:03.0,,Defensive rebound by Z. Randolph,94,98
428,4,0:43.0,,Shooting foul by G. Dragić (drawn by M. Conley),94,98
429,4,0:43.0,,M. Conley makes free throw 1 of 2,94,99
430,4,0:43.0,,T. Allen enters the game for V. Carter,94,99
431,4,0:43.0,,M. Conley makes free throw 2 of 2,94,100
432,4,0:37.0,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Dragić),,97,100
433,4,0:30.0,,Turnover by M. Conley (bad pass; steal by E. Bledsoe),97,100
434,4,0:26.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by I. Thomas),,99,100
435,4,0:26.0,,Memphis full timeout,99,100
436,4,0:26.0,,V. Carter enters the game for T. Allen,99,100
437,4,0:19.0,,Personal take foul by G. Dragić (drawn by V. Carter),99,100
438,4,0:19.0,,V. Carter misses free throw 1 of 2,99,100
439,4,0:19.0,,Offensive rebound by Team,99,100
440,4,0:19.0,A. Len enters the game for I. Thomas,,99,100
441,4,0:19.0,,V. Carter makes free throw 2 of 2,99,101
442,4,0:19.0,Phoenix full timeout,,99,101
443,4,0:19.0,,T. Allen enters the game for V. Carter,99,101
444,4,0:19.0,I. Thomas enters the game for A. Len,,99,101
445,4,0:06.0,P. Tucker makes 2-pt layup from 2 ft,,101,101
446,4,0:06.0,,Memphis full timeout,101,101
447,4,0:06.0,,V. Carter enters the game for T. Allen,101,101
448,4,0:03.0,,M. Conley misses 2-pt jump shot from 14 ft,101,101
449,4,0:01.0,,Offensive rebound by M. Gasol,101,101
450,4,0:01.0,,M. Gasol misses 2-pt tip-in from 1 ft,101,101
451,4,0:00.0,,Offensive rebound by Z. Randolph,101,101
452,4,0:00.0,,Z. Randolph misses 2-pt tip-in from 2 ft,101,101
453,4,0:00.0,Defensive rebound by P. Tucker,,101,101
454,1OT,4:43.0,I. Thomas misses 2-pt jump shot from 19 ft,,101,101
455,1OT,4:42.0,,Defensive rebound by Z. Randolph,101,101
456,1OT,4:22.0,,Turnover by T. Allen (lost ball; steal by M. Morris),101,101
457,1OT,4:16.0,Turnover by E. Bledsoe (bad pass),,101,101
458,1OT,4:16.0,G. Dragić enters the game for A. Len,,101,101
459,1OT,4:01.0,,T. Allen misses 2-pt jump shot from 12 ft,101,101
460,1OT,3:59.0,,Offensive rebound by Team,101,101
461,1OT,3:56.0,,Personal foul by P. Tucker (drawn by Z. Randolph),101,101
462,1OT,3:43.0,,M. Conley misses 2-pt jump shot from 6 ft,101,101
463,1OT,3:41.0,Defensive rebound by P. Tucker,,101,101
464,1OT,3:30.0,P. Tucker makes 2-pt layup from 1 ft,,103,101
465,1OT,3:18.0,,M. Conley makes 2-pt layup from 2 ft,103,103
466,1OT,3:18.0,,Shooting foul by M. Morris (drawn by M. Conley),103,103
467,1OT,3:18.0,,M. Conley makes free throw 1 of 1,103,104
468,1OT,3:01.0,I. Thomas misses 2-pt jump shot from 8 ft,,103,104
469,1OT,3:00.0,Offensive rebound by M. Morris,,103,104
470,1OT,3:00.0,M. Morris misses 2-pt tip-in at rim,,103,104
471,1OT,2:58.0,,Defensive rebound by C. Lee,103,104
472,1OT,2:52.0,,Personal foul by G. Dragić (drawn by T. Allen),103,104
473,1OT,2:52.0,,T. Allen makes free throw 1 of 2,103,105
474,1OT,2:52.0,,T. Allen makes free throw 2 of 2,103,106
475,1OT,2:33.0,Personal foul by Z. Randolph (drawn by E. Bledsoe),,103,106
476,1OT,2:28.0,Turnover by M. Morris (traveling),,103,106
477,1OT,2:09.0,,Turnover by Z. Randolph (lost ball; steal by E. Bledsoe),103,106
478,1OT,2:05.0,I. Thomas makes 2-pt layup from 1 ft (assist by E. Bledsoe),,105,106
479,1OT,1:54.0,,Personal foul by M. Morris (drawn by Z. Randolph),105,106
480,1OT,1:36.0,,M. Conley misses 3-pt jump shot from 24 ft,105,106
481,1OT,1:35.0,Defensive rebound by P. Tucker,,105,106
482,1OT,1:14.0,M. Morris misses 3-pt jump shot from 25 ft,,105,106
483,1OT,1:14.0,,Defensive rebound by Team,105,106
484,1OT,0:55.0,,Turnover by M. Conley (bad pass),105,106
485,1OT,0:49.0,Phoenix full timeout,,105,106
486,1OT,0:49.0,,N. Calathes enters the game for Z. Randolph,105,106
487,1OT,0:33.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,108,106
488,1OT,0:33.0,,Memphis full timeout,108,106
489,1OT,0:33.0,,Z. Randolph enters the game for T. Allen,108,106
490,1OT,0:33.0,,V. Carter enters the game for N. Calathes,108,106
491,1OT,0:29.0,,Turnover by M. Conley (bad pass; steal by P. Tucker),108,106
492,1OT,0:25.0,Personal take foul by V. Carter (drawn by P. Tucker),,108,106
493,1OT,0:25.0,,T. Allen enters the game for V. Carter,108,106
494,1OT,0:18.0,Turnover by I. Thomas (bad pass; steal by C. Lee),,108,106
495,1OT,0:16.0,,Personal foul by G. Dragić (drawn by C. Lee),108,106
496,1OT,0:16.0,A. Len enters the game for G. Dragić,,108,106
497,1OT,0:16.0,,C. Lee makes free throw 1 of 2,108,107
498,1OT,0:16.0,,C. Lee makes free throw 2 of 2,108,108
499,1OT,0:16.0,Phoenix full timeout,,108,108
500,1OT,0:16.0,,N. Calathes enters the game for Z. Randolph,108,108
501,1OT,0:00.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,108,108
502,1OT,0:00.0,Offensive rebound by Team,,108,108
503,2OT,4:40.0,,M. Gasol makes 2-pt hook shot from 5 ft,108,110
504,2OT,4:40.0,,Shooting foul by A. Len (drawn by M. Gasol),108,110
505,2OT,4:40.0,M. Morris enters the game for A. Len,,108,110
506,2OT,4:40.0,,M. Gasol makes free throw 1 of 1,108,111
507,2OT,4:22.0,M. Morris misses 2-pt jump shot from 6 ft,,108,111
508,2OT,4:21.0,,Defensive rebound by M. Gasol,108,111
509,2OT,4:09.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by T. Allen),108,113
510,2OT,3:45.0,P. Tucker misses 3-pt jump shot from 23 ft,,108,113
511,2OT,3:45.0,,Defensive rebound by T. Allen,108,113
512,2OT,3:23.0,,M. Gasol misses 2-pt jump shot from 5 ft,108,113
513,2OT,3:22.0,Defensive rebound by M. Morris,,108,113
514,2OT,3:13.0,M. Morris misses 3-pt jump shot from 24 ft,,108,113
515,2OT,3:12.0,,Defensive rebound by Z. Randolph,108,113
516,2OT,2:50.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by C. Lee),108,115
517,2OT,2:36.0,M. Morris misses 2-pt layup from 2 ft (block by M. Gasol),,108,115
518,2OT,2:35.0,,Defensive rebound by M. Conley,108,115
519,2OT,2:29.0,,T. Allen makes 2-pt dunk at rim (assist by M. Conley),108,117
520,2OT,2:28.0,Phoenix full timeout,,108,117
521,2OT,2:17.0,I. Thomas misses 3-pt jump shot from 26 ft,,108,117
522,2OT,2:17.0,Offensive rebound by M. Morris,,108,117
523,2OT,2:13.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,108,117
524,2OT,2:12.0,Offensive rebound by M. Morris,,108,117
525,2OT,2:09.0,M. Morris misses 2-pt layup from 1 ft (block by M. Gasol),,108,117
526,2OT,2:07.0,,Defensive rebound by M. Gasol,108,117
527,2OT,2:07.0,,Personal foul by M. Morris (drawn by M. Gasol),108,117
528,2OT,2:07.0,G. Green enters the game for M. Morris,,108,117
529,2OT,1:54.0,,Offensive foul by Z. Randolph (drawn by P. Tucker),108,117
530,2OT,1:54.0,,Turnover by Z. Randolph (offensive foul),108,117
531,2OT,1:54.0,,N. Calathes enters the game for Z. Randolph,108,117
532,2OT,1:45.0,I. Thomas misses 3-pt jump shot from 25 ft,,108,117
533,2OT,1:45.0,,Defensive rebound by T. Allen,108,117
534,2OT,1:24.0,,Turnover by N. Calathes (bad pass; steal by P. Tucker),108,117
535,2OT,1:20.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. Tucker),,110,117
536,2OT,1:14.0,,Turnover by M. Conley (bad pass),110,117
537,2OT,1:05.0,M. Morris misses 3-pt jump shot from 25 ft,,110,117
538,2OT,1:05.0,,Defensive rebound by N. Calathes,110,117
539,2OT,0:42.0,,C. Lee makes 2-pt jump shot from 9 ft,110,119
540,2OT,0:42.0,Phoenix full timeout,,110,119
541,2OT,0:37.0,Turnover by I. Thomas (bad pass; steal by M. Conley),,110,119
542,2OT,0:18.0,,Personal foul by P. Tucker (drawn by M. Gasol),110,119
543,2OT,0:04.0,,M. Conley makes 3-pt jump shot from 26 ft,110,122
544,2OT,0:00.0,E. Bledsoe misses 3-pt jump shot from 33 ft,,110,122
545,2OT,0:00.0,Offensive rebound by Team,,110,122
