,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
386,4,4:29.0,,Turnover by V. Oladipo (bad pass; steal by E. Turner),80,90
387,4,4:22.0,E. Turner misses 3-pt jump shot from 24 ft,,80,90
388,4,4:21.0,,Defensive rebound by N. Vučević,80,90
389,4,4:07.0,,Offensive foul by N. Vučević (drawn by J. Nelson),80,90
390,4,4:07.0,,Turnover by N. Vučević (offensive foul),80,90
391,4,4:07.0,K. Olynyk enters the game for B. Bass,,80,90
392,4,4:07.0,,E. Payton enters the game for E. Fournier,80,90
393,4,3:54.0,Turnover by E. Turner (bad pass),,80,90
394,4,3:49.0,,Personal take foul by J. Nelson (drawn by E. Payton),80,90
395,4,3:49.0,,E. Payton misses free throw 1 of 2,80,90
396,4,3:49.0,,Offensive rebound by Team,80,90
397,4,3:49.0,T. Zeller enters the game for B. Wright,,80,90
398,4,3:49.0,,E. Payton misses free throw 2 of 2,80,90
399,4,3:46.0,Defensive rebound by K. Olynyk,,80,90
400,4,3:32.0,J. Nelson misses 3-pt jump shot from 25 ft,,80,90
401,4,3:30.0,Offensive rebound by Team,,80,90
402,4,3:30.0,,Loose ball foul by K. O'Quinn (drawn by T. Zeller),80,90
403,4,3:30.0,T. Zeller makes free throw 1 of 2,,81,90
404,4,3:30.0,,E. Fournier enters the game for E. Payton,81,90
405,4,3:30.0,T. Zeller makes free throw 2 of 2,,82,90
406,4,3:08.0,,N. Vučević misses 2-pt jump shot from 19 ft,82,90
407,4,3:07.0,Defensive rebound by K. Olynyk,,82,90
408,4,3:01.0,T. Zeller makes 2-pt layup from 1 ft (assist by J. Nelson),,84,90
409,4,2:40.0,,V. Oladipo misses 2-pt hook shot from 6 ft,84,90
410,4,2:38.0,Defensive rebound by E. Turner,,84,90
411,4,2:34.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by E. Turner),,87,90
412,4,2:33.0,,Orlando full timeout,87,90
413,4,2:15.0,,T. Harris makes 2-pt jump shot from 10 ft (assist by V. Oladipo),87,92
414,4,1:59.0,K. Olynyk misses 3-pt jump shot from 25 ft,,87,92
415,4,1:59.0,,Defensive rebound by Team,87,92
416,4,1:59.0,Loose ball foul by K. Olynyk (drawn by K. O'Quinn),,87,92
417,4,1:59.0,,K. O'Quinn makes free throw 1 of 2,87,93
418,4,1:59.0,,K. O'Quinn makes free throw 2 of 2,87,94
419,4,1:38.0,T. Zeller makes 2-pt dunk at rim (assist by J. Crowder),,89,94
420,4,1:25.0,,Personal foul by J. Crowder (drawn by K. O'Quinn),89,94
421,4,1:25.0,,K. O'Quinn makes free throw 1 of 2,89,95
422,4,1:25.0,,K. O'Quinn makes free throw 2 of 2,89,96
423,4,1:25.0,Boston full timeout,,89,96
424,4,1:25.0,A. Bradley enters the game for J. Crowder,,89,96
425,4,1:17.0,E. Turner misses 2-pt jump shot from 10 ft,,89,96
426,4,1:13.0,,Defensive rebound by K. O'Quinn,89,96
427,4,0:53.0,,E. Fournier misses 2-pt jump shot from 20 ft,89,96
428,4,0:50.0,Defensive rebound by K. Olynyk,,89,96
429,4,0:42.0,J. Nelson misses 3-pt jump shot from 29 ft,,89,96
430,4,0:40.0,,Defensive rebound by V. Oladipo,89,96
431,4,0:37.0,,Personal take foul by J. Nelson (drawn by V. Oladipo),89,96
432,4,0:37.0,,V. Oladipo misses free throw 1 of 2,89,96
433,4,0:37.0,,Offensive rebound by Team,89,96
434,4,0:37.0,,V. Oladipo makes free throw 2 of 2,89,97
435,4,0:37.0,Boston full timeout,,89,97
436,4,0:34.0,T. Zeller makes 2-pt layup at rim (assist by K. Olynyk),,91,97
437,4,0:34.0,Shooting block foul by V. Oladipo (drawn by T. Zeller),,91,97
438,4,0:34.0,M. Smart enters the game for J. Nelson,,91,97
439,4,0:34.0,P. Pressey enters the game for K. Olynyk,,91,97
440,4,0:34.0,T. Zeller makes free throw 1 of 1,,92,97
441,4,0:31.0,,Personal foul by A. Bradley (drawn by E. Fournier),92,97
442,4,0:31.0,,E. Fournier misses free throw 1 of 2,92,97
443,4,0:31.0,,Offensive rebound by Team,92,97
444,4,0:31.0,J. Nelson enters the game for M. Smart,,92,97
445,4,0:31.0,K. Olynyk enters the game for P. Pressey,,92,97
446,4,0:31.0,,E. Fournier makes free throw 2 of 2,92,98
447,4,0:23.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by E. Turner),,95,98
448,4,0:19.0,,Personal take foul by T. Zeller (drawn by T. Harris),95,98
449,4,0:19.0,,T. Harris misses free throw 1 of 2,95,98
450,4,0:19.0,,Offensive rebound by Team,95,98
451,4,0:19.0,,T. Harris makes free throw 2 of 2,95,99
452,4,0:07.0,J. Nelson misses 3-pt jump shot from 25 ft,,95,99
453,4,0:06.0,,Defensive rebound by K. O'Quinn,95,99
454,4,0:01.0,,Personal foul by E. Turner (drawn by T. Harris),95,99
455,4,0:01.0,,T. Harris makes free throw 1 of 2,95,100
456,4,0:01.0,,T. Harris misses free throw 2 of 2,95,100
457,4,0:01.0,Defensive rebound by K. Olynyk,,95,100
